iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,$<time
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,10,3.83
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,90,3.33
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,10,4.14
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,90,3.31
0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,90,3.3
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,90,3.66
0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,90,3.22
0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,10,3.79
0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,90,2.72
0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,90,3.35
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,10,4.16
0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,90,2.9
0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,10,3.91
0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,10,4.34
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90,3.58
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,90,3.29
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,90,3.32
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,3.96
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,90,2.73
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,90,2.45
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,2.66
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,2.23
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,2.4
0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,10,6.57
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,2.19
0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,10,6.48
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,2.14
0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,90,2.73
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,90,2.35
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,90,2.49
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,10,5.89
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,90,2.45
0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,10,6.53
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,90,2.71
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,90,2.99
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,3.74
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,90,3.68
0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,10,6.22
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,10,5.85
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,90,2.68
0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,10,6.2
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,90,2.65
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90,3.35
0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,10,3.96
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,90,2.74
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,90,2.71
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,10,4.2
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,10,3.74
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,10,2.64
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,90,2.16
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,10,6.24
0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,90,2.87
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,90,2.1
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,10,4.06
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,90,1.85
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,90,2.89
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,10,3.69
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,90,1.88
0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,90,3.01
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10,2.92
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,10,4.31
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10,3.05
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,90,2.7
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,10,2.78
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,90,2.65
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,90,2.74
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,90,2.75
1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,10,3.75
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,10,4.09
0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,10,3.67
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,2.75
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,90,2.46
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,10,2.36
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,90,3.04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,90,2.62
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10,2.11
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10,2.27
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,10,3.53
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,90,2.77
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,90,2.81
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,10,2.75
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,10,2.72
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,90,2.42
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,10,2.72
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,90,2.82
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,90,3.33
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,90,2.45
0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,90,3.06
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,90,2.38
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,10,2.65
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90,2.75
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,90,2.44
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,90,2.7
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,90,2.95
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,90,2.2
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,10,3.66
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,10,2.47
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,2.08
0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,90,2.66
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,10,2.78
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,2.18
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,90,2.65
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,90,2.45
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,90,2.17
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,90,2.34
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10,3.87
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,2.1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,2.22
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10,2.97
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,10,2.74
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,90,2.7
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,90,2.78
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,90,2.45
0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,90,2.74
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,90,2.46
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10,4.1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10,3.9
0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,90,2.45
0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,90,2.41
0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,90,2.61
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,90,2.76
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,10,3.79
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,90,2.63
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,90,2.76
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,90,2.71
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,10,2.85
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,90,2.24
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,10,2.68
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,10,2.74
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,2.23
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,2.1
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,2.12
0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,10,3.89
0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,10,4.1
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,2.22
0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,90,3.07
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,90,2.74
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,10,3.16
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,10,4.13
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,90,2.15
1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,90,2.26
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,10,4.23
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,2.19
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,2.23
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,10,3.51
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,10,2.77
1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,10,3.81
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,2.17
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,10,2.94
0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,10,4.55
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,2.13
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,2.21
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,10,2.78
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,10,4.09
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,10,2.7
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,10,3.33
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,10,2.61
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,3.86
0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,90,2.44
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,10,3.52
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,90,2.45
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,2.21
1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,10,3.94
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,2.23
0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,90,2.47
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10,2.65
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10,2.75
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,2.17
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,90,2.43
0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,90,2.8
0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10,7.17
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,90,2.19
0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,10,4.05
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,2.12
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,10,4.08
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,2.28
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,10,2.69
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,10,3.17
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,2.17
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,10,3.79
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,1.82
0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,10,6.23
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,10,6.26
0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,90,2.74
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,10,4.06
0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10,4.03
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,90,2.73
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.97
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,90,2.17
0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,10,6.18
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,10,2.06
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.81
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.92
0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,10,4.19
0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,10,4.21
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,1.76
1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,2.29
0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,10,5.89
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,90,3.23
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,90,3.31
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,10,4.04
0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,10,3.76
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,2.22
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,90,2.73
0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,10,4.12
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.87
0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,90,2.78
1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,2.17
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,90,2.7
0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,90,2.85
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,90,2.13
0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,90,2.77
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,90,2.23
0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,2.37
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,90,2.72
0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,90,2.44
0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,90,2.79
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,90,3.31
0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,90,3.4
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,90,2.13
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,2.15
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,90,3.24
0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,90,3.28
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,2.16
0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,10,3.92
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90,3.2
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,90,3.4
0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,90,3.58
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,90,2.95
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,10,3.13
0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,90,3.29
0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,90,2.73
0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,90,1.86
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,90,2.21
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,2.2
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,90,2.16
0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,90,2.49
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,90,2.43
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,90,2.69
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,10,4.14
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,90,2.79
0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,90,2.73
0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,90,2.78
0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,90,2.78
0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,10,3.92
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,2.16
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.98
0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,90,2.77
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,10,4.35
0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,90,2.75
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,90,2.96
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,2.18
0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,90,2.75
0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,90,2.85
0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,90,2.71
0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,90,2.64
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,90,2.68
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,10,4.13
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,90,2.09
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,2.19
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,90,2.17
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.93
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,2.17
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,90,2.19
0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,90,2.68
0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,90,2.74
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,90,2.96
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,90,2.77
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,90,2.71
0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,10,4
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,90,2.92
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,90,2.74
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,2.14
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,90,2.16
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,90,1.86
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.84
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.86
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,90,1.92
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.87
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,10,4.11
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,90,1.83
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,2.19
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.82
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,90,2.17
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,2
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,90,2.43
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,10,3.1
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,10,2.98
0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,10,3.82
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,90,2.76
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.9
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,10,2.94
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,90,2.67
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,10,2.98
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,90,2.57
0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,90,2.63
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,90,2.52
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,2.41
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,90,2.49
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,90,2.41
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,2.2
0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,90,2.78
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,10,2.96
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,90,2.43
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,90,2.74
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,90,2.48
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,10,3.72
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,90,2.36
0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,90,2.61
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,90,2.42
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.94
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.89
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,2.4
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,90,2.74
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.86
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,2.1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.87
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,2.07
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,10,6.29
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,10,4.38
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,90,2.85
0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,10,3.92
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,90,2.72
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,90,2.77
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,90,2.42
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,10,3.92
0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,90,2.49
0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,10,3.83
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,90,1.89
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,90,3.2
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,90,3.02
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,10,3.96
0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,10,3.56
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,1.86
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,90,2.45
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,90,2.76
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10,2.7
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,10,3.22
0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,90,2.47
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,90,2.38
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,90,2.75
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,90,2.38
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,10,3.05
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,10,3.33
0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,90,3.23
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,2.72
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,90,3.02
