root,fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,$<performance
1,0,0,1,0,0,128,32,1024,47143.2
1,0,0,1,0,0,256,32,1024,47198.2
1,0,0,1,0,0,64,2,4096,47365.6
1,0,0,1,0,0,128,2,4096,46971.2
1,0,0,1,0,0,256,2,4096,47823.2
1,0,0,1,0,0,64,8,4096,47157.2
1,0,0,1,0,0,128,8,4096,47239.8
1,0,0,1,0,0,256,8,4096,47015
1,0,0,1,0,0,64,32,4096,47213.8
1,0,0,1,0,0,128,32,4096,47101.8
1,0,0,1,0,0,256,32,4096,47639.8
1,0,0,1,0,1,64,2,256,47362.4
1,0,0,1,0,1,128,2,256,47579
1,0,0,1,0,1,256,2,256,47186.4
1,0,0,1,0,1,64,8,256,47714.2
1,0,0,1,0,1,128,8,256,46490.6
1,0,0,1,0,1,256,8,256,47390.6
1,0,0,1,0,1,64,32,256,47299.4
1,0,0,1,0,1,128,32,256,47390.4
1,0,0,1,0,1,256,32,256,47276.8
1,0,0,1,0,1,64,2,1024,47375.2
1,0,0,1,0,1,128,2,1024,47432.6
1,0,0,1,0,1,256,2,1024,47226.6
1,0,0,1,0,1,64,8,1024,47489.8
1,0,0,1,0,1,128,8,1024,47514.8
1,0,0,1,0,1,256,8,1024,47293.6
1,0,0,1,0,1,64,32,1024,47238.4
1,0,0,1,0,1,128,32,1024,47749
1,0,0,1,0,1,256,32,1024,47235.6
1,0,0,1,0,1,64,2,4096,47229.4
1,0,0,1,0,1,128,2,4096,47094.4
1,0,0,1,0,1,256,2,4096,47549
1,0,0,1,0,1,64,8,4096,47572.2
1,0,0,1,0,1,128,8,4096,47293.8
1,0,0,1,0,1,256,8,4096,47444.2
1,0,0,1,0,1,64,32,4096,47458.6
1,0,0,1,0,1,128,32,4096,47229.6
1,0,0,1,0,1,256,32,4096,47398.2
1,0,0,1,1,0,64,2,256,47529.2
1,0,0,1,1,0,128,2,256,47519.4
1,0,0,1,1,0,256,2,256,47455.4
1,0,0,1,1,0,64,8,256,47584.4
1,0,0,1,1,0,128,8,256,47668.2
1,0,0,1,1,0,256,8,256,47630.2
1,0,0,1,1,0,64,32,256,47526.2
1,0,0,1,1,0,128,32,256,47649.6
1,0,0,1,1,0,256,32,256,47645.2
1,0,0,1,1,0,64,2,1024,47579.6
1,0,0,1,1,0,128,2,1024,47715.6
1,0,0,1,1,0,256,2,1024,47106
1,0,0,1,1,0,64,8,1024,47692.2
1,0,0,1,1,0,128,8,1024,47371.8
1,0,0,1,1,0,256,8,1024,47431.4
1,0,0,1,1,0,64,32,1024,47563.6
1,0,0,1,1,0,128,32,1024,47293.6
1,0,0,1,1,0,256,32,1024,47414
1,0,0,1,1,0,64,2,4096,47301
1,0,0,1,1,0,128,2,4096,47211
1,0,0,1,1,0,256,2,4096,47406.6
1,0,0,1,1,0,64,8,4096,47208.8
1,0,0,1,1,0,128,8,4096,47429.2
1,0,0,1,1,0,256,8,4096,47284.2
1,0,0,1,1,0,64,32,4096,47932.6
1,0,0,1,1,0,128,32,4096,47145.8
1,0,0,1,1,0,256,32,4096,47396.4
1,0,0,1,1,1,64,2,256,47333
1,0,0,1,1,1,128,2,256,47455.8
1,0,0,1,1,1,256,2,256,47106
1,0,0,1,1,1,64,8,256,47329.2
1,0,0,1,1,1,128,8,256,47209.6
1,0,0,1,1,1,256,8,256,47585.8
1,0,0,1,1,1,64,32,256,47292
1,0,0,1,1,1,128,32,256,47555.8
1,0,0,1,1,1,256,32,256,47182.8
1,0,0,1,1,1,64,2,1024,47331.4
1,0,0,1,1,1,128,2,1024,47812.6
1,0,0,1,1,1,256,2,1024,47316.8
1,0,0,1,1,1,64,8,1024,47334.4
1,0,0,1,1,1,128,8,1024,47319.6
1,0,0,1,1,1,256,8,1024,47249.6
1,0,0,1,1,1,64,32,1024,47978.8
1,0,0,1,1,1,128,32,1024,47271.6
1,0,0,1,1,1,256,32,1024,47384.6
1,0,0,1,1,1,64,2,4096,47244.2
1,0,0,1,1,1,128,2,4096,47347.2
1,0,0,1,1,1,256,2,4096,47285.2
1,0,0,1,1,1,64,8,4096,47181.4
1,0,0,1,1,1,128,8,4096,47256.6
1,0,0,1,1,1,256,8,4096,47361.4
1,0,0,1,1,1,64,32,4096,47240.8
1,0,0,1,1,1,128,32,4096,47574
1,0,0,1,1,1,256,32,4096,47328
1,0,1,0,0,0,64,2,256,47056
1,0,1,0,0,0,128,2,256,47323.2
1,0,1,0,0,0,256,2,256,47051.2
1,0,1,0,0,0,64,8,256,47240.8
1,0,1,0,0,0,128,8,256,46967.6
1,0,1,0,0,0,256,8,256,47065.6
1,0,1,0,0,0,64,32,256,47199.4
1,0,1,0,0,0,128,32,256,46989.6
1,0,1,0,0,0,256,32,256,47028.2
1,0,1,0,0,0,64,2,1024,47167.6
1,0,1,0,0,0,128,2,1024,47239.8
1,0,1,0,0,0,256,2,1024,48246.6
1,0,1,0,0,0,64,8,1024,48240.2
1,0,1,0,0,0,128,8,1024,47004
1,0,1,0,0,0,256,8,1024,46852
1,0,1,0,0,0,64,32,1024,47032.2
1,0,1,0,0,0,128,32,1024,46978.8
1,0,1,0,0,0,256,32,1024,47175.8
1,0,1,0,0,0,64,2,4096,46911.8
1,0,1,0,0,0,128,2,4096,47197.6
1,0,1,0,0,0,256,2,4096,46964.4
1,0,1,0,0,0,64,8,4096,47019
1,0,1,0,0,0,128,8,4096,47112.2
1,0,1,0,0,0,256,8,4096,46913.4
1,0,1,0,0,0,64,32,4096,47039
1,0,1,0,0,0,128,32,4096,47125.4
1,0,1,0,0,0,256,32,4096,46921.6
1,0,1,0,0,1,64,2,256,47017.8
1,0,1,0,0,1,128,2,256,47103.8
1,0,1,0,0,1,256,2,256,47021.8
1,0,1,0,0,1,64,8,256,47108
1,0,1,0,0,1,128,8,256,46870.8
1,0,1,0,0,1,256,8,256,47330
1,0,1,0,0,1,64,32,256,47168.6
1,0,1,0,0,1,128,32,256,46933.8
1,0,1,0,0,1,256,32,256,46495.4
1,0,1,0,0,1,64,2,1024,47094.2
1,0,1,0,0,1,128,2,1024,47162.2
1,0,1,0,0,1,256,2,1024,47101
1,0,1,0,0,1,64,8,1024,47008
1,0,1,0,0,1,128,8,1024,46965
1,0,1,0,0,1,256,8,1024,47383.4
1,0,1,0,0,1,64,32,1024,47156
1,0,1,0,0,1,128,32,1024,47222.4
1,0,1,0,0,1,256,32,1024,47228.2
1,0,1,0,0,1,64,2,4096,47186
1,0,1,0,0,1,128,2,4096,47480.2
1,0,1,0,0,1,256,2,4096,47430.6
1,0,1,0,0,1,64,8,4096,47298.8
1,0,1,0,0,1,128,8,4096,47119.2
1,0,1,0,0,1,256,8,4096,47292
1,0,1,0,0,1,64,32,4096,47336.6
1,0,1,0,0,1,128,32,4096,47026.8
1,0,1,0,0,1,256,32,4096,47307.6
1,0,1,0,1,0,64,2,256,47445.2
1,0,1,0,1,0,128,2,256,47652
1,0,1,0,1,0,256,2,256,47172.6
1,0,1,0,1,0,64,8,256,47550
1,0,1,0,1,0,128,8,256,47338.6
1,0,1,0,1,0,256,8,256,47283.6
1,0,1,0,1,0,64,32,256,47450.4
1,0,1,0,1,0,128,32,256,47459.6
1,0,1,0,1,0,256,32,256,47497
1,0,1,0,1,0,64,2,1024,47507
1,0,1,0,1,0,128,2,1024,47412.8
1,0,1,0,1,0,256,2,1024,47600.6
1,0,1,0,1,0,64,8,1024,47612.8
1,0,1,0,1,0,128,8,1024,47496.4
1,0,1,0,1,0,256,8,1024,47412
1,0,1,0,1,0,64,32,1024,47417.8
1,0,1,0,1,0,128,32,1024,47441.2
1,0,1,0,1,0,256,32,1024,47575
1,0,1,0,1,0,64,2,4096,47472.2
1,0,1,0,1,0,128,2,4096,47312.2
1,0,1,0,1,0,256,2,4096,47286
1,0,1,0,1,0,64,8,4096,47277.6
1,0,1,0,1,0,128,8,4096,47314.2
1,0,1,0,1,0,256,8,4096,47334.6
1,0,1,0,1,0,64,32,4096,47158.2
1,0,1,0,1,0,128,32,4096,47359.6
1,0,1,0,1,0,256,32,4096,47242.2
1,0,1,0,1,1,64,2,256,47219.2
1,0,1,0,1,1,128,2,256,47241.2
1,0,1,0,1,1,256,2,256,47344.8
1,0,1,0,1,1,64,8,256,47132.2
1,0,1,0,1,1,128,8,256,47252.4
1,0,1,0,1,1,256,8,256,46944.2
1,0,1,0,1,1,64,32,256,47461
1,0,1,0,1,1,128,32,256,47281
1,0,1,0,1,1,256,32,256,47315.8
1,0,1,0,1,1,64,2,1024,47194.6
1,0,1,0,1,1,128,2,1024,47502
1,0,1,0,1,1,256,2,1024,47180
1,0,1,0,1,1,64,8,1024,47287.6
1,0,1,0,1,1,128,8,1024,47320
1,0,1,0,1,1,256,8,1024,47346.4
1,0,1,0,1,1,64,32,1024,47319.4
1,0,1,0,1,1,128,32,1024,47180.6
1,0,1,0,1,1,256,32,1024,47290.6
1,0,1,0,1,1,64,2,4096,47620.6
1,0,1,0,1,1,128,2,4096,47539.4
1,0,1,0,1,1,256,2,4096,47642.6
1,0,1,0,1,1,64,8,4096,47633
1,0,1,0,1,1,128,8,4096,47537.6
1,0,1,0,1,1,256,8,4096,47658.8
1,0,1,0,1,1,64,32,4096,47693.6
1,0,1,0,1,1,128,32,4096,47456.4
1,0,1,0,1,1,256,32,4096,47702.2
1,0,1,1,0,0,64,2,256,47297.8
1,0,1,1,0,0,128,2,256,47369.8
1,0,1,1,0,0,256,2,256,47277.2
1,0,1,1,0,0,64,8,256,47443.6
1,0,1,1,0,0,128,8,256,47450.2
1,0,1,1,0,0,256,8,256,47253.2
1,0,1,1,0,0,64,32,256,47415
1,0,1,1,0,0,128,32,256,47405.8
1,0,1,1,0,0,256,32,256,47446.6
1,0,1,1,0,0,64,2,1024,47269.8
1,0,1,1,0,0,128,2,1024,46511.6
1,0,1,1,0,0,256,2,1024,47291.4
1,0,1,1,0,0,64,8,1024,47322
1,0,1,1,0,0,128,8,1024,47189.6
1,0,1,1,0,0,256,8,1024,47229.6
1,0,1,1,0,0,64,32,1024,47553.8
1,0,1,1,0,0,128,32,1024,47643.6
1,0,1,1,0,0,256,32,1024,47369.4
1,0,1,1,0,0,64,2,4096,47143.4
1,0,1,1,0,0,128,2,4096,47839
1,0,1,1,0,0,256,2,4096,47359.2
1,0,1,1,0,0,64,8,4096,47602.6
1,0,1,1,0,0,128,8,4096,47478.8
1,0,1,1,0,0,256,8,4096,47416.2
1,0,1,1,0,0,64,32,4096,47537.8
1,0,1,1,0,0,128,32,4096,47572
1,0,1,1,0,0,256,32,4096,47582.2
1,0,1,1,0,1,64,2,256,47532
1,0,1,1,0,1,128,2,256,47605.4
1,0,1,1,0,1,256,2,256,47340.2
1,0,1,1,0,1,64,8,256,47217.8
1,0,1,1,0,1,128,8,256,46691.8
1,0,1,1,0,1,256,8,256,47240
1,0,1,1,0,1,64,32,256,47737.8
1,0,1,1,0,1,128,32,256,47623.2
1,0,1,1,0,1,256,32,256,47230.6
1,0,1,1,0,1,64,2,1024,47359.4
1,0,1,1,0,1,128,2,1024,47380.4
1,0,1,1,0,1,256,2,1024,47084.2
1,0,1,1,0,1,64,8,1024,47135.4
1,0,1,1,0,1,128,8,1024,47251.6
1,0,1,1,0,1,256,8,1024,47351.8
1,0,1,1,0,1,64,32,1024,47287.4
1,0,1,1,0,1,128,32,1024,46922.2
1,0,1,1,0,1,256,32,1024,47116
1,0,1,1,0,1,64,2,4096,47196.2
1,0,1,1,0,1,128,2,4096,47202
1,0,1,1,0,1,256,2,4096,47035
1,0,1,1,0,1,64,8,4096,47242
1,0,1,1,0,1,128,8,4096,47369.4
1,0,1,1,0,1,256,8,4096,47259
1,0,1,1,0,1,64,32,4096,47175.2
1,0,1,1,0,1,128,32,4096,47122.4
1,0,1,1,0,1,256,32,4096,47102.6
1,0,1,1,1,0,64,2,256,47513
1,0,1,1,1,0,128,2,256,47351.4
1,0,1,1,1,0,256,2,256,47144.4
1,0,1,1,1,0,64,8,256,47445.8
1,0,1,1,1,0,128,8,256,47379.2
1,0,1,1,1,0,256,8,256,47315
1,0,1,1,1,0,64,32,256,47458
1,0,1,1,1,0,128,32,256,47380.6
1,0,1,1,1,0,256,32,256,47513.6
1,0,1,1,1,0,64,2,1024,48101.4
1,0,1,1,1,0,128,2,1024,47358.8
1,0,1,1,1,0,256,2,1024,47351.2
1,0,1,1,1,0,64,8,1024,47530.8
1,0,1,1,1,0,128,8,1024,47357
1,0,1,1,1,0,256,8,1024,47546.2
1,0,1,1,1,0,64,32,1024,47364.4
1,0,1,1,1,0,128,32,1024,47341.2
1,0,1,1,1,0,256,32,1024,47409.8
1,0,1,1,1,0,64,2,4096,47370.4
1,0,1,1,1,0,128,2,4096,47133.6
1,0,1,1,1,0,256,2,4096,47298
1,0,1,1,1,0,64,8,4096,47763.2
1,0,1,1,1,0,128,8,4096,47508.4
1,0,1,1,1,0,256,8,4096,47359.2
1,0,1,1,1,0,64,32,4096,47519.6
1,0,1,1,1,0,128,32,4096,47724
1,0,1,1,1,0,256,32,4096,47628.4
1,0,1,1,1,1,64,2,256,47766.4
1,0,1,1,1,1,128,2,256,47607
1,0,1,1,1,1,256,2,256,47505.6
1,0,1,1,1,1,64,8,256,47494
1,0,1,1,1,1,128,8,256,47248.4
1,0,1,1,1,1,256,8,256,47784.6
1,0,1,1,1,1,64,32,256,47644.8
1,0,1,1,1,1,128,32,256,47185.2
1,0,1,1,1,1,256,32,256,47407
1,0,1,1,1,1,64,2,1024,47734.6
1,0,1,1,1,1,128,2,1024,47601.8
1,0,1,1,1,1,256,2,1024,47623
1,0,1,1,1,1,64,8,1024,47602.4
1,0,1,1,1,1,128,8,1024,47341.6
1,0,1,1,1,1,256,8,1024,47412.8
1,0,1,1,1,1,64,32,1024,47511.2
1,0,1,1,1,1,128,32,1024,47577.2
1,0,1,1,1,1,256,32,1024,47173.2
1,0,1,1,1,1,64,2,4096,47488.4
1,0,1,1,1,1,128,2,4096,47262
1,0,1,1,1,1,256,2,4096,47954.8
1,0,1,1,1,1,64,8,4096,47201.4
1,0,1,1,1,1,128,8,4096,47233.4
1,0,1,1,1,1,256,8,4096,47487
1,0,1,1,1,1,64,32,4096,47298.4
1,0,1,1,1,1,128,32,4096,47403.6
1,0,1,1,1,1,256,32,4096,47397.6
1,1,0,0,0,0,64,2,256,53561.6
1,1,0,0,0,0,128,2,256,52038.8
1,1,0,0,0,0,256,2,256,51185.4
1,1,0,0,0,0,64,8,256,54215.6
1,1,0,0,0,0,128,8,256,52331.8
1,1,0,0,0,0,256,8,256,51768.2
1,1,0,0,0,0,64,32,256,53279.4
1,1,0,0,0,0,128,32,256,52515
1,1,0,0,0,0,256,32,256,51419.8
1,1,0,0,0,0,64,2,1024,54059.8
1,1,0,0,0,0,128,2,1024,52090.6
1,1,0,0,0,0,256,2,1024,51435.4
1,1,0,0,0,0,64,8,1024,53584.8
1,1,0,0,0,0,128,8,1024,52089
1,1,0,0,0,0,256,8,1024,51529.2
1,1,0,0,0,0,64,32,1024,53948.4
1,1,0,0,0,0,128,32,1024,52132.8
1,1,0,0,0,0,256,32,1024,50911.2
1,1,0,0,0,0,64,2,4096,53989.6
1,1,0,0,0,0,128,2,4096,52205.2
1,1,0,0,0,0,256,2,4096,51190.8
1,1,0,0,0,0,64,8,4096,53543
1,1,0,0,0,0,128,8,4096,52316.6
1,1,0,0,0,0,256,8,4096,51614.4
1,1,0,0,0,0,64,32,4096,52997.6
1,1,0,0,0,0,128,32,4096,52071.8
1,1,0,0,0,0,256,32,4096,51507.2
1,1,0,0,0,1,64,2,256,53629.6
1,1,0,0,0,1,128,2,256,52094.4
1,1,0,0,0,1,256,2,256,51092.6
1,1,0,0,0,1,64,8,256,53088.8
1,1,0,0,0,1,128,8,256,52064.4
1,1,0,0,0,1,256,8,256,51367
1,1,0,0,0,1,64,32,256,53683.2
1,1,0,0,0,1,128,32,256,52518.6
1,1,0,0,0,1,256,32,256,51234.2
1,1,0,0,0,1,64,2,1024,53709.6
1,1,0,0,0,1,128,2,1024,52221.8
1,1,0,0,0,1,256,2,1024,51478.2
1,1,0,0,0,1,64,8,1024,53975
1,1,0,0,0,1,128,8,1024,51994
1,1,0,0,0,1,256,8,1024,51087.8
1,1,0,0,0,1,64,32,1024,53010
1,1,0,0,0,1,128,32,1024,52320
1,1,0,0,0,1,256,32,1024,51191.8
1,1,0,0,0,1,64,2,4096,53357.8
1,1,0,0,0,1,128,2,4096,52303.6
1,1,0,0,0,1,256,2,4096,51937
1,1,0,0,0,1,64,8,4096,53713
1,1,0,0,0,1,128,8,4096,51886.2
1,1,0,0,0,1,256,8,4096,51505.4
1,1,0,0,0,1,64,32,4096,53465.2
1,1,0,0,0,1,128,32,4096,52225.6
1,1,0,0,0,1,256,32,4096,51103.6
1,1,0,0,1,0,64,2,256,53428.4
1,1,0,0,1,0,128,2,256,52594.2
1,1,0,0,1,0,256,2,256,51157.6
1,1,0,0,1,0,64,8,256,53869.4
1,1,0,0,1,0,128,8,256,52124.8
1,1,0,0,1,0,256,8,256,51471.4
1,1,0,0,1,0,64,32,256,53567.4
1,1,0,0,1,0,128,32,256,51911.8
1,1,0,0,1,0,256,32,256,51878
1,1,0,0,1,0,64,2,1024,53516.2
1,1,0,0,1,0,128,2,1024,52825.8
1,1,0,0,1,0,256,2,1024,51804.4
1,1,0,0,1,0,64,8,1024,53953.6
1,1,0,0,1,0,128,8,1024,52629.2
1,1,0,0,1,0,256,8,1024,52030.6
1,1,0,0,1,0,64,32,1024,53407.6
1,1,0,0,1,0,128,32,1024,52547
1,1,0,0,1,0,256,32,1024,51770.8
1,1,0,0,1,0,64,2,4096,53821.6
1,1,0,0,1,0,128,2,4096,53471.6
1,1,0,0,1,0,256,2,4096,52060.8
1,1,0,0,1,0,64,8,4096,53415.2
1,1,0,0,1,0,128,8,4096,52903.6
1,1,0,0,1,0,256,8,4096,51187.2
1,1,0,0,1,0,64,32,4096,53468.4
1,1,0,0,1,0,128,32,4096,52249.2
1,1,0,0,1,0,256,32,4096,51549.6
1,1,0,0,1,1,64,2,256,53490
1,1,0,0,1,1,128,2,256,52471.4
1,1,0,0,1,1,256,2,256,51387
1,1,0,0,1,1,64,8,256,53629.4
1,1,0,0,1,1,128,8,256,52632.2
1,1,0,0,1,1,256,8,256,51456
1,1,0,0,1,1,64,32,256,53202.4
1,1,0,0,1,1,128,32,256,52682.6
1,1,0,0,1,1,256,32,256,51090.4
1,1,0,0,1,1,64,2,1024,53883.2
1,1,0,0,1,1,128,2,1024,52348.8
1,1,0,0,1,1,256,2,1024,52171.2
1,1,0,0,1,1,64,8,1024,53368.8
1,1,0,0,1,1,128,8,1024,52267.6
1,1,0,0,1,1,256,8,1024,51194.6
1,1,0,0,1,1,64,32,1024,53606.8
1,1,0,0,1,1,128,32,1024,52376.2
1,1,0,0,1,1,256,32,1024,51494.6
1,1,0,0,1,1,64,2,4096,53689.4
1,1,0,0,1,1,128,2,4096,52902.2
1,1,0,0,1,1,256,2,4096,50800.4
1,1,0,0,1,1,64,8,4096,53574.4
1,1,0,0,1,1,128,8,4096,52567
1,1,0,0,1,1,256,8,4096,51372
1,1,0,0,1,1,64,32,4096,53663.6
1,1,0,0,1,1,128,32,4096,52794
1,1,0,0,1,1,256,32,4096,51981.4
1,1,0,1,0,0,64,2,256,54969.2
1,1,0,1,0,0,128,2,256,53401.8
1,1,0,1,0,0,256,2,256,52263.8
1,1,0,1,0,0,64,8,256,54758.2
1,1,0,1,0,0,128,8,256,52959.6
1,1,0,1,0,0,256,8,256,51928.2
1,1,0,1,0,0,64,32,256,53721.6
1,1,0,1,0,0,128,32,256,53182.8
1,1,0,1,0,0,256,32,256,51924
1,1,0,1,0,0,64,2,1024,54203.2
1,1,0,1,0,0,128,2,1024,53357.4
1,1,0,1,0,0,256,2,1024,52036.4
1,1,0,1,0,0,64,8,1024,54215.6
1,1,0,1,0,0,128,8,1024,53256.6
1,1,0,1,0,0,256,8,1024,51916.4
1,1,0,1,0,0,64,32,1024,54574.8
1,1,0,1,0,0,128,32,1024,52908.8
1,1,0,1,0,0,256,32,1024,51773.6
1,1,0,1,0,0,64,2,4096,54007.6
1,1,0,1,0,0,128,2,4096,53195.6
1,1,0,1,0,0,256,2,4096,52095.6
1,1,0,1,0,0,64,8,4096,54398
1,1,0,1,0,0,128,8,4096,52884.8
1,1,0,1,0,0,256,8,4096,51750.4
1,1,0,1,0,0,64,32,4096,53926.6
1,1,0,1,0,0,128,32,4096,52952.8
1,1,0,1,0,0,256,32,4096,52047.4
1,1,0,1,0,1,64,2,256,54496.6
1,1,0,1,0,1,128,2,256,53476.4
1,1,0,1,0,1,256,2,256,52003.4
1,1,0,1,0,1,64,8,256,54165
1,1,0,1,0,1,128,8,256,52803.4
1,1,0,1,0,1,256,8,256,52003.8
1,1,0,1,0,1,64,32,256,54101.6
1,1,0,1,0,1,128,32,256,52954
1,1,0,1,0,1,256,32,256,52029.2
1,1,0,1,0,1,64,2,1024,54418.2
1,1,0,1,0,1,128,2,1024,53139
1,1,0,1,0,1,256,2,1024,51859.4
1,1,0,1,0,1,64,8,1024,54178.6
1,1,0,1,0,1,128,8,1024,53143.6
1,1,0,1,0,1,256,8,1024,52212
1,1,0,1,0,1,64,32,1024,54389
1,1,0,1,0,1,128,32,1024,53584.2
1,1,0,1,0,1,256,32,1024,52100.4
1,1,0,1,0,1,64,2,4096,54319.2
1,1,0,1,0,1,128,2,4096,53434.6
1,1,0,1,0,1,256,2,4096,52248
1,1,0,1,0,1,64,8,4096,54507.8
1,1,0,1,0,1,128,8,4096,53315.6
1,1,0,1,0,1,256,8,4096,51596.8
1,1,0,1,0,1,64,32,4096,54309.2
1,1,0,1,0,1,128,32,4096,53258.6
1,1,0,1,0,1,256,32,4096,51609.2
1,1,0,1,1,0,64,2,256,54800.6
1,1,0,1,1,0,128,2,256,53296
1,1,0,1,1,0,256,2,256,52011.6
1,1,0,1,1,0,64,8,256,54132.6
1,1,0,1,1,0,128,8,256,53098
1,1,0,1,1,0,256,8,256,52237.8
1,1,0,1,1,0,64,32,256,54172.6
1,1,0,1,1,0,128,32,256,52889.6
1,1,0,1,1,0,256,32,256,52194.8
1,1,0,1,1,0,64,2,1024,54173.2
1,1,0,1,1,0,128,2,1024,52992.4
1,1,0,1,1,0,256,2,1024,52336
1,1,0,1,1,0,64,8,1024,53873.8
1,1,0,1,1,0,128,8,1024,52658.2
1,1,0,1,1,0,256,8,1024,51987.6
1,1,0,1,1,0,64,32,1024,54386
1,1,0,1,1,0,128,32,1024,52781.8
1,1,0,1,1,0,256,32,1024,52529.4
1,1,0,1,1,0,64,2,4096,54117.4
1,1,0,1,1,0,128,2,4096,52857.2
1,1,0,1,1,0,256,2,4096,52176.4
1,1,0,1,1,0,64,8,4096,54574.4
1,1,0,1,1,0,128,8,4096,52660
1,1,0,1,1,0,256,8,4096,51887.6
1,1,0,1,1,0,64,32,4096,54469.8
1,1,0,1,1,0,128,32,4096,53078.4
1,1,0,1,1,0,256,32,4096,51664.6
1,1,0,1,1,1,64,2,256,54205.4
1,1,0,1,1,1,128,2,256,53497.8
1,1,0,1,1,1,256,2,256,51748
1,1,0,1,1,1,64,8,256,54650.6
1,1,0,1,1,1,128,8,256,53216.2
1,1,0,1,1,1,256,8,256,51713.8
1,1,0,1,1,1,64,32,256,54057.6
1,1,0,1,1,1,128,32,256,53756.6
1,1,0,1,1,1,256,32,256,51962.4
1,1,0,1,1,1,64,2,1024,54578.2
1,1,0,1,1,1,128,2,1024,53297.6
1,1,0,1,1,1,256,2,1024,51985.4
1,1,0,1,1,1,64,8,1024,55070.2
1,1,0,1,1,1,128,8,1024,53434.2
1,1,0,1,1,1,256,8,1024,52033.6
1,1,0,1,1,1,64,32,1024,54505.6
1,1,0,1,1,1,128,32,1024,53027.8
1,1,0,1,1,1,256,32,1024,51753.6
1,1,0,1,1,1,64,2,4096,54825.4
1,1,0,1,1,1,128,2,4096,53163.2
1,1,0,1,1,1,256,2,4096,52266
1,1,0,1,1,1,64,8,4096,54826
1,1,0,1,1,1,128,8,4096,53070.2
1,1,0,1,1,1,256,8,4096,51834.2
1,1,0,1,1,1,64,32,4096,54233.6
1,1,0,1,1,1,128,32,4096,52840
1,1,0,1,1,1,256,32,4096,51737.4
1,1,1,0,0,0,64,2,256,57297.6
1,1,1,0,0,0,128,2,256,56721.2
1,1,1,0,0,0,256,2,256,57568.6
1,1,1,0,0,0,64,8,256,57413
1,1,1,0,0,0,128,8,256,58734.2
1,1,1,0,0,0,256,8,256,56464.8
1,1,1,0,0,0,64,32,256,57577.8
1,1,1,0,0,0,128,32,256,57443.2
1,1,1,0,0,0,256,32,256,56883
1,1,1,0,0,0,64,2,1024,57187
1,1,1,0,0,0,128,2,1024,57029
1,1,1,0,0,0,256,2,1024,56434.6
1,1,1,0,0,0,64,8,1024,57118
1,1,1,0,0,0,128,8,1024,56845.2
1,1,1,0,0,0,256,8,1024,57673.8
1,1,1,0,0,0,64,32,1024,57616.8
1,1,1,0,0,0,128,32,1024,57260.6
1,1,1,0,0,0,256,32,1024,57076.8
1,1,1,0,0,0,64,2,4096,57553.8
1,1,1,0,0,0,128,2,4096,57316.2
1,1,1,0,0,0,256,2,4096,57076.6
1,1,1,0,0,0,64,8,4096,57761.2
1,1,1,0,0,0,128,8,4096,57754.2
1,1,1,0,0,0,256,8,4096,57789.8
1,1,1,0,0,0,64,32,4096,57184.4
1,1,1,0,0,0,128,32,4096,57607.8
1,1,1,0,0,0,256,32,4096,56852.2
1,1,1,0,0,1,64,2,256,57215
1,1,1,0,0,1,128,2,256,57544.8
1,1,1,0,0,1,256,2,256,57529.4
1,1,1,0,0,1,64,8,256,57588.4
1,1,1,0,0,1,128,8,256,56893.8
1,1,1,0,0,1,256,8,256,57370.6
1,1,1,0,0,1,64,32,256,57897.8
1,1,1,0,0,1,128,32,256,57740.8
1,1,1,0,0,1,256,32,256,57055.2
1,1,1,0,0,1,64,2,1024,56566.4
1,1,1,0,0,1,128,2,1024,57993.2
1,1,1,0,0,1,256,2,1024,58011.4
1,1,1,0,0,1,64,8,1024,57201
1,1,1,0,0,1,128,8,1024,56819.8
1,1,1,0,0,1,256,8,1024,56999.8
1,1,1,0,0,1,64,32,1024,57544.4
1,1,1,0,0,1,128,32,1024,57474.4
1,1,1,0,0,1,256,32,1024,57336.8
1,1,1,0,0,1,64,2,4096,57201.8
1,1,1,0,0,1,128,2,4096,57509.4
1,1,1,0,0,1,256,2,4096,57453
1,1,1,0,0,1,64,8,4096,57348.4
1,1,1,0,0,1,128,8,4096,57767.4
1,1,1,0,0,1,256,8,4096,57497.2
1,1,1,0,0,1,64,32,4096,57068.6
1,1,1,0,0,1,128,32,4096,57632.2
1,1,1,0,0,1,256,32,4096,56958
1,1,1,0,1,0,64,2,256,58336.6
1,1,1,0,1,0,128,2,256,57926.4
1,1,1,0,1,0,256,2,256,57446
1,1,1,0,1,0,64,8,256,57553
1,1,1,0,1,0,128,8,256,58259
1,1,1,0,1,0,256,8,256,56825.6
1,1,1,0,1,0,64,32,256,57713.2
1,1,1,0,1,0,128,32,256,58354.4
1,1,1,0,1,0,256,32,256,58212
1,1,1,0,1,0,64,2,1024,58182.2
1,1,1,0,1,0,128,2,1024,57116.6
1,1,1,0,1,0,256,2,1024,57435.4
1,1,1,0,1,0,64,8,1024,57346
1,1,1,0,1,0,128,8,1024,57882.6
1,1,1,0,1,0,256,8,1024,57740.4
1,1,1,0,1,0,64,32,1024,57642.2
1,1,1,0,1,0,128,32,1024,57982
1,1,1,0,1,0,256,32,1024,56280.6
1,1,1,0,1,0,64,2,4096,57891.2
1,1,1,0,1,0,128,2,4096,57936.6
