root,mpm,prefork,worker,moreThreads,moreProcesses,sendfile,compression,noCompression,keepalive,basicAuth,tls,tlsAes128,tlsAes256,maxClients,compressionLevel,$<performance
1,1,0,1,0,1,1,0,1,0,0,1,1,0,2048,0,163.3994
1,1,0,1,0,1,1,0,1,0,0,1,1,0,4096,0,164.4434
1,1,0,1,0,1,1,0,1,0,1,1,0,1,512,0,165.163
1,1,0,1,0,1,1,0,1,0,1,1,0,1,1024,0,164.3388
1,1,0,1,0,1,1,0,1,0,1,1,0,1,2048,0,167.8486
1,1,0,1,0,1,1,0,1,0,1,1,0,1,4096,0,164.877
1,1,0,1,0,1,1,0,1,0,1,1,1,0,512,0,162.878
1,1,0,1,0,1,1,0,1,0,1,1,1,0,1024,0,165.0856
1,1,0,1,0,1,1,0,1,0,1,1,1,0,2048,0,161.8674
1,1,0,1,0,1,1,0,1,0,1,1,1,0,4096,0,162.8806
1,1,0,1,0,1,1,0,1,1,0,1,0,1,512,0,30.6412
1,1,0,1,0,1,1,0,1,1,0,1,0,1,1024,0,31.641
1,1,0,1,0,1,1,0,1,1,0,1,0,1,2048,0,31.3584
1,1,0,1,0,1,1,0,1,1,0,1,0,1,4096,0,32.0568
1,1,0,1,0,1,1,0,1,1,0,1,1,0,512,0,30.6062
1,1,0,1,0,1,1,0,1,1,0,1,1,0,1024,0,31.2884
1,1,0,1,0,1,1,0,1,1,0,1,1,0,2048,0,31.2616
1,1,0,1,0,1,1,0,1,1,0,1,1,0,4096,0,31.4486
1,1,0,1,0,1,1,0,1,1,1,1,0,1,512,0,31.9738
1,1,0,1,0,1,1,0,1,1,1,1,0,1,1024,0,32.1584
1,1,0,1,0,1,1,0,1,1,1,1,0,1,2048,0,31.9454
1,1,0,1,0,1,1,0,1,1,1,1,0,1,4096,0,32.4998
1,1,0,1,0,1,1,0,1,1,1,1,1,0,512,0,31.2312
1,1,0,1,0,1,1,0,1,1,1,1,1,0,1024,0,31.7532
1,1,0,1,0,1,1,0,1,1,1,1,1,0,2048,0,31.872
1,1,0,1,0,1,1,0,1,1,1,1,1,0,4096,0,32.3
1,1,0,1,1,0,0,0,1,0,0,1,0,1,512,0,164.9826
1,1,0,1,1,0,0,0,1,0,0,1,0,1,1024,0,166.4742
1,1,0,1,1,0,0,0,1,0,0,1,0,1,2048,0,164.6742
1,1,0,1,1,0,0,0,1,0,0,1,0,1,4096,0,164.999
1,1,0,1,1,0,0,0,1,0,0,1,1,0,512,0,162.858
1,1,0,1,1,0,0,0,1,0,0,1,1,0,1024,0,165.7598
1,1,0,1,1,0,0,0,1,0,0,1,1,0,2048,0,164.8078
1,1,0,1,1,0,0,0,1,0,0,1,1,0,4096,0,165.7556
1,1,0,1,1,0,0,0,1,0,1,1,0,1,512,0,165.4312
1,1,0,1,1,0,0,0,1,0,1,1,0,1,1024,0,165.4354
1,1,0,1,1,0,0,0,1,0,1,1,0,1,2048,0,165.0016
1,1,0,1,1,0,0,0,1,0,1,1,0,1,4096,0,165.047
1,1,0,1,1,0,0,0,1,0,1,1,1,0,512,0,163.31
1,1,0,1,1,0,0,0,1,0,1,1,1,0,1024,0,163.0654
1,1,0,1,1,0,0,0,1,0,1,1,1,0,2048,0,164.766
1,1,0,1,1,0,0,0,1,0,1,1,1,0,4096,0,164.9034
1,1,0,1,1,0,0,0,1,1,0,1,0,1,512,0,31.1872
1,1,0,1,1,0,0,0,1,1,0,1,0,1,1024,0,32.1796
1,1,0,1,1,0,0,0,1,1,0,1,0,1,2048,0,32.849
1,1,0,1,1,0,0,0,1,1,0,1,0,1,4096,0,32.1318
1,1,0,1,1,0,0,0,1,1,0,1,1,0,512,0,30.8172
1,1,0,1,1,0,0,0,1,1,0,1,1,0,1024,0,30.9228
1,1,0,1,1,0,0,0,1,1,0,1,1,0,2048,0,32.1218
1,1,0,1,1,0,0,0,1,1,0,1,1,0,4096,0,32.1224
1,1,0,1,1,0,0,0,1,1,1,1,0,1,512,0,32.0048
1,1,0,1,1,0,0,0,1,1,1,1,0,1,1024,0,31.988
1,1,0,1,1,0,0,0,1,1,1,1,0,1,2048,0,32.5862
1,1,0,1,1,0,0,0,1,1,1,1,0,1,4096,0,32.5638
1,1,0,1,1,0,0,0,1,1,1,1,1,0,512,0,31.2274
1,1,0,1,1,0,0,0,1,1,1,1,1,0,1024,0,32.3776
1,1,0,1,1,0,0,0,1,1,1,1,1,0,2048,0,32.5594
1,1,0,1,1,0,0,0,1,1,1,1,1,0,4096,0,32.7216
1,1,0,1,1,0,1,0,1,0,0,1,0,1,512,0,166.0762
1,1,0,1,1,0,1,0,1,0,0,1,0,1,1024,0,164.6264
1,1,0,1,1,0,1,0,1,0,0,1,0,1,2048,0,165.1428
1,1,0,1,1,0,1,0,1,0,0,1,0,1,4096,0,166.3642
1,1,0,1,1,0,1,0,1,0,0,1,1,0,512,0,164.3684
1,1,0,1,1,0,1,0,1,0,0,1,1,0,1024,0,163.019
1,1,0,1,1,0,1,0,1,0,0,1,1,0,2048,0,164.0414
1,1,0,1,1,0,1,0,1,0,0,1,1,0,4096,0,165.9586
1,1,0,1,1,0,1,0,1,0,1,1,0,1,512,0,164.7982
1,1,0,1,1,0,1,0,1,0,1,1,0,1,1024,0,165.1916
1,1,0,1,1,0,1,0,1,0,1,1,0,1,2048,0,165.1998
1,1,0,1,1,0,1,0,1,0,1,1,0,1,4096,0,165.0592
1,1,0,1,1,0,1,0,1,0,1,1,1,0,512,0,166.359
1,1,0,1,1,0,1,0,1,0,1,1,1,0,1024,0,161.4138
1,1,0,1,1,0,1,0,1,0,1,1,1,0,2048,0,164.5614
1,1,0,1,1,0,1,0,1,0,1,1,1,0,4096,0,164.6002
1,1,0,1,1,0,1,0,1,1,0,1,0,1,512,0,31.2822
1,1,0,1,1,0,1,0,1,1,0,1,0,1,1024,0,31.6682
1,1,0,1,1,0,1,0,1,1,0,1,0,1,2048,0,33.0002
1,1,0,1,1,0,1,0,1,1,0,1,0,1,4096,0,32.5036
1,1,0,1,1,0,1,0,1,1,0,1,1,0,512,0,31.1846
1,1,0,1,1,0,1,0,1,1,0,1,1,0,1024,0,31.8302
1,1,0,1,1,0,1,0,1,1,0,1,1,0,2048,0,32.3732
1,1,0,1,1,0,1,0,1,1,0,1,1,0,4096,0,32.1376
1,1,0,1,1,0,1,0,1,1,1,1,0,1,512,0,31.718
1,1,0,1,1,0,1,0,1,1,1,1,0,1,1024,0,32.8042
1,1,0,1,1,0,1,0,1,1,1,1,0,1,2048,0,33.2942
1,1,0,1,1,0,1,0,1,1,1,1,0,1,4096,0,33.1808
1,1,0,1,1,0,1,0,1,1,1,1,1,0,512,0,31.926
1,1,0,1,1,0,1,0,1,1,1,1,1,0,1024,0,32.438
1,1,0,1,1,0,1,0,1,1,1,1,1,0,2048,0,32.787
1,1,0,1,1,0,1,0,1,1,1,1,1,0,4096,0,33.037
1,1,0,1,0,0,0,1,0,0,0,1,0,1,512,1,164.8394
1,1,0,1,0,0,0,1,0,0,0,1,0,1,1024,1,165.2222
1,1,0,1,0,0,0,1,0,0,0,1,0,1,2048,1,165.219
1,1,0,1,0,0,0,1,0,0,0,1,0,1,4096,1,166.4744
1,1,0,1,0,0,0,1,0,0,0,1,0,1,512,5,162.59
1,1,0,1,0,0,0,1,0,0,0,1,0,1,1024,5,165.083
1,1,0,1,0,0,0,1,0,0,0,1,0,1,2048,5,166.2834
1,1,0,1,0,0,0,1,0,0,0,1,0,1,4096,5,165.3774
1,1,0,1,0,0,0,1,0,0,0,1,0,1,512,9,164.021
1,1,0,1,0,0,0,1,0,0,0,1,0,1,1024,9,164.0598
1,1,0,1,0,0,0,1,0,0,0,1,0,1,2048,9,165.8964
1,1,0,1,0,0,0,1,0,0,0,1,0,1,4096,9,163.3096
1,1,0,1,0,0,0,1,0,0,0,1,1,0,512,1,163.4668
1,1,0,1,0,0,0,1,0,0,0,1,1,0,1024,1,164.6002
1,1,0,1,0,0,0,1,0,0,0,1,1,0,2048,1,165.945
1,1,0,1,0,0,0,1,0,0,0,1,1,0,4096,1,164.6454
1,1,0,1,0,0,0,1,0,0,0,1,1,0,512,5,164.668
1,1,0,1,0,0,0,1,0,0,0,1,1,0,1024,5,164.5052
1,1,0,1,0,0,0,1,0,0,0,1,1,0,2048,5,162.5194
1,1,0,1,0,0,0,1,0,0,0,1,1,0,4096,5,164.5832
1,1,0,1,0,0,0,1,0,0,0,1,1,0,512,9,165.0388
1,1,0,1,0,0,0,1,0,0,0,1,1,0,1024,9,162.6882
1,1,0,1,0,0,0,1,0,0,0,1,1,0,2048,9,162.206
1,1,0,1,0,0,0,1,0,0,0,1,1,0,4096,9,164.3612
1,1,0,1,0,0,0,1,0,0,1,1,0,1,512,1,164.5818
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1024,1,165.4688
1,1,0,1,0,0,0,1,0,0,1,1,0,1,2048,1,165.3156
1,1,0,1,0,0,0,1,0,0,1,1,0,1,4096,1,164.3082
1,1,0,1,0,0,0,1,0,0,1,1,0,1,512,5,164.9924
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1024,5,164.2812
1,1,0,1,0,0,0,1,0,0,1,1,0,1,2048,5,164.8664
1,1,0,1,0,0,0,1,0,0,1,1,0,1,4096,5,162.8938
1,1,0,1,0,0,0,1,0,0,1,1,0,1,512,9,163.3612
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1024,9,165.4502
1,1,0,1,0,0,0,1,0,0,1,1,0,1,2048,9,165.0548
1,1,0,1,0,0,0,1,0,0,1,1,0,1,4096,9,165.1664
1,1,0,1,0,0,0,1,0,0,1,1,1,0,512,1,162.056
1,1,0,1,0,0,0,1,0,0,1,1,1,0,1024,1,164.8422
1,1,0,1,0,0,0,1,0,0,1,1,1,0,2048,1,166.0962
1,1,0,1,0,0,0,1,0,0,1,1,1,0,4096,1,164.031
1,1,0,1,0,0,0,1,0,0,1,1,1,0,512,5,163.475
1,1,0,1,0,0,0,1,0,0,1,1,1,0,1024,5,163.3762
1,1,0,1,0,0,0,1,0,0,1,1,1,0,2048,5,164.1146
1,1,0,1,0,0,0,1,0,0,1,1,1,0,4096,5,163.8138
1,1,0,1,0,0,0,1,0,0,1,1,1,0,512,9,164.7536
1,1,0,1,0,0,0,1,0,0,1,1,1,0,1024,9,165.022
1,1,0,1,0,0,0,1,0,0,1,1,1,0,2048,9,167.221
1,1,0,1,0,0,0,1,0,0,1,1,1,0,4096,9,164.0208
1,1,0,1,0,0,1,1,0,0,0,1,0,1,512,1,164.9244
1,1,0,1,0,0,1,1,0,0,0,1,0,1,1024,1,162.5562
1,1,0,1,0,0,1,1,0,0,0,1,0,1,2048,1,165.0028
1,1,0,1,0,0,1,1,0,0,0,1,0,1,4096,1,163.8224
1,1,0,1,0,0,1,1,0,0,0,1,0,1,512,5,164.078
1,1,0,1,0,0,1,1,0,0,0,1,0,1,1024,5,164.9162
1,1,0,1,0,0,1,1,0,0,0,1,0,1,2048,5,163.5148
1,1,0,1,0,0,1,1,0,0,0,1,0,1,4096,5,165.4358
1,1,0,1,0,0,1,1,0,0,0,1,0,1,512,9,164.7988
1,1,0,1,0,0,1,1,0,0,0,1,0,1,1024,9,165.8558
1,1,0,1,0,0,1,1,0,0,0,1,0,1,2048,9,164.1192
1,1,0,1,0,0,1,1,0,0,0,1,0,1,4096,9,165.5348
1,1,0,1,0,0,1,1,0,0,0,1,1,0,512,1,162.8982
1,1,0,1,0,0,1,1,0,0,0,1,1,0,1024,1,164.7746
1,1,0,1,0,0,1,1,0,0,0,1,1,0,2048,1,167.01
1,1,0,1,0,0,1,1,0,0,0,1,1,0,4096,1,163.6206
1,1,0,1,0,0,1,1,0,0,0,1,1,0,512,5,164.3668
1,1,0,1,0,0,1,1,0,0,0,1,1,0,1024,5,163.8572
1,1,0,1,0,0,1,1,0,0,0,1,1,0,2048,5,163.3678
1,1,0,1,0,0,1,1,0,0,0,1,1,0,4096,5,166.7092
1,1,0,1,0,0,1,1,0,0,0,1,1,0,512,9,165.008
1,1,0,1,0,0,1,1,0,0,0,1,1,0,1024,9,164.7118
1,1,0,1,0,0,1,1,0,0,0,1,1,0,2048,9,163.7158
1,1,0,1,0,0,1,1,0,0,0,1,1,0,4096,9,165.9142
1,1,0,1,0,0,1,1,0,0,1,1,0,1,512,1,164.0006
1,1,0,1,0,0,1,1,0,0,1,1,0,1,1024,1,164.3864
1,1,0,1,0,0,1,1,0,0,1,1,0,1,2048,1,164.1074
1,1,0,1,0,0,1,1,0,0,1,1,0,1,4096,1,167.0994
1,1,0,1,0,0,1,1,0,0,1,1,0,1,512,5,165.0374
1,1,0,1,0,0,1,1,0,0,1,1,0,1,1024,5,165.3004
1,1,0,1,0,0,1,1,0,0,1,1,0,1,2048,5,164.8044
1,1,0,1,0,0,1,1,0,0,1,1,0,1,4096,5,164.0792
1,1,0,1,0,0,1,1,0,0,1,1,0,1,512,9,163.0894
1,1,0,1,0,0,1,1,0,0,1,1,0,1,1024,9,164.9876
1,1,0,1,0,0,1,1,0,0,1,1,0,1,2048,9,165.693
1,1,0,1,0,0,1,1,0,0,1,1,0,1,4096,9,165.2724
1,1,0,1,0,0,1,1,0,0,1,1,1,0,512,1,164.8146
1,1,0,1,0,0,1,1,0,0,1,1,1,0,1024,1,164.5596
1,1,0,1,0,0,1,1,0,0,1,1,1,0,2048,1,166.0998
1,1,0,1,0,0,1,1,0,0,1,1,1,0,4096,1,164.6362
1,1,0,1,0,0,1,1,0,0,1,1,1,0,512,5,164.667
1,1,0,1,0,0,1,1,0,0,1,1,1,0,1024,5,166.8506
1,1,0,1,0,0,1,1,0,0,1,1,1,0,2048,5,163.8274
1,1,0,1,0,0,1,1,0,0,1,1,1,0,4096,5,163.4308
1,1,0,1,0,0,1,1,0,0,1,1,1,0,512,9,165.7738
1,1,0,1,0,0,1,1,0,0,1,1,1,0,1024,9,165.9806
1,1,0,1,0,0,1,1,0,0,1,1,1,0,2048,9,164.0258
1,1,0,1,0,0,1,1,0,0,1,1,1,0,4096,9,164.5434
1,1,0,1,0,1,0,1,0,0,0,1,0,1,512,1,165.1854
1,1,0,1,0,1,0,1,0,0,0,1,0,1,1024,1,163.8756
1,1,0,1,0,1,0,1,0,0,0,1,0,1,2048,1,163.6364
1,1,0,1,0,1,0,1,0,0,0,1,0,1,4096,1,165.0266
1,1,0,1,0,1,0,1,0,0,0,1,0,1,512,5,162.859
1,1,0,1,0,1,0,1,0,0,0,1,0,1,1024,5,164.985
1,1,0,1,0,1,0,1,0,0,0,1,0,1,2048,5,165.1382
1,1,0,1,0,1,0,1,0,0,0,1,0,1,4096,5,163.0826
1,1,0,1,0,1,0,1,0,0,0,1,0,1,512,9,165.0544
1,1,0,1,0,1,0,1,0,0,0,1,0,1,1024,9,166.4978
1,1,0,1,0,1,0,1,0,0,0,1,0,1,2048,9,164.326
1,1,0,1,0,1,0,1,0,0,0,1,0,1,4096,9,165.1324
1,1,0,1,0,1,0,1,0,0,0,1,1,0,512,1,161.7364
1,1,0,1,0,1,0,1,0,0,0,1,1,0,1024,1,163.7642
1,1,0,1,0,1,0,1,0,0,0,1,1,0,2048,1,166.2516
1,1,0,1,0,1,0,1,0,0,0,1,1,0,4096,1,165.0156
1,1,0,1,0,1,0,1,0,0,0,1,1,0,512,5,164.2054
1,1,0,1,0,1,0,1,0,0,0,1,1,0,1024,5,164.817
1,1,0,1,0,1,0,1,0,0,0,1,1,0,2048,5,164.3222
1,1,0,1,0,1,0,1,0,0,0,1,1,0,4096,5,164.5152
1,1,0,1,0,1,0,1,0,0,0,1,1,0,512,9,165.4758
1,1,0,1,0,1,0,1,0,0,0,1,1,0,1024,9,165.8002
1,1,0,1,0,1,0,1,0,0,0,1,1,0,2048,9,166.1022
1,1,0,1,0,1,0,1,0,0,0,1,1,0,4096,9,166.7164
1,1,0,1,0,1,0,1,0,0,1,1,0,1,512,1,163.0162
1,1,0,1,0,1,0,1,0,0,1,1,0,1,1024,1,166.7186
1,1,0,1,0,1,0,1,0,0,1,1,0,1,2048,1,165.3192
1,1,0,1,0,1,0,1,0,0,1,1,0,1,4096,1,166.9876
1,1,0,1,0,1,0,1,0,0,1,1,0,1,512,5,164.312
1,1,0,1,0,1,0,1,0,0,1,1,0,1,1024,5,165.287
1,1,0,1,0,1,0,1,0,0,1,1,0,1,2048,5,165.6584
1,1,0,1,0,1,0,1,0,0,1,1,0,1,4096,5,163.7218
1,1,0,1,0,1,0,1,0,0,1,1,0,1,512,9,163.4266
1,1,0,1,0,1,0,1,0,0,1,1,0,1,1024,9,164.5186
1,1,0,1,0,1,0,1,0,0,1,1,0,1,2048,9,162.2168
1,1,0,1,0,1,0,1,0,0,1,1,0,1,4096,9,164.7486
1,1,0,1,0,1,0,1,0,0,1,1,1,0,512,1,165.7302
1,1,0,1,0,1,0,1,0,0,1,1,1,0,1024,1,164.628
1,1,0,1,0,1,0,1,0,0,1,1,1,0,2048,1,164.7472
1,1,0,1,0,1,0,1,0,0,1,1,1,0,4096,1,161.6872
1,1,0,1,0,1,0,1,0,0,1,1,1,0,512,5,165.1058
1,1,0,1,0,1,0,1,0,0,1,1,1,0,1024,5,164.2884
1,1,0,1,0,1,0,1,0,0,1,1,1,0,2048,5,164.823
1,1,0,1,0,1,0,1,0,0,1,1,1,0,4096,5,164.9938
1,1,0,1,0,1,0,1,0,0,1,1,1,0,512,9,164.1102
1,1,0,1,0,1,0,1,0,0,1,1,1,0,1024,9,164.6254
1,1,0,1,0,1,0,1,0,0,1,1,1,0,2048,9,164.0052
1,1,0,1,0,1,0,1,0,0,1,1,1,0,4096,9,165.0686
1,1,0,1,0,1,1,1,0,0,0,1,0,1,512,1,164.5598
1,1,0,1,0,1,1,1,0,0,0,1,0,1,1024,1,165.108
1,1,0,1,0,1,1,1,0,0,0,1,0,1,2048,1,166.4186
1,1,0,1,0,1,1,1,0,0,0,1,0,1,4096,1,165.2542
1,1,0,1,0,1,1,1,0,0,0,1,0,1,512,5,162.7582
1,1,0,1,0,1,1,1,0,0,0,1,0,1,1024,5,165.7146
1,1,0,1,0,1,1,1,0,0,0,1,0,1,2048,5,161.7208
1,1,0,1,0,1,1,1,0,0,0,1,0,1,4096,5,166.3346
1,1,0,1,0,1,1,1,0,0,0,1,0,1,512,9,166.7138
1,1,0,1,0,1,1,1,0,0,0,1,0,1,1024,9,166.2616
1,1,0,1,0,1,1,1,0,0,0,1,0,1,2048,9,166.4854
1,1,0,1,0,1,1,1,0,0,0,1,0,1,4096,9,166.1708
1,1,0,1,0,1,1,1,0,0,0,1,1,0,512,1,165.3494
1,1,0,1,0,1,1,1,0,0,0,1,1,0,1024,1,163.5972
1,1,0,1,0,1,1,1,0,0,0,1,1,0,2048,1,164.847
1,1,0,1,0,1,1,1,0,0,0,1,1,0,4096,1,163.4856
1,1,0,1,0,1,1,1,0,0,0,1,1,0,512,5,166.9024
1,1,0,1,0,1,1,1,0,0,0,1,1,0,1024,5,165.8648
1,1,0,1,0,1,1,1,0,0,0,1,1,0,2048,5,164.6174
1,1,0,1,0,1,1,1,0,0,0,1,1,0,4096,5,165.0274
1,1,0,1,0,1,1,1,0,0,0,1,1,0,512,9,162.7644
1,1,0,1,0,1,1,1,0,0,0,1,1,0,1024,9,166.0608
1,1,0,1,0,1,1,1,0,0,0,1,1,0,2048,9,164.5554
1,1,0,1,0,1,1,1,0,0,0,1,1,0,4096,9,164.4304
1,1,0,1,0,1,1,1,0,0,1,1,0,1,512,1,164.0988
1,1,0,1,0,1,1,1,0,0,1,1,0,1,1024,1,164.9724
1,1,0,1,0,1,1,1,0,0,1,1,0,1,2048,1,164.6314
1,1,0,1,0,1,1,1,0,0,1,1,0,1,4096,1,165.5254
1,1,0,1,0,1,1,1,0,0,1,1,0,1,512,5,164.0902
1,1,0,1,0,1,1,1,0,0,1,1,0,1,1024,5,164.9588
1,1,0,1,0,1,1,1,0,0,1,1,0,1,2048,5,164.1906
1,1,0,1,0,1,1,1,0,0,1,1,0,1,4096,5,165.1144
1,1,0,1,0,1,1,1,0,0,1,1,0,1,512,9,166.7952
1,1,0,1,0,1,1,1,0,0,1,1,0,1,1024,9,165.444
1,1,0,1,0,1,1,1,0,0,1,1,0,1,2048,9,167.1898
1,1,0,1,0,1,1,1,0,0,1,1,0,1,4096,9,164.4616
1,1,0,1,0,1,1,1,0,0,1,1,1,0,512,1,164.2812
1,1,0,1,0,1,1,1,0,0,1,1,1,0,1024,1,165.8852
1,1,0,1,0,1,1,1,0,0,1,1,1,0,2048,1,166.0054
1,1,0,1,0,1,1,1,0,0,1,1,1,0,4096,1,162.3606
1,1,0,1,0,1,1,1,0,0,1,1,1,0,512,5,165.5852
1,1,0,1,0,1,1,1,0,0,1,1,1,0,1024,5,164.55
1,1,0,1,0,1,1,1,0,0,1,1,1,0,2048,5,166.042
1,1,0,1,0,1,1,1,0,0,1,1,1,0,4096,5,167.2634
1,1,0,1,0,1,1,1,0,0,1,1,1,0,512,9,162.2628
1,1,0,1,0,1,1,1,0,0,1,1,1,0,1024,9,163.659
1,1,0,1,0,1,1,1,0,0,1,1,1,0,2048,9,164.0622
1,1,0,1,0,1,1,1,0,0,1,1,1,0,4096,9,166.3944
1,1,0,1,1,0,0,1,0,0,0,1,0,1,512,1,164.9422
1,1,0,1,1,0,0,1,0,0,0,1,0,1,1024,1,163.6938
1,1,0,1,1,0,0,1,0,0,0,1,0,1,2048,1,166.6294
1,1,0,1,1,0,0,1,0,0,0,1,0,1,4096,1,165.5886
1,1,0,1,1,0,0,1,0,0,0,1,0,1,512,5,166.2402
1,1,0,1,1,0,0,1,0,0,0,1,0,1,1024,5,165.2824
1,1,0,1,1,0,0,1,0,0,0,1,0,1,2048,5,165.5324
1,1,0,1,1,0,0,1,0,0,0,1,0,1,4096,5,164.2206
1,1,0,1,1,0,0,1,0,0,0,1,0,1,512,9,165.3544
1,1,0,1,1,0,0,1,0,0,0,1,0,1,1024,9,165.2086
1,1,0,1,1,0,0,1,0,0,0,1,0,1,2048,9,165.399
1,1,0,1,1,0,0,1,0,0,0,1,0,1,4096,9,166.5346
1,1,0,1,1,0,0,1,0,0,0,1,1,0,512,1,165.3944
1,1,0,1,1,0,0,1,0,0,0,1,1,0,1024,1,161.6418
1,1,0,1,1,0,0,1,0,0,0,1,1,0,2048,1,165.3826
1,1,0,1,1,0,0,1,0,0,0,1,1,0,4096,1,164.5126
1,1,0,1,1,0,0,1,0,0,0,1,1,0,512,5,166.81
1,1,0,1,1,0,0,1,0,0,0,1,1,0,1024,5,165.7414
1,1,0,1,1,0,0,1,0,0,0,1,1,0,2048,5,165.8554
1,1,0,1,1,0,0,1,0,0,0,1,1,0,4096,5,163.7292
1,1,0,1,1,0,0,1,0,0,0,1,1,0,512,9,163.7784
1,1,0,1,1,0,0,1,0,0,0,1,1,0,1024,9,167.0882
1,1,0,1,1,0,0,1,0,0,0,1,1,0,2048,9,166.0122
1,1,0,1,1,0,0,1,0,0,0,1,1,0,4096,9,165.4058
1,1,0,1,1,0,0,1,0,0,1,1,0,1,512,1,166.6082
1,1,0,1,1,0,0,1,0,0,1,1,0,1,1024,1,165.247
1,1,0,1,1,0,0,1,0,0,1,1,0,1,2048,1,165.3536
1,1,0,1,1,0,0,1,0,0,1,1,0,1,4096,1,164.7456
1,1,0,1,1,0,0,1,0,0,1,1,0,1,512,5,163.5654
1,1,0,1,1,0,0,1,0,0,1,1,0,1,1024,5,166.2722
1,1,0,1,1,0,0,1,0,0,1,1,0,1,2048,5,165.1386
1,1,0,1,1,0,0,1,0,0,1,1,0,1,4096,5,164.3594
1,1,0,1,1,0,0,1,0,0,1,1,0,1,512,9,165.2888
1,1,0,1,1,0,0,1,0,0,1,1,0,1,1024,9,166.1664
1,1,0,1,1,0,0,1,0,0,1,1,0,1,2048,9,165.3522
1,1,0,1,1,0,0,1,0,0,1,1,0,1,4096,9,167.9144
1,1,0,1,1,0,0,1,0,0,1,1,1,0,512,1,165.4596
1,1,0,1,1,0,0,1,0,0,1,1,1,0,1024,1,164.1722
1,1,0,1,1,0,0,1,0,0,1,1,1,0,2048,1,165.6648
1,1,0,1,1,0,0,1,0,0,1,1,1,0,4096,1,164.3526
1,1,0,1,1,0,0,1,0,0,1,1,1,0,512,5,165.4594
1,1,0,1,1,0,0,1,0,0,1,1,1,0,1024,5,164.6554
1,1,0,1,1,0,0,1,0,0,1,1,1,0,2048,5,163.626
1,1,0,1,1,0,0,1,0,0,1,1,1,0,4096,5,164.7176
1,1,0,1,1,0,0,1,0,0,1,1,1,0,512,9,165.7316
1,1,0,1,1,0,0,1,0,0,1,1,1,0,1024,9,165.61
1,1,0,1,1,0,0,1,0,0,1,1,1,0,2048,9,166.6192
1,1,0,1,1,0,0,1,0,0,1,1,1,0,4096,9,163.9492
1,1,0,1,1,0,1,1,0,0,0,1,0,1,512,1,165.2388
1,1,0,1,1,0,1,1,0,0,0,1,0,1,1024,1,166.2616
1,1,0,1,1,0,1,1,0,0,0,1,0,1,2048,1,164.1514
1,1,0,1,1,0,1,1,0,0,0,1,0,1,4096,1,163.3158
1,1,0,1,1,0,1,1,0,0,0,1,0,1,512,5,165.03
1,1,0,1,1,0,1,1,0,0,0,1,0,1,1024,5,165.3168
1,1,0,1,1,0,1,1,0,0,0,1,0,1,2048,5,165.3198
1,1,0,1,1,0,1,1,0,0,0,1,0,1,4096,5,166.2968
1,1,0,1,1,0,1,1,0,0,0,1,0,1,512,9,164.9288
1,1,0,1,1,0,1,1,0,0,0,1,0,1,1024,9,165.047
1,1,0,1,1,0,1,1,0,0,0,1,0,1,2048,9,165.3666
1,1,0,1,1,0,1,1,0,0,0,1,0,1,4096,9,165.3592
1,1,0,1,1,0,1,1,0,0,0,1,1,0,512,1,165.7304
1,1,0,1,1,0,1,1,0,0,0,1,1,0,1024,1,164.4592
1,1,0,1,1,0,1,1,0,0,0,1,1,0,2048,1,164.2954
1,1,0,1,1,0,1,1,0,0,0,1,1,0,4096,1,165.0658
1,1,0,1,1,0,1,1,0,0,0,1,1,0,512,5,164.5124
1,1,0,1,1,0,1,1,0,0,0,1,1,0,1024,5,164.4712
1,1,0,1,1,0,1,1,0,0,0,1,1,0,2048,5,163.534
1,1,0,1,1,0,1,1,0,0,0,1,1,0,4096,5,164.4492
1,1,0,1,1,0,1,1,0,0,0,1,1,0,512,9,163.3394
1,1,0,1,1,0,1,1,0,0,0,1,1,0,1024,9,164.0512
1,1,0,1,1,0,1,1,0,0,0,1,1,0,2048,9,166.0248
1,1,0,1,1,0,1,1,0,0,0,1,1,0,4096,9,166.4212
1,1,0,1,1,0,1,1,0,0,1,1,0,1,512,1,164.074
1,1,0,1,1,0,1,1,0,0,1,1,0,1,1024,1,164.2488
1,1,0,1,1,0,1,1,0,0,1,1,0,1,2048,1,165.6592
1,1,0,1,1,0,1,1,0,0,1,1,0,1,4096,1,164.3836
1,1,0,1,1,0,1,1,0,0,1,1,0,1,512,5,164.675
1,1,0,1,1,0,1,1,0,0,1,1,0,1,1024,5,165.2414
1,1,0,1,1,0,1,1,0,0,1,1,0,1,2048,5,165.2868
1,1,0,1,1,0,1,1,0,0,1,1,0,1,4096,5,165.5108
1,1,0,1,1,0,1,1,0,0,1,1,0,1,512,9,166.6972
1,1,0,1,1,0,1,1,0,0,1,1,0,1,1024,9,165.7186
1,1,0,1,1,0,1,1,0,0,1,1,0,1,2048,9,165.5832
1,1,0,1,1,0,1,1,0,0,1,1,0,1,4096,9,166.7334
1,1,0,1,1,0,1,1,0,0,1,1,1,0,512,1,166.194
1,1,0,1,1,0,1,1,0,0,1,1,1,0,1024,1,164.5068
1,1,0,1,1,0,1,1,0,0,1,1,1,0,2048,1,163.9658
1,1,0,1,1,0,1,1,0,0,1,1,1,0,4096,1,166.064
