batch_size,conv_1_num_filters,conv_1_filter_size,conv_2_num_filters,conv_2_filter_size,conv_3_num_filters,conv_3_filter_size,log_lr,log_beta_1,log_beta_2,log_epsilon,log_decay,$<aws-theano
0,0,1,1,1,0,0,1,1,0,1,0,37.24647141
0,0,1,1,1,0,0,1,1,0,1,1,36.75529552
0,0,1,1,1,0,0,1,1,1,0,0,36.74102759
0,0,1,1,1,0,0,1,1,1,0,1,37.12730265
0,0,1,1,1,0,0,1,1,1,1,0,36.43162966
0,0,1,1,1,0,0,1,1,1,1,1,17.67910957
0,0,1,1,1,0,1,0,0,0,0,0,51.23615432
0,0,1,1,1,0,1,0,0,0,0,1,51.04597688
0,0,1,1,1,0,1,0,0,0,1,0,51.37151384
0,0,1,1,1,0,1,0,0,0,1,1,51.26955366
0,0,1,1,1,0,1,0,0,1,0,0,51.31853867
0,0,1,1,1,0,1,0,0,1,0,1,51.29948497
0,0,1,1,1,0,1,0,0,1,1,0,52.11792922
0,0,1,1,1,0,1,0,0,1,1,1,51.45018053
0,0,1,1,1,0,1,0,1,0,0,0,50.92413235
0,0,1,1,1,0,1,0,1,0,0,1,51.61660433
0,0,1,1,1,0,1,0,1,0,1,0,51.39685345
0,0,1,1,1,0,1,0,1,0,1,1,52.10140157
0,0,1,1,1,0,1,0,1,1,0,0,51.81441474
0,0,1,1,1,0,1,0,1,1,0,1,51.19780087
0,0,1,1,1,0,1,0,1,1,1,0,51.92040062
0,0,1,1,1,0,1,0,1,1,1,1,51.57150602
0,0,1,1,1,0,1,1,0,0,0,0,50.94641209
0,0,1,1,1,0,1,1,0,0,0,1,51.33064079
0,0,1,1,1,0,1,1,0,0,1,0,51.23488784
0,0,1,1,1,0,1,1,0,0,1,1,51.16390371
0,0,1,1,1,0,1,1,0,1,0,0,51.10055351
0,0,1,1,1,0,1,1,0,1,0,1,50.92599249
0,0,1,1,1,0,1,1,0,1,1,0,51.08779335
0,0,1,1,1,0,1,1,0,1,1,1,51.84469366
0,0,1,1,1,0,1,1,1,0,0,0,51.57680893
0,0,1,1,1,0,1,1,1,0,0,1,51.77256441
0,0,1,1,1,0,1,1,1,0,1,0,51.61524439
0,0,1,1,1,0,1,1,1,0,1,1,51.16888094
0,0,1,1,1,0,1,1,1,1,0,0,51.88744044
0,0,1,1,1,0,1,1,1,1,0,1,51.39305782
0,0,1,1,1,0,1,1,1,1,1,0,52.13195324
0,0,1,1,1,0,1,1,1,1,1,1,51.02679062
0,0,1,1,1,1,0,0,0,0,0,0,58.6727488
0,0,1,1,1,1,0,0,0,0,0,1,58.98909783
0,0,1,1,1,1,0,0,0,0,1,0,58.57987761
0,0,1,1,1,1,0,0,0,0,1,1,59.0164876
0,0,1,1,1,1,0,0,0,1,0,0,58.16910911
0,0,1,1,1,1,0,0,0,1,0,1,58.62536383
0,0,1,1,1,1,0,0,0,1,1,0,57.88379288
0,0,1,1,1,1,0,0,0,1,1,1,58.23968339
0,0,1,1,1,1,0,0,1,0,0,0,58.81857729
0,0,1,1,1,1,0,0,1,0,0,1,58.53095841
0,0,1,1,1,1,0,0,1,0,1,0,59.00464749
0,0,1,1,1,1,0,0,1,0,1,1,59.62287307
0,0,1,1,1,1,0,0,1,1,0,0,59.01564384
0,0,1,1,1,1,0,0,1,1,0,1,58.94727802
0,0,1,1,1,1,0,0,1,1,1,0,59.01742768
0,0,1,1,1,1,0,0,1,1,1,1,58.71945071
0,0,1,1,1,1,0,1,0,0,0,0,58.38188243
0,0,1,1,1,1,0,1,0,0,0,1,44.59424424
0,0,1,1,1,1,0,1,0,0,1,0,58.07863069
0,0,1,1,1,1,0,1,0,0,1,1,58.89784646
0,0,1,1,1,1,0,1,0,1,0,0,58.92049289
0,0,1,1,1,1,0,1,0,1,0,1,58.90017557
0,0,1,1,1,1,0,1,0,1,1,0,58.64400697
0,0,1,1,1,1,0,1,0,1,1,1,58.95469093
0,0,1,1,1,1,0,1,1,0,0,0,59.12844324
0,0,1,1,1,1,0,1,1,0,0,1,59.26285052
0,0,1,1,1,1,0,1,1,0,1,0,59.13903117
0,0,1,1,1,1,0,1,1,0,1,1,59.21329594
0,0,1,1,1,1,0,1,1,1,0,0,59.04775715
0,0,1,1,1,1,0,1,1,1,0,1,59.19629192
0,0,1,1,1,1,0,1,1,1,1,0,58.47634482
0,0,1,1,1,1,0,1,1,1,1,1,59.33685875
0,0,1,1,1,1,1,0,0,0,0,0,105.6568339
0,0,1,1,1,1,1,0,0,0,0,1,104.7013118
0,0,1,1,1,1,1,0,0,0,1,0,105.3166037
0,0,1,1,1,1,1,0,0,0,1,1,105.6754944
0,0,1,1,1,1,1,0,0,1,0,0,105.7298212
0,0,1,1,1,1,1,0,0,1,0,1,105.0536649
0,0,1,1,1,1,1,0,0,1,1,0,104.4970226
0,0,1,1,1,1,1,0,0,1,1,1,104.6075695
0,0,1,1,1,1,1,0,1,0,0,0,105.0626018
0,0,1,1,1,1,1,0,1,0,0,1,106.0003526
0,0,1,1,1,1,1,0,1,0,1,0,104.8126276
0,0,1,1,1,1,1,0,1,0,1,1,104.7792251
0,0,1,1,1,1,1,0,1,1,0,0,104.8377497
0,0,1,1,1,1,1,0,1,1,0,1,105.2016647
0,0,1,1,1,1,1,0,1,1,1,0,105.5956941
0,0,1,1,1,1,1,0,1,1,1,1,105.1290042
0,0,1,1,1,1,1,1,0,0,0,0,105.2308681
0,0,1,1,1,1,1,1,0,0,0,1,104.1790829
0,0,1,1,1,1,1,1,0,0,1,0,34.37688708
0,0,1,1,1,1,1,1,0,0,1,1,105.6286581
0,0,1,1,1,1,1,1,0,1,0,0,105.8266685
0,0,1,1,1,1,1,1,0,1,0,1,105.3612399
0,0,1,1,1,1,1,1,0,1,1,0,104.8304751
0,0,1,1,1,1,1,1,0,1,1,1,105.4498115
0,0,1,1,1,1,1,1,1,0,0,0,105.096158
0,0,1,1,1,1,1,1,1,0,0,1,105.2615409
0,0,1,1,1,1,1,1,1,0,1,0,104.7794642
0,0,1,1,1,1,1,1,1,0,1,1,105.1882272
0,0,1,1,1,1,1,1,1,1,0,0,105.7605336
0,0,1,1,1,1,1,1,1,1,0,1,105.2780652
0,0,1,1,1,1,1,1,1,1,1,0,104.7508574
0,0,1,1,1,1,1,1,1,1,1,1,93.1428051
0,1,0,0,0,0,0,0,0,0,0,0,31.59124875
0,1,0,0,0,0,0,0,0,0,0,1,31.14133501
0,1,0,0,0,0,0,0,0,0,1,0,31.20878291
0,1,0,0,0,0,0,0,0,0,1,1,30.92893291
0,1,0,0,0,0,0,0,0,1,0,0,31.10121393
0,1,0,0,0,0,0,0,0,1,0,1,31.19596672
0,1,0,0,0,0,0,0,0,1,1,0,30.8249898
0,1,0,0,0,0,0,0,0,1,1,1,31.55118871
0,1,0,0,0,0,0,0,1,0,0,0,31.17901087
0,1,0,0,0,0,0,0,1,0,0,1,31.54764581
0,1,0,0,0,0,0,0,1,0,1,0,31.265836
0,1,0,0,0,0,0,0,1,0,1,1,31.28336477
0,1,0,0,0,0,0,0,1,1,0,0,31.51541591
0,1,0,0,0,0,0,0,1,1,0,1,31.27885079
0,1,0,0,0,0,0,0,1,1,1,0,31.79462552
0,1,0,0,0,0,0,0,1,1,1,1,31.59667158
0,1,0,0,0,0,0,1,0,0,0,0,31.37814999
0,1,0,0,0,0,0,1,0,0,0,1,30.88993979
0,1,0,0,0,0,0,1,0,0,1,0,31.81693292
0,1,0,0,0,0,0,1,0,0,1,1,31.52808237
0,1,0,0,0,0,0,1,0,1,0,0,31.80507112
0,1,0,0,0,0,0,1,0,1,0,1,31.63441372
0,1,0,0,0,0,0,1,0,1,1,0,31.26027584
0,1,0,0,0,0,0,1,0,1,1,1,31.2438426
0,1,0,0,0,0,0,1,1,0,0,0,31.11776829
0,1,0,0,0,0,0,1,1,0,0,1,31.58561087
0,1,0,0,0,0,0,1,1,0,1,0,4.004505873
0,1,0,0,0,0,0,1,1,0,1,1,31.44784355
0,1,0,0,0,0,0,1,1,1,0,0,31.43167281
0,1,0,0,0,0,0,1,1,1,0,1,31.38604069
0,1,0,0,0,0,0,1,1,1,1,0,31.09215951
0,1,0,0,0,0,0,1,1,1,1,1,31.30291224
0,1,0,0,0,0,1,0,0,0,0,0,32.45690608
0,1,0,0,0,0,1,0,0,0,0,1,33.15075469
0,1,0,0,0,0,1,0,0,0,1,0,33.13802361
0,1,0,0,0,0,1,0,0,0,1,1,33.58469677
0,1,0,0,0,0,1,0,0,1,0,0,33.09726787
0,1,0,0,0,0,1,0,0,1,0,1,33.7968936
0,1,0,0,0,0,1,0,0,1,1,0,32.93125939
0,1,0,0,0,0,1,0,0,1,1,1,33.47677302
0,1,0,0,0,0,1,0,1,0,0,0,32.67859745
0,1,0,0,0,0,1,0,1,0,0,1,32.97224617
0,1,0,0,0,0,1,0,1,0,1,0,32.30596304
0,1,0,0,0,0,1,0,1,0,1,1,32.82080698
0,1,0,0,0,0,1,0,1,1,0,0,32.33399272
0,1,0,0,0,0,1,0,1,1,0,1,32.58168817
0,1,0,0,0,0,1,0,1,1,1,0,32.95373249
0,1,0,0,0,0,1,0,1,1,1,1,33.01112747
0,1,0,0,0,0,1,1,0,0,0,0,33.31012201
0,1,0,0,0,0,1,1,0,0,0,1,33.32004309
0,1,0,0,0,0,1,1,0,0,1,0,33.20942831
0,1,0,0,0,0,1,1,0,0,1,1,33.42462254
0,1,0,0,0,0,1,1,0,1,0,0,33.02843332
0,1,0,0,0,0,1,1,0,1,0,1,32.85631919
0,1,0,0,0,0,1,1,0,1,1,0,24.1101234
0,1,0,0,0,0,1,1,0,1,1,1,33.28207922
0,1,0,0,0,0,1,1,1,0,0,0,33.07179499
0,1,0,0,0,0,1,1,1,0,0,1,32.56509781
0,1,0,0,0,0,1,1,1,0,1,0,32.61163712
0,1,0,0,0,0,1,1,1,0,1,1,33.14020705
0,1,0,0,0,0,1,1,1,1,0,0,32.83054638
0,1,0,0,0,0,1,1,1,1,0,1,32.88631487
0,1,0,0,0,0,1,1,1,1,1,0,33.10247254
0,1,0,0,0,0,1,1,1,1,1,1,32.55631566
0,1,0,0,0,1,0,0,0,0,0,0,46.30436182
0,1,0,0,0,1,0,0,0,0,0,1,47.43278503
0,1,0,0,0,1,0,0,0,0,1,0,46.80309486
0,1,0,0,0,1,0,0,0,0,1,1,47.01782346
0,1,0,0,0,1,0,0,0,1,0,0,47.41224551
0,1,0,0,0,1,0,0,0,1,0,1,47.59750247
0,1,0,0,0,1,0,0,0,1,1,0,46.29700971
0,1,0,0,0,1,0,0,0,1,1,1,46.90156007
0,1,0,0,0,1,0,0,1,0,0,0,47.0206387
0,1,0,0,0,1,0,0,1,0,0,1,46.82815695
0,1,0,0,0,1,0,0,1,0,1,0,46.79831338
0,1,0,0,0,1,0,0,1,0,1,1,46.38792515
0,1,0,0,0,1,0,0,1,1,0,0,10.74620509
0,1,0,0,0,1,0,0,1,1,0,1,47.00580263
0,1,0,0,0,1,0,0,1,1,1,0,46.85933018
0,1,0,0,0,1,0,0,1,1,1,1,46.89155889
0,1,0,0,0,1,0,1,0,0,0,0,46.93407941
0,1,0,0,0,1,0,1,0,0,0,1,46.16049004
0,1,0,0,0,1,0,1,0,0,1,0,46.86075354
0,1,0,0,0,1,0,1,0,0,1,1,46.82212305
0,1,0,0,0,1,0,1,0,1,0,0,47.05334044
0,1,0,0,0,1,0,1,0,1,0,1,46.91932702
0,1,0,0,0,1,0,1,0,1,1,0,46.64147782
0,1,0,0,0,1,0,1,0,1,1,1,47.11233068
0,1,0,0,0,1,0,1,1,0,0,0,46.64127231
0,1,0,0,0,1,0,1,1,0,0,1,46.21084166
0,1,0,0,0,1,0,1,1,0,1,0,46.53932333
0,1,0,0,0,1,0,1,1,0,1,1,46.96671796
0,1,0,0,0,1,0,1,1,1,0,0,46.71608329
0,1,0,0,0,1,0,1,1,1,0,1,46.56703305
0,1,0,0,0,1,0,1,1,1,1,0,47.08552456
0,1,0,0,0,1,0,1,1,1,1,1,46.90852523
0,1,0,0,0,1,1,0,0,0,0,0,51.79425144
0,1,0,0,0,1,1,0,0,0,0,1,52.26838279
0,1,0,0,0,1,1,0,0,0,1,0,51.41491127
0,1,0,0,0,1,1,0,0,0,1,1,51.84078145
0,1,0,0,0,1,1,0,0,1,0,0,51.09100509
0,1,0,0,0,1,1,0,0,1,0,1,51.98758888
0,1,0,0,0,1,1,0,0,1,1,0,51.57997251
0,1,0,0,0,1,1,0,0,1,1,1,52.01056361
0,1,0,0,0,1,1,0,1,0,0,0,51.55203032
0,1,0,0,0,1,1,0,1,0,0,1,51.2570014
0,1,0,0,0,1,1,0,1,0,1,0,51.55169225
0,1,0,0,0,1,1,0,1,0,1,1,51.1337204
0,1,0,0,0,1,1,0,1,1,0,0,51.39499331
0,1,0,0,0,1,1,0,1,1,0,1,51.99555111
0,1,0,0,0,1,1,0,1,1,1,0,52.05931425
0,1,0,0,0,1,1,0,1,1,1,1,52.11224079
0,1,0,0,0,1,1,1,0,0,0,0,51.85799193
0,1,0,0,0,1,1,1,0,0,0,1,51.51756358
0,1,0,0,0,1,1,1,0,0,1,0,28.38875771
0,1,0,0,0,1,1,1,0,0,1,1,51.52811503
0,1,0,0,0,1,1,1,0,1,0,0,51.31164837
0,1,0,0,0,1,1,1,0,1,0,1,51.89149117
0,1,0,0,0,1,1,1,0,1,1,0,51.42767406
0,1,0,0,0,1,1,1,0,1,1,1,51.91550946
0,1,0,0,0,1,1,1,1,0,0,0,52.20827365
0,1,0,0,0,1,1,1,1,0,0,1,51.9673934
0,1,0,0,0,1,1,1,1,0,1,0,51.70173073
0,1,0,0,0,1,1,1,1,0,1,1,51.37302685
0,1,0,0,0,1,1,1,1,1,0,0,51.63825321
0,1,0,0,0,1,1,1,1,1,0,1,51.50899386
0,1,0,0,0,1,1,1,1,1,1,0,51.71099424
0,1,0,0,0,1,1,1,1,1,1,1,52.1140027
0,1,0,0,1,0,0,0,0,0,0,0,45.50662231
0,1,0,0,1,0,0,0,0,0,0,1,45.9812541
0,1,0,0,1,0,0,0,0,0,1,0,46.12805939
0,1,0,0,1,0,0,0,0,0,1,1,46.00816965
0,1,0,0,1,0,0,0,0,1,0,0,45.87029481
0,1,0,0,1,0,0,0,0,1,0,1,46.54420877
0,1,0,0,1,0,0,0,0,1,1,0,45.59179139
0,1,0,0,1,0,0,0,0,1,1,1,46.06869936
0,1,0,0,1,0,0,0,1,0,0,0,45.56283307
0,1,0,0,1,0,0,0,1,0,0,1,45.70228863
0,1,0,0,1,0,0,0,1,0,1,0,45.21102095
0,1,0,0,1,0,0,0,1,0,1,1,46.12306809
0,1,0,0,1,0,0,0,1,1,0,0,46.3537848
0,1,0,0,1,0,0,0,1,1,0,1,46.52692938
0,1,0,0,1,0,0,0,1,1,1,0,46.77627063
0,1,0,0,1,0,0,0,1,1,1,1,45.62806535
0,1,0,0,1,0,0,1,0,0,0,0,45.99644017
0,1,0,0,1,0,0,1,0,0,0,1,45.23404217
0,1,0,0,1,0,0,1,0,0,1,0,46.13322616
0,1,0,0,1,0,0,1,0,0,1,1,46.27789235
0,1,0,0,1,0,0,1,0,1,0,0,46.74986076
0,1,0,0,1,0,0,1,0,1,0,1,45.26493835
0,1,0,0,1,0,0,1,0,1,1,0,45.75192404
0,1,0,0,1,0,0,1,0,1,1,1,46.15916753
0,1,0,0,1,0,0,1,1,0,0,0,28.8922925
0,1,0,0,1,0,0,1,1,0,0,1,45.73983598
0,1,0,0,1,0,0,1,1,0,1,0,45.90898848
0,1,0,0,1,0,0,1,1,0,1,1,45.51006055
0,1,0,0,1,0,0,1,1,1,0,0,45.51257086
0,1,0,0,1,0,0,1,1,1,0,1,46.52090669
0,1,0,0,1,0,0,1,1,1,1,0,45.81443453
0,1,0,0,1,0,0,1,1,1,1,1,46.07770848
0,1,0,0,1,0,1,0,0,0,0,0,47.58325076
0,1,0,0,1,0,1,0,0,0,0,1,47.90145731
0,1,0,0,1,0,1,0,0,0,1,0,48.48772812
0,1,0,0,1,0,1,0,0,0,1,1,47.71830678
0,1,0,0,1,0,1,0,0,1,0,0,47.58176422
0,1,0,0,1,0,1,0,0,1,0,1,47.06560826
0,1,0,0,1,0,1,0,0,1,1,0,47.96606803
0,1,0,0,1,0,1,0,0,1,1,1,48.05107045
0,1,0,0,1,0,1,0,1,0,0,0,47.57406211
0,1,0,0,1,0,1,0,1,0,0,1,47.55775213
0,1,0,0,1,0,1,0,1,0,1,0,47.6115942
0,1,0,0,1,0,1,0,1,0,1,1,47.49840379
0,1,0,0,1,0,1,0,1,1,0,0,47.36227202
0,1,0,0,1,0,1,0,1,1,0,1,47.24061823
0,1,0,0,1,0,1,0,1,1,1,0,47.19948196
0,1,0,0,1,0,1,0,1,1,1,1,47.98329329
0,1,0,0,1,0,1,1,0,0,0,0,47.78770208
0,1,0,0,1,0,1,1,0,0,0,1,48.41827178
0,1,0,0,1,0,1,1,0,0,1,0,47.56630278
0,1,0,0,1,0,1,1,0,0,1,1,47.7209034
0,1,0,0,1,0,1,1,0,1,0,0,47.85169768
0,1,0,0,1,0,1,1,0,1,0,1,48.14131784
0,1,0,0,1,0,1,1,0,1,1,0,47.29280972
0,1,0,0,1,0,1,1,0,1,1,1,46.71474791
0,1,0,0,1,0,1,1,1,0,0,0,47.43963099
0,1,0,0,1,0,1,1,1,0,0,1,47.58964801
0,1,0,0,1,0,1,1,1,0,1,0,47.72405457
0,1,0,0,1,0,1,1,1,0,1,1,47.77106833
0,1,0,0,1,0,1,1,1,1,0,0,47.86455297
0,1,0,0,1,0,1,1,1,1,0,1,14.05404162
0,1,0,0,1,0,1,1,1,1,1,0,48.40116739
0,1,0,0,1,0,1,1,1,1,1,1,48.46743369
0,1,0,0,1,1,0,0,0,0,0,0,60.98463559
0,1,0,0,1,1,0,0,0,0,0,1,61.22046089
0,1,0,0,1,1,0,0,0,0,1,0,61.42665458
0,1,0,0,1,1,0,0,0,0,1,1,60.8516531
0,1,0,0,1,1,0,0,0,1,0,0,60.59735489
0,1,0,0,1,1,0,0,0,1,0,1,60.46420574
0,1,0,0,1,1,0,0,0,1,1,0,60.87559247
0,1,0,0,1,1,0,0,0,1,1,1,60.60457778
0,1,0,0,1,1,0,0,1,0,0,0,60.95355678
0,1,0,0,1,1,0,0,1,0,0,1,60.7904036
0,1,0,0,1,1,0,0,1,0,1,0,13.0253489
0,1,0,0,1,1,0,0,1,0,1,1,60.86291385
0,1,0,0,1,1,0,0,1,1,0,0,59.95256615
0,1,0,0,1,1,0,0,1,1,0,1,60.65641785
0,1,0,0,1,1,0,0,1,1,1,0,60.92441177
0,1,0,0,1,1,0,0,1,1,1,1,60.95606947
0,1,0,0,1,1,0,1,0,0,0,0,61.23025203
0,1,0,0,1,1,0,1,0,0,0,1,60.23764563
0,1,0,0,1,1,0,1,0,0,1,0,60.75823545
0,1,0,0,1,1,0,1,0,0,1,1,61.73938131
0,1,0,0,1,1,0,1,0,1,0,0,61.05728316
0,1,0,0,1,1,0,1,0,1,0,1,60.75759602
0,1,0,0,1,1,0,1,0,1,1,0,60.48378682
0,1,0,0,1,1,0,1,0,1,1,1,61.43454146
0,1,0,0,1,1,0,1,1,0,0,0,60.59451294
0,1,0,0,1,1,0,1,1,0,0,1,61.33514071
0,1,0,0,1,1,0,1,1,0,1,0,6.647530794
0,1,0,0,1,1,0,1,1,0,1,1,61.22977471
0,1,0,0,1,1,0,1,1,1,0,0,61.04898119
0,1,0,0,1,1,0,1,1,1,0,1,61.1827116
0,1,0,0,1,1,0,1,1,1,1,0,61.5157485
0,1,0,0,1,1,0,1,1,1,1,1,61.29547596
0,1,0,0,1,1,1,0,0,0,0,0,66.29928827
0,1,0,0,1,1,1,0,0,0,0,1,66.90438795
0,1,0,0,1,1,1,0,0,0,1,0,65.77241516
0,1,0,0,1,1,1,0,0,0,1,1,67.06922245
0,1,0,0,1,1,1,0,0,1,0,0,66.37966871
0,1,0,0,1,1,1,0,0,1,0,1,67.1270535
0,1,0,0,1,1,1,0,0,1,1,0,66.58108497
0,1,0,0,1,1,1,0,0,1,1,1,66.32683063
0,1,0,0,1,1,1,0,1,0,0,0,68.41886067
0,1,0,0,1,1,1,0,1,0,0,1,68.68661761
0,1,0,0,1,1,1,0,1,0,1,0,67.81482649
0,1,0,0,1,1,1,0,1,0,1,1,18.39391494
0,1,0,0,1,1,1,0,1,1,0,0,65.74213791
0,1,0,0,1,1,1,0,1,1,0,1,66.47653866
0,1,0,0,1,1,1,0,1,1,1,0,66.25567222
0,1,0,0,1,1,1,0,1,1,1,1,66.86748362
0,1,0,0,1,1,1,1,0,0,0,0,65.73665643
0,1,0,0,1,1,1,1,0,0,0,1,65.86169505
0,1,0,0,1,1,1,1,0,0,1,0,66.26126981
0,1,0,0,1,1,1,1,0,0,1,1,65.11388493
0,1,0,0,1,1,1,1,0,1,0,0,65.85838866
0,1,0,0,1,1,1,1,0,1,0,1,66.59010172
0,1,0,0,1,1,1,1,0,1,1,0,66.55473971
0,1,0,0,1,1,1,1,0,1,1,1,65.87620187
0,1,0,0,1,1,1,1,1,0,0,0,66.09404731
0,1,0,0,1,1,1,1,1,0,0,1,9.085054159
0,1,0,0,1,1,1,1,1,0,1,0,66.54547572
0,1,0,0,1,1,1,1,1,0,1,1,67.82013345
0,1,0,0,1,1,1,1,1,1,0,0,66.37814546
0,1,0,0,1,1,1,1,1,1,0,1,65.59585571
0,1,0,0,1,1,1,1,1,1,1,0,65.78476477
0,1,0,0,1,1,1,1,1,1,1,1,65.45602989
0,1,0,1,0,0,0,0,0,0,0,0,56.39893985
0,1,0,1,0,0,0,0,0,0,0,1,56.79705906
0,1,0,1,0,0,0,0,0,0,1,0,56.91706538
0,1,0,1,0,0,0,0,0,0,1,1,56.4475708
0,1,0,1,0,0,0,0,0,1,0,0,56.18301582
0,1,0,1,0,0,0,0,0,1,0,1,56.60932875
0,1,0,1,0,0,0,0,0,1,1,0,56.37294531
0,1,0,1,0,0,0,0,0,1,1,1,55.94192719
0,1,0,1,0,0,0,0,1,0,0,0,55.98589158
0,1,0,1,0,0,0,0,1,0,0,1,56.61379266
0,1,0,1,0,0,0,0,1,0,1,0,56.23935914
0,1,0,1,0,0,0,0,1,0,1,1,56.46722126
0,1,0,1,0,0,0,0,1,1,0,0,56.37943435
0,1,0,1,0,0,0,0,1,1,0,1,56.42365956
0,1,0,1,0,0,0,0,1,1,1,0,56.56038976
0,1,0,1,0,0,0,0,1,1,1,1,56.60652375
0,1,0,1,0,0,0,1,0,0,0,0,56.48463631
0,1,0,1,0,0,0,1,0,0,0,1,55.90868497
0,1,0,1,0,0,0,1,0,0,1,0,56.68922782
0,1,0,1,0,0,0,1,0,0,1,1,55.69692516
0,1,0,1,0,0,0,1,0,1,0,0,55.97794557
0,1,0,1,0,0,0,1,0,1,0,1,56.18494749
0,1,0,1,0,0,0,1,0,1,1,0,55.75373745
0,1,0,1,0,0,0,1,0,1,1,1,56.01102233
0,1,0,1,0,0,0,1,1,0,0,0,56.19800353
0,1,0,1,0,0,0,1,1,0,0,1,56.81077456
0,1,0,1,0,0,0,1,1,0,1,0,56.8983171
0,1,0,1,0,0,0,1,1,0,1,1,56.44078302
0,1,0,1,0,0,0,1,1,1,0,0,56.27803731
0,1,0,1,0,0,0,1,1,1,0,1,56.20259261
0,1,0,1,0,0,0,1,1,1,1,0,56.32840419
0,1,0,1,0,0,0,1,1,1,1,1,55.94797587
0,1,0,1,0,0,1,0,0,0,0,0,70.94192219
0,1,0,1,0,0,1,0,0,0,0,1,70.90818095
0,1,0,1,0,0,1,0,0,0,1,0,70.59620547
0,1,0,1,0,0,1,0,0,0,1,1,71.08471799
0,1,0,1,0,0,1,0,0,1,0,0,70.42796421
0,1,0,1,0,0,1,0,0,1,0,1,71.5345428
0,1,0,1,0,0,1,0,0,1,1,0,70.96725726
0,1,0,1,0,0,1,0,0,1,1,1,71.08324337
0,1,0,1,0,0,1,0,1,0,0,0,45.75052238
0,1,0,1,0,0,1,0,1,0,0,1,70.84772062
0,1,0,1,0,0,1,0,1,0,1,0,70.74352789
0,1,0,1,0,0,1,0,1,0,1,1,70.69188237
0,1,0,1,0,0,1,0,1,1,0,0,71.17615604
0,1,0,1,0,0,1,0,1,1,0,1,71.18109345
0,1,0,1,0,0,1,0,1,1,1,0,70.9849112
0,1,0,1,0,0,1,0,1,1,1,1,70.93117881
0,1,0,1,0,0,1,1,0,0,0,0,70.97047019
0,1,0,1,0,0,1,1,0,0,0,1,69.9211185
0,1,0,1,0,0,1,1,0,0,1,0,69.73870611
0,1,0,1,0,0,1,1,0,0,1,1,70.50296736
0,1,0,1,0,0,1,1,0,1,0,0,70.64245892
0,1,0,1,0,0,1,1,0,1,0,1,70.09472871
0,1,0,1,0,0,1,1,0,1,1,0,69.8818059
0,1,0,1,0,0,1,1,0,1,1,1,70.63093233
0,1,0,1,0,0,1,1,1,0,0,0,70.38747191
0,1,0,1,0,0,1,1,1,0,0,1,71.01621294
0,1,0,1,0,0,1,1,1,0,1,0,70.11947227
0,1,0,1,0,0,1,1,1,0,1,1,71.08235598
0,1,0,1,0,0,1,1,1,1,0,0,70.07721376
0,1,0,1,0,0,1,1,1,1,0,1,69.94052792
0,1,0,1,0,0,1,1,1,1,1,0,70.20139003
0,1,0,1,0,0,1,1,1,1,1,1,70.75410819
0,1,0,1,0,1,0,0,0,0,0,0,77.67815447
0,1,0,1,0,1,0,0,0,0,0,1,78.26138735
0,1,0,1,0,1,0,0,0,0,1,0,77.97733903
0,1,0,1,0,1,0,0,0,0,1,1,78.18691826
0,1,0,1,0,1,0,0,0,1,0,0,77.91024971
0,1,0,1,0,1,0,0,0,1,0,1,78.13031244
0,1,0,1,0,1,0,0,0,1,1,0,77.90920138
0,1,0,1,0,1,0,0,0,1,1,1,77.68111372
0,1,0,1,0,1,0,0,1,0,0,0,78.00974703
0,1,0,1,0,1,0,0,1,0,0,1,77.95910525
0,1,0,1,0,1,0,0,1,0,1,0,78.5692637
0,1,0,1,0,1,0,0,1,0,1,1,77.92798781
0,1,0,1,0,1,0,0,1,1,0,0,77.43526983
0,1,0,1,0,1,0,0,1,1,0,1,77.26324415
0,1,0,1,0,1,0,0,1,1,1,0,77.84442806
0,1,0,1,0,1,0,0,1,1,1,1,77.86360097
0,1,0,1,0,1,0,1,0,0,0,0,78.55989146
0,1,0,1,0,1,0,1,0,0,0,1,78.49709678
0,1,0,1,0,1,0,1,0,0,1,0,77.69583941
0,1,0,1,0,1,0,1,0,0,1,1,78.57983613
0,1,0,1,0,1,0,1,0,1,0,0,77.54062271
0,1,0,1,0,1,0,1,0,1,0,1,77.19552588
0,1,0,1,0,1,0,1,0,1,1,0,77.95796013
0,1,0,1,0,1,0,1,0,1,1,1,78.0552659
0,1,0,1,0,1,0,1,1,0,0,0,77.76323485
0,1,0,1,0,1,0,1,1,0,0,1,78.49312997
0,1,0,1,0,1,0,1,1,0,1,0,78.29845262
0,1,0,1,0,1,0,1,1,0,1,1,78.67077351
0,1,0,1,0,1,0,1,1,1,0,0,78.02179384
0,1,0,1,0,1,0,1,1,1,0,1,77.80296397
0,1,0,1,0,1,0,1,1,1,1,0,78.0871923
0,1,0,1,0,1,0,1,1,1,1,1,77.8564918
0,1,0,1,0,1,1,0,0,0,0,0,124.4386883
0,1,0,1,0,1,1,0,0,0,0,1,124.8248966
0,1,0,1,0,1,1,0,0,0,1,0,124.1198249
0,1,0,1,0,1,1,0,0,0,1,1,124.0747077
0,1,0,1,0,1,1,0,0,1,0,0,124.4973402
0,1,0,1,0,1,1,0,0,1,0,1,124.5606248
0,1,0,1,0,1,1,0,0,1,1,0,123.3395979
0,1,0,1,0,1,1,0,0,1,1,1,124.1873269
0,1,0,1,0,1,1,0,1,0,0,0,124.1631818
