$root,$filterOff,$HeaderCompressionOff,$mtOff,$CompressionMethod,$LZMA,$LZMA2,$PPMd,$BZip2,$Deflate,$tmOff,$Files,$BlockSize,$x,$<performance
1,1,1,0,1,0,0,1,0,0,0,60,512,8,37940
1,1,1,0,1,0,0,1,0,0,0,70,512,8,38010.4
1,1,1,0,1,0,0,1,0,0,0,80,512,8,38011.8
1,1,1,0,1,0,0,1,0,0,0,90,512,8,37632.2
1,1,1,0,1,0,0,1,0,0,0,100,512,8,37778
1,1,1,0,1,0,0,1,0,0,0,0,1024,8,44400.4
1,1,1,0,1,0,0,1,0,0,0,10,1024,8,39388.6
1,1,1,0,1,0,0,1,0,0,0,20,1024,8,38604.2
1,1,1,0,1,0,0,1,0,0,0,30,1024,8,38140.8
1,1,1,0,1,0,0,1,0,0,0,40,1024,8,38061.6
1,1,1,0,1,0,0,1,0,0,0,50,1024,8,38104.8
1,1,1,0,1,0,0,1,0,0,0,60,1024,8,37812.2
1,1,1,0,1,0,0,1,0,0,0,70,1024,8,37971.8
1,1,1,0,1,0,0,1,0,0,0,80,1024,8,38102.4
1,1,1,0,1,0,0,1,0,0,0,90,1024,8,37788
1,1,1,0,1,0,0,1,0,0,0,100,1024,8,37791.2
1,1,1,0,1,0,0,1,0,0,0,0,2048,8,44364.6
1,1,1,0,1,0,0,1,0,0,0,10,2048,8,39406.4
1,1,1,0,1,0,0,1,0,0,0,20,2048,8,38566
1,1,1,0,1,0,0,1,0,0,0,30,2048,8,38178
1,1,1,0,1,0,0,1,0,0,0,40,2048,8,38138.8
1,1,1,0,1,0,0,1,0,0,0,50,2048,8,38006.4
1,1,1,0,1,0,0,1,0,0,0,60,2048,8,37914
1,1,1,0,1,0,0,1,0,0,0,70,2048,8,38022.2
1,1,1,0,1,0,0,1,0,0,0,80,2048,8,38166
1,1,1,0,1,0,0,1,0,0,0,90,2048,8,37739
1,1,1,0,1,0,0,1,0,0,0,100,2048,8,37803.8
1,1,1,0,1,0,0,1,0,0,0,0,4096,8,44268
1,1,1,0,1,0,0,1,0,0,0,10,4096,8,39268.4
1,1,1,0,1,0,0,1,0,0,0,20,4096,8,38517.8
1,1,1,0,1,0,0,1,0,0,0,30,4096,8,38077.6
1,1,1,0,1,0,0,1,0,0,0,40,4096,8,38062.8
1,1,1,0,1,0,0,1,0,0,0,50,4096,8,38280.4
1,1,1,0,1,0,0,1,0,0,0,60,4096,8,37973.2
1,1,1,0,1,0,0,1,0,0,0,70,4096,8,37939.6
1,1,1,0,1,0,0,1,0,0,0,80,4096,8,38070.4
1,1,1,0,1,0,0,1,0,0,0,90,4096,8,37647.8
1,1,1,0,1,0,0,1,0,0,0,100,4096,8,37830.6
1,1,1,0,1,0,0,1,0,0,0,0,1,10,48201
1,1,1,0,1,0,0,1,0,0,0,10,1,10,50237.4
1,1,1,0,1,0,0,1,0,0,0,20,1,10,50096.6
1,1,1,0,1,0,0,1,0,0,0,30,1,10,50273.2
1,1,1,0,1,0,0,1,0,0,0,40,1,10,50453.2
1,1,1,0,1,0,0,1,0,0,0,50,1,10,50204.8
1,1,1,0,1,0,0,1,0,0,0,60,1,10,50210.2
1,1,1,0,1,0,0,1,0,0,0,70,1,10,50132.4
1,1,1,0,1,0,0,1,0,0,0,80,1,10,50064.8
1,1,1,0,1,0,0,1,0,0,0,90,1,10,50106
1,1,1,0,1,0,0,1,0,0,0,100,1,10,50044.6
1,1,1,0,1,0,0,1,0,0,0,0,2,10,48171.2
1,1,1,0,1,0,0,1,0,0,0,10,2,10,49056
1,1,1,0,1,0,0,1,0,0,0,20,2,10,48907.6
1,1,1,0,1,0,0,1,0,0,0,30,2,10,48986.6
1,1,1,0,1,0,0,1,0,0,0,40,2,10,49034
1,1,1,0,1,0,0,1,0,0,0,50,2,10,48813.6
1,1,1,0,1,0,0,1,0,0,0,60,2,10,48796.8
1,1,1,0,1,0,0,1,0,0,0,70,2,10,49007
1,1,1,0,1,0,0,1,0,0,0,80,2,10,48800.6
1,1,1,0,1,0,0,1,0,0,0,90,2,10,48810.4
1,1,1,0,1,0,0,1,0,0,0,100,2,10,48831.2
1,1,1,0,1,0,0,1,0,0,0,0,4,10,48033.6
1,1,1,0,1,0,0,1,0,0,0,10,4,10,47091.8
1,1,1,0,1,0,0,1,0,0,0,20,4,10,46723.8
1,1,1,0,1,0,0,1,0,0,0,30,4,10,46728.8
1,1,1,0,1,0,0,1,0,0,0,40,4,10,46650.8
1,1,1,0,1,0,0,1,0,0,0,50,4,10,46774.2
1,1,1,0,1,0,0,1,0,0,0,60,4,10,46635.8
1,1,1,0,1,0,0,1,0,0,0,70,4,10,46806.8
1,1,1,0,1,0,0,1,0,0,0,80,4,10,46593.4
1,1,1,0,1,0,0,1,0,0,0,90,4,10,46537.8
1,1,1,0,1,0,0,1,0,0,0,100,4,10,46522
1,1,1,0,1,0,0,1,0,0,0,0,8,10,47992.2
1,1,1,0,1,0,0,1,0,0,0,10,8,10,48205.4
1,1,1,0,1,0,0,1,0,0,0,20,8,10,47553
1,1,1,0,1,0,0,1,0,0,0,30,8,10,47654
1,1,1,0,1,0,0,1,0,0,0,40,8,10,47490.4
1,1,1,0,1,0,0,1,0,0,0,50,8,10,47822.4
1,1,1,0,1,0,0,1,0,0,0,60,8,10,47506.2
1,1,1,0,1,0,0,1,0,0,0,70,8,10,46899.6
1,1,1,0,1,0,0,1,0,0,0,80,8,10,47488.8
1,1,1,0,1,0,0,1,0,0,0,90,8,10,47355.4
1,1,1,0,1,0,0,1,0,0,0,100,8,10,47630
1,1,1,0,1,0,0,1,0,0,0,0,16,10,48394.8
1,1,1,0,1,0,0,1,0,0,0,10,16,10,49625.6
1,1,1,0,1,0,0,1,0,0,0,20,16,10,48192.2
1,1,1,0,1,0,0,1,0,0,0,30,16,10,47844.6
1,1,1,0,1,0,0,1,0,0,0,40,16,10,47924.2
1,1,1,0,1,0,0,1,0,0,0,50,16,10,47906
1,1,1,0,1,0,0,1,0,0,0,60,16,10,47891.8
1,1,1,0,1,0,0,1,0,0,0,70,16,10,47605.4
1,1,1,0,1,0,0,1,0,0,0,80,16,10,48090.4
1,1,1,0,1,0,0,1,0,0,0,90,16,10,47518.4
1,1,1,0,1,0,0,1,0,0,0,100,16,10,47933.2
1,1,1,0,1,0,0,1,0,0,0,0,32,10,48100.4
1,1,1,0,1,0,0,1,0,0,0,10,32,10,50316.2
1,1,1,0,1,0,0,1,0,0,0,20,32,10,49267.6
1,1,1,0,1,0,0,1,0,0,0,30,32,10,48762.4
1,1,1,0,1,0,0,1,0,0,0,40,32,10,48829
1,1,1,0,1,0,0,1,0,0,0,50,32,10,48672.8
1,1,1,0,1,0,0,1,0,0,0,60,32,10,48160.4
1,1,1,0,1,0,0,1,0,0,0,70,32,10,48532.2
1,1,1,0,1,0,0,1,0,0,0,80,32,10,48401.4
1,1,1,0,1,0,0,1,0,0,0,90,32,10,48386.4
1,1,1,0,1,0,0,1,0,0,0,100,32,10,48067
1,1,1,0,1,0,0,1,0,0,0,0,64,10,48044.8
1,1,1,0,1,0,0,1,0,0,0,10,64,10,50425.8
1,1,1,0,1,0,0,1,0,0,0,20,64,10,49421
1,1,1,0,1,0,0,1,0,0,0,30,64,10,48833.2
1,1,1,0,1,0,0,1,0,0,0,40,64,10,48841.6
1,1,1,0,1,0,0,1,0,0,0,50,64,10,48640.2
1,1,1,0,1,0,0,1,0,0,0,60,64,10,48432
1,1,1,0,1,0,0,1,0,0,0,70,64,10,48639.8
1,1,1,0,1,0,0,1,0,0,0,80,64,10,48600
1,1,1,0,1,0,0,1,0,0,0,90,64,10,48281.2
1,1,1,0,1,0,0,1,0,0,0,100,64,10,48276.6
1,1,1,0,1,0,0,1,0,0,0,0,128,10,48305
1,1,1,0,1,0,0,1,0,0,0,10,128,10,50261.6
1,1,1,0,1,0,0,1,0,0,0,20,128,10,49269.2
1,1,1,0,1,0,0,1,0,0,0,30,128,10,48699.6
1,1,1,0,1,0,0,1,0,0,0,40,128,10,48729.6
1,1,1,0,1,0,0,1,0,0,0,50,128,10,48846.2
1,1,1,0,1,0,0,1,0,0,0,60,128,10,48412
1,1,1,0,1,0,0,1,0,0,0,70,128,10,48553.8
1,1,1,0,1,0,0,1,0,0,0,80,128,10,48520
1,1,1,0,1,0,0,1,0,0,0,90,128,10,48181.6
1,1,1,0,1,0,0,1,0,0,0,100,128,10,48558.6
1,1,1,0,1,0,0,1,0,0,0,0,256,10,48113.4
1,1,1,0,1,0,0,1,0,0,0,10,256,10,50337.2
1,1,1,0,1,0,0,1,0,0,0,20,256,10,49287
1,1,1,0,1,0,0,1,0,0,0,30,256,10,48659.4
1,1,1,0,1,0,0,1,0,0,0,40,256,10,48892.4
1,1,1,0,1,0,0,1,0,0,0,50,256,10,48788.6
1,1,1,0,1,0,0,1,0,0,0,60,256,10,48496
1,1,1,0,1,0,0,1,0,0,0,70,256,10,48364.2
1,1,1,0,1,0,0,1,0,0,0,80,256,10,48546.2
1,1,1,0,1,0,0,1,0,0,0,90,256,10,48216
1,1,1,0,1,0,0,1,0,0,0,100,256,10,48378.4
1,1,1,0,1,0,0,1,0,0,0,0,512,10,47978.4
1,1,1,0,1,0,0,1,0,0,0,10,512,10,50556.6
1,1,1,0,1,0,0,1,0,0,0,20,512,10,49339.8
1,1,1,0,1,0,0,1,0,0,0,30,512,10,48527.8
1,1,1,0,1,0,0,1,0,0,0,40,512,10,48786.6
1,1,1,0,1,0,0,1,0,0,0,50,512,10,48746.2
1,1,1,0,1,0,0,1,0,0,0,60,512,10,48405.8
1,1,1,0,1,0,0,1,0,0,0,70,512,10,48427.6
1,1,1,0,1,0,0,1,0,0,0,80,512,10,48624.6
1,1,1,0,1,0,0,1,0,0,0,90,512,10,48420.4
1,1,1,0,1,0,0,1,0,0,0,100,512,10,48425.6
1,1,1,0,1,0,0,1,0,0,0,0,1024,10,47945.6
1,1,1,0,1,0,0,1,0,0,0,10,1024,10,50506.2
1,1,1,0,1,0,0,1,0,0,0,20,1024,10,49184
1,1,1,0,1,0,0,1,0,0,0,30,1024,10,48730
1,1,1,0,1,0,0,1,0,0,0,40,1024,10,48937.4
1,1,1,0,1,0,0,1,0,0,0,50,1024,10,48695.2
1,1,1,0,1,0,0,1,0,0,0,60,1024,10,48438
1,1,1,0,1,0,0,1,0,0,0,70,1024,10,48305.8
1,1,1,0,1,0,0,1,0,0,0,80,1024,10,48736
1,1,1,0,1,0,0,1,0,0,0,90,1024,10,48309.8
1,1,1,0,1,0,0,1,0,0,0,100,1024,10,48663.8
1,1,1,0,1,0,0,1,0,0,0,0,2048,10,48068.8
1,1,1,0,1,0,0,1,0,0,0,10,2048,10,50622.4
1,1,1,0,1,0,0,1,0,0,0,20,2048,10,49183.8
1,1,1,0,1,0,0,1,0,0,0,30,2048,10,48757
1,1,1,0,1,0,0,1,0,0,0,40,2048,10,48667.6
1,1,1,0,1,0,0,1,0,0,0,50,2048,10,48756.4
1,1,1,0,1,0,0,1,0,0,0,60,2048,10,48515.6
1,1,1,0,1,0,0,1,0,0,0,70,2048,10,48449.4
1,1,1,0,1,0,0,1,0,0,0,80,2048,10,48598
1,1,1,0,1,0,0,1,0,0,0,90,2048,10,48251.8
1,1,1,0,1,0,0,1,0,0,0,100,2048,10,48451.4
1,1,1,0,1,0,0,1,0,0,0,0,4096,10,48092.6
1,1,1,0,1,0,0,1,0,0,0,10,4096,10,50592.8
1,1,1,0,1,0,0,1,0,0,0,20,4096,10,49218.8
1,1,1,0,1,0,0,1,0,0,0,30,4096,10,48603.8
1,1,1,0,1,0,0,1,0,0,0,40,4096,10,48728.6
1,1,1,0,1,0,0,1,0,0,0,50,4096,10,48570.2
1,1,1,0,1,0,0,1,0,0,0,60,4096,10,48421
1,1,1,0,1,0,0,1,0,0,0,70,4096,10,48369.6
1,1,1,0,1,0,0,1,0,0,0,80,4096,10,48521
1,1,1,0,1,0,0,1,0,0,0,90,4096,10,48238.6
1,1,1,0,1,0,0,1,0,0,0,100,4096,10,48400.4
1,0,1,1,1,0,0,1,0,0,0,0,1,0,15981.2
1,0,1,1,1,0,0,1,0,0,0,10,1,0,14361.4
1,0,1,1,1,0,0,1,0,0,0,20,1,0,14581.2
1,0,1,1,1,0,0,1,0,0,0,30,1,0,14289.6
1,0,1,1,1,0,0,1,0,0,0,40,1,0,14347.6
1,0,1,1,1,0,0,1,0,0,0,50,1,0,14331.4
1,0,1,1,1,0,0,1,0,0,0,60,1,0,14224
1,0,1,1,1,0,0,1,0,0,0,70,1,0,14316.6
1,0,1,1,1,0,0,1,0,0,0,80,1,0,14273.2
1,0,1,1,1,0,0,1,0,0,0,90,1,0,14238
1,0,1,1,1,0,0,1,0,0,0,100,1,0,14388.8
1,0,1,1,1,0,0,1,0,0,0,0,2,0,15934.4
1,0,1,1,1,0,0,1,0,0,0,10,2,0,13139.6
1,0,1,1,1,0,0,1,0,0,0,20,2,0,13282.6
1,0,1,1,1,0,0,1,0,0,0,30,2,0,13425.8
1,0,1,1,1,0,0,1,0,0,0,40,2,0,13172
1,0,1,1,1,0,0,1,0,0,0,50,2,0,13195.8
1,0,1,1,1,0,0,1,0,0,0,60,2,0,13238.8
1,0,1,1,1,0,0,1,0,0,0,70,2,0,13113.4
1,0,1,1,1,0,0,1,0,0,0,80,2,0,13219.8
1,0,1,1,1,0,0,1,0,0,0,90,2,0,13080.8
1,0,1,1,1,0,0,1,0,0,0,100,2,0,13122.2
1,0,1,1,1,0,0,1,0,0,0,0,4,0,15867.8
1,0,1,1,1,0,0,1,0,0,0,10,4,0,12861.8
1,0,1,1,1,0,0,1,0,0,0,20,4,0,12810.6
1,0,1,1,1,0,0,1,0,0,0,30,4,0,12825.2
1,0,1,1,1,0,0,1,0,0,0,40,4,0,12895.4
1,0,1,1,1,0,0,1,0,0,0,50,4,0,13015.8
1,0,1,1,1,0,0,1,0,0,0,60,4,0,12970.6
1,0,1,1,1,0,0,1,0,0,0,70,4,0,12854.4
1,0,1,1,1,0,0,1,0,0,0,80,4,0,12930.6
1,0,1,1,1,0,0,1,0,0,0,90,4,0,13133.2
1,0,1,1,1,0,0,1,0,0,0,100,4,0,12825.2
1,0,1,1,1,0,0,1,0,0,0,0,8,0,15893
1,0,1,1,1,0,0,1,0,0,0,10,8,0,12454.4
1,0,1,1,1,0,0,1,0,0,0,20,8,0,12659.4
1,0,1,1,1,0,0,1,0,0,0,30,8,0,12484
1,0,1,1,1,0,0,1,0,0,0,40,8,0,12380.2
1,0,1,1,1,0,0,1,0,0,0,50,8,0,12513.6
1,0,1,1,1,0,0,1,0,0,0,60,8,0,12397.2
1,0,1,1,1,0,0,1,0,0,0,70,8,0,12362.6
1,0,1,1,1,0,0,1,0,0,0,80,8,0,12499.2
1,0,1,1,1,0,0,1,0,0,0,90,8,0,12406.8
1,0,1,1,1,0,0,1,0,0,0,100,8,0,12447.8
1,0,1,1,1,0,0,1,0,0,0,0,16,0,15878.6
1,0,1,1,1,0,0,1,0,0,0,10,16,0,12511
1,0,1,1,1,0,0,1,0,0,0,20,16,0,12319.6
1,0,1,1,1,0,0,1,0,0,0,30,16,0,12103.4
1,0,1,1,1,0,0,1,0,0,0,40,16,0,12268.4
1,0,1,1,1,0,0,1,0,0,0,50,16,0,12268.6
1,0,1,1,1,0,0,1,0,0,0,60,16,0,12247
1,0,1,1,1,0,0,1,0,0,0,70,16,0,12073.4
1,0,1,1,1,0,0,1,0,0,0,80,16,0,12477.4
1,0,1,1,1,0,0,1,0,0,0,90,16,0,12332.8
1,0,1,1,1,0,0,1,0,0,0,100,16,0,12219.8
1,0,1,1,1,0,0,1,0,0,0,0,32,0,15975.2
1,0,1,1,1,0,0,1,0,0,0,10,32,0,12528.6
1,0,1,1,1,0,0,1,0,0,0,20,32,0,12097.4
1,0,1,1,1,0,0,1,0,0,0,30,32,0,12179.8
1,0,1,1,1,0,0,1,0,0,0,40,32,0,12180.4
1,0,1,1,1,0,0,1,0,0,0,50,32,0,12348.8
1,0,1,1,1,0,0,1,0,0,0,60,32,0,12029
1,0,1,1,1,0,0,1,0,0,0,70,32,0,12172.8
1,0,1,1,1,0,0,1,0,0,0,80,32,0,12261
1,0,1,1,1,0,0,1,0,0,0,90,32,0,12163.2
1,0,1,1,1,0,0,1,0,0,0,100,32,0,12184.2
1,0,1,1,1,0,0,1,0,0,0,0,64,0,15965.2
1,0,1,1,1,0,0,1,0,0,0,10,64,0,12434.4
1,0,1,1,1,0,0,1,0,0,0,20,64,0,12410
1,0,1,1,1,0,0,1,0,0,0,30,64,0,12032.8
1,0,1,1,1,0,0,1,0,0,0,40,64,0,12079.6
1,0,1,1,1,0,0,1,0,0,0,50,64,0,12126.6
1,0,1,1,1,0,0,1,0,0,0,60,64,0,11989.6
1,0,1,1,1,0,0,1,0,0,0,70,64,0,12132.4
1,0,1,1,1,0,0,1,0,0,0,80,64,0,12191.2
1,0,1,1,1,0,0,1,0,0,0,90,64,0,12108.6
1,0,1,1,1,0,0,1,0,0,0,100,64,0,12303.4
1,0,1,1,1,0,0,1,0,0,0,0,128,0,15809
1,0,1,1,1,0,0,1,0,0,0,10,128,0,12590
1,0,1,1,1,0,0,1,0,0,0,20,128,0,12227.6
1,0,1,1,1,0,0,1,0,0,0,30,128,0,12067.4
1,0,1,1,1,0,0,1,0,0,0,40,128,0,12145
1,0,1,1,1,0,0,1,0,0,0,50,128,0,12056.2
1,0,1,1,1,0,0,1,0,0,0,60,128,0,12135.8
1,0,1,1,1,0,0,1,0,0,0,70,128,0,12112
1,0,1,1,1,0,0,1,0,0,0,80,128,0,12126.6
1,0,1,1,1,0,0,1,0,0,0,90,128,0,12072.8
1,0,1,1,1,0,0,1,0,0,0,100,128,0,12068.8
1,0,1,1,1,0,0,1,0,0,0,0,256,0,15926.6
1,0,1,1,1,0,0,1,0,0,0,10,256,0,12440
1,0,1,1,1,0,0,1,0,0,0,20,256,0,12225.8
1,0,1,1,1,0,0,1,0,0,0,30,256,0,12096.8
1,0,1,1,1,0,0,1,0,0,0,40,256,0,12192.2
1,0,1,1,1,0,0,1,0,0,0,50,256,0,12346.6
1,0,1,1,1,0,0,1,0,0,0,60,256,0,12078.8
1,0,1,1,1,0,0,1,0,0,0,70,256,0,12070.8
1,0,1,1,1,0,0,1,0,0,0,80,256,0,12084.8
1,0,1,1,1,0,0,1,0,0,0,90,256,0,12266.6
1,0,1,1,1,0,0,1,0,0,0,100,256,0,12118.6
1,0,1,1,1,0,0,1,0,0,0,0,512,0,15881.2
1,0,1,1,1,0,0,1,0,0,0,10,512,0,12396.2
1,0,1,1,1,0,0,1,0,0,0,20,512,0,12282.2
1,0,1,1,1,0,0,1,0,0,0,30,512,0,12019.8
1,0,1,1,1,0,0,1,0,0,0,40,512,0,12072.2
1,0,1,1,1,0,0,1,0,0,0,50,512,0,12314.6
1,0,1,1,1,0,0,1,0,0,0,60,512,0,12130.8
1,0,1,1,1,0,0,1,0,0,0,70,512,0,12117.6
1,0,1,1,1,0,0,1,0,0,0,80,512,0,12139
1,0,1,1,1,0,0,1,0,0,0,90,512,0,12039.8
1,0,1,1,1,0,0,1,0,0,0,100,512,0,12185.2
1,0,1,1,1,0,0,1,0,0,0,0,1024,0,15925
1,0,1,1,1,0,0,1,0,0,0,10,1024,0,12392.4
1,0,1,1,1,0,0,1,0,0,0,20,1024,0,12151.8
1,0,1,1,1,0,0,1,0,0,0,30,1024,0,12110.8
1,0,1,1,1,0,0,1,0,0,0,40,1024,0,12051.4
1,0,1,1,1,0,0,1,0,0,0,50,1024,0,12150
1,0,1,1,1,0,0,1,0,0,0,60,1024,0,12050
1,0,1,1,1,0,0,1,0,0,0,70,1024,0,12239.6
1,0,1,1,1,0,0,1,0,0,0,80,1024,0,12091.2
1,0,1,1,1,0,0,1,0,0,0,90,1024,0,12109.2
1,0,1,1,1,0,0,1,0,0,0,100,1024,0,12202.4
1,0,1,1,1,0,0,1,0,0,0,0,2048,0,15882
1,0,1,1,1,0,0,1,0,0,0,10,2048,0,12415.4
1,0,1,1,1,0,0,1,0,0,0,20,2048,0,12251.4
1,0,1,1,1,0,0,1,0,0,0,30,2048,0,12128.8
1,0,1,1,1,0,0,1,0,0,0,40,2048,0,12063.2
1,0,1,1,1,0,0,1,0,0,0,50,2048,0,12124.8
1,0,1,1,1,0,0,1,0,0,0,60,2048,0,12097.4
1,0,1,1,1,0,0,1,0,0,0,70,2048,0,12120.2
1,0,1,1,1,0,0,1,0,0,0,80,2048,0,12096.6
1,0,1,1,1,0,0,1,0,0,0,90,2048,0,12064
1,0,1,1,1,0,0,1,0,0,0,100,2048,0,12109.6
1,0,1,1,1,0,0,1,0,0,0,0,4096,0,15970.2
1,0,1,1,1,0,0,1,0,0,0,10,4096,0,12390.4
1,0,1,1,1,0,0,1,0,0,0,20,4096,0,12145.4
1,0,1,1,1,0,0,1,0,0,0,30,4096,0,12071.8
1,0,1,1,1,0,0,1,0,0,0,40,4096,0,12195.4
1,0,1,1,1,0,0,1,0,0,0,50,4096,0,12152.8
1,0,1,1,1,0,0,1,0,0,0,60,4096,0,12069.4
1,0,1,1,1,0,0,1,0,0,0,70,4096,0,12185.6
1,0,1,1,1,0,0,1,0,0,0,80,4096,0,12147.4
1,0,1,1,1,0,0,1,0,0,0,90,4096,0,12071.6
1,0,1,1,1,0,0,1,0,0,0,100,4096,0,12216.2
1,0,1,1,1,0,0,1,0,0,0,0,1,2,15958
1,0,1,1,1,0,0,1,0,0,0,10,1,2,14373.2
1,0,1,1,1,0,0,1,0,0,0,20,1,2,14363.2
1,0,1,1,1,0,0,1,0,0,0,30,1,2,14358.8
1,0,1,1,1,0,0,1,0,0,0,40,1,2,14328.2
1,0,1,1,1,0,0,1,0,0,0,50,1,2,14325.8
1,0,1,1,1,0,0,1,0,0,0,60,1,2,14209.8
1,0,1,1,1,0,0,1,0,0,0,70,1,2,14307
1,0,1,1,1,0,0,1,0,0,0,80,1,2,14346
1,0,1,1,1,0,0,1,0,0,0,90,1,2,14249.2
1,0,1,1,1,0,0,1,0,0,0,100,1,2,14267.6
1,0,1,1,1,0,0,1,0,0,0,0,2,2,16057.8
1,0,1,1,1,0,0,1,0,0,0,10,2,2,13396.6
1,0,1,1,1,0,0,1,0,0,0,20,2,2,13334
1,0,1,1,1,0,0,1,0,0,0,30,2,2,13106.2
1,0,1,1,1,0,0,1,0,0,0,40,2,2,13052.6
1,0,1,1,1,0,0,1,0,0,0,50,2,2,13193.2
1,0,1,1,1,0,0,1,0,0,0,60,2,2,13072.6
1,0,1,1,1,0,0,1,0,0,0,70,2,2,13201
1,0,1,1,1,0,0,1,0,0,0,80,2,2,13125.2
1,0,1,1,1,0,0,1,0,0,0,90,2,2,13093
1,0,1,1,1,0,0,1,0,0,0,100,2,2,13194.8
1,0,1,1,1,0,0,1,0,0,0,0,4,2,15826.4
1,0,1,1,1,0,0,1,0,0,0,10,4,2,13011.4
1,0,1,1,1,0,0,1,0,0,0,20,4,2,12849.4
1,0,1,1,1,0,0,1,0,0,0,30,4,2,12945
1,0,1,1,1,0,0,1,0,0,0,40,4,2,12854.2
1,0,1,1,1,0,0,1,0,0,0,50,4,2,13022.6
1,0,1,1,1,0,0,1,0,0,0,60,4,2,12787.2
1,0,1,1,1,0,0,1,0,0,0,70,4,2,12890.8
1,0,1,1,1,0,0,1,0,0,0,80,4,2,12778
1,0,1,1,1,0,0,1,0,0,0,90,4,2,12936.4
1,0,1,1,1,0,0,1,0,0,0,100,4,2,12791.8
1,0,1,1,1,0,0,1,0,0,0,0,8,2,15969.4
1,0,1,1,1,0,0,1,0,0,0,10,8,2,12498.8
1,0,1,1,1,0,0,1,0,0,0,20,8,2,12395.2
1,0,1,1,1,0,0,1,0,0,0,30,8,2,12488.8
1,0,1,1,1,0,0,1,0,0,0,40,8,2,12611
1,0,1,1,1,0,0,1,0,0,0,50,8,2,12560
1,0,1,1,1,0,0,1,0,0,0,60,8,2,12635.8
1,0,1,1,1,0,0,1,0,0,0,70,8,2,12261.2
1,0,1,1,1,0,0,1,0,0,0,80,8,2,12584.2
1,0,1,1,1,0,0,1,0,0,0,90,8,2,12498.8
1,0,1,1,1,0,0,1,0,0,0,100,8,2,12435.2
1,0,1,1,1,0,0,1,0,0,0,0,16,2,16079.2
1,0,1,1,1,0,0,1,0,0,0,10,16,2,12464
1,0,1,1,1,0,0,1,0,0,0,20,16,2,12272
1,0,1,1,1,0,0,1,0,0,0,30,16,2,12236.4
1,0,1,1,1,0,0,1,0,0,0,40,16,2,12291.6
1,0,1,1,1,0,0,1,0,0,0,50,16,2,12272.2
1,0,1,1,1,0,0,1,0,0,0,60,16,2,12238
1,0,1,1,1,0,0,1,0,0,0,70,16,2,12242.8
1,0,1,1,1,0,0,1,0,0,0,80,16,2,12188
1,0,1,1,1,0,0,1,0,0,0,90,16,2,12310.8
1,0,1,1,1,0,0,1,0,0,0,100,16,2,12550.2
1,0,1,1,1,0,0,1,0,0,0,0,32,2,15803
1,0,1,1,1,0,0,1,0,0,0,10,32,2,12558.8
1,0,1,1,1,0,0,1,0,0,0,20,32,2,12097
1,0,1,1,1,0,0,1,0,0,0,30,32,2,11956
1,0,1,1,1,0,0,1,0,0,0,40,32,2,12059
1,0,1,1,1,0,0,1,0,0,0,50,32,2,12155.6
1,0,1,1,1,0,0,1,0,0,0,60,32,2,12052.6
1,0,1,1,1,0,0,1,0,0,0,70,32,2,12152.6
1,0,1,1,1,0,0,1,0,0,0,80,32,2,12158
1,0,1,1,1,0,0,1,0,0,0,90,32,2,12275.8
1,0,1,1,1,0,0,1,0,0,0,100,32,2,12090.6
1,0,1,1,1,0,0,1,0,0,0,0,64,2,15925.2
1,0,1,1,1,0,0,1,0,0,0,10,64,2,12490.4
1,0,1,1,1,0,0,1,0,0,0,20,64,2,12147.4
1,0,1,1,1,0,0,1,0,0,0,30,64,2,12078.8
1,0,1,1,1,0,0,1,0,0,0,40,64,2,12014.2
1,0,1,1,1,0,0,1,0,0,0,50,64,2,12203
1,0,1,1,1,0,0,1,0,0,0,60,64,2,12065.2
1,0,1,1,1,0,0,1,0,0,0,70,64,2,12202.8
1,0,1,1,1,0,0,1,0,0,0,80,64,2,12201.6
1,0,1,1,1,0,0,1,0,0,0,90,64,2,12017.6
1,0,1,1,1,0,0,1,0,0,0,100,64,2,12104
1,0,1,1,1,0,0,1,0,0,0,0,128,2,16082.6
1,0,1,1,1,0,0,1,0,0,0,10,128,2,12433.6
1,0,1,1,1,0,0,1,0,0,0,20,128,2,12226.8
1,0,1,1,1,0,0,1,0,0,0,30,128,2,12136.4
1,0,1,1,1,0,0,1,0,0,0,40,128,2,12038
1,0,1,1,1,0,0,1,0,0,0,50,128,2,12565.6
1,0,1,1,1,0,0,1,0,0,0,60,128,2,12051.2
1,0,1,1,1,0,0,1,0,0,0,70,128,2,12191.2
1,0,1,1,1,0,0,1,0,0,0,80,128,2,12116.2
1,0,1,1,1,0,0,1,0,0,0,90,128,2,12218
1,0,1,1,1,0,0,1,0,0,0,100,128,2,12214.8
1,0,1,1,1,0,0,1,0,0,0,0,256,2,15884
1,0,1,1,1,0,0,1,0,0,0,10,256,2,12438.2
1,0,1,1,1,0,0,1,0,0,0,20,256,2,12227.4
1,0,1,1,1,0,0,1,0,0,0,30,256,2,12168.2
1,0,1,1,1,0,0,1,0,0,0,40,256,2,12094.4
1,0,1,1,1,0,0,1,0,0,0,50,256,2,12139.2
1,0,1,1,1,0,0,1,0,0,0,60,256,2,12013
1,0,1,1,1,0,0,1,0,0,0,70,256,2,12128.4
1,0,1,1,1,0,0,1,0,0,0,80,256,2,12083.2
1,0,1,1,1,0,0,1,0,0,0,90,256,2,12082.8
1,0,1,1,1,0,0,1,0,0,0,100,256,2,12186.8
