journal,nojournal,journalCompression,journalCompressionSnappy,journalCompressionZlib,ssl,networkCompression,networkCompressionSnappy,networkCompressionZlib,wireObjectCheck,dataCompression,dataCompressionSnappy,dataCompressionZlib,indexPrefixCompression,journalCommitInterval,cacheSize,$<performance
1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0.256,329404.4
1,0,1,1,0,1,0,0,0,1,1,1,0,0,10,0.256,336715.8
1,0,1,1,0,1,0,0,0,1,1,1,0,0,50,0.256,330967.8
1,0,1,1,0,1,0,0,0,1,1,1,0,0,100,0.256,335568.6
1,0,1,1,0,1,0,0,0,1,1,1,0,0,200,0.256,328708
1,0,1,1,0,1,0,0,0,1,1,1,0,0,500,0.256,333883.6
1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0.512,334528.6
1,0,1,1,0,1,0,0,0,1,1,1,0,0,10,0.512,333350.4
1,0,1,1,0,1,0,0,0,1,1,1,0,0,50,0.512,331412.6
1,0,1,1,0,1,0,0,0,1,1,1,0,0,100,0.512,331016.8
1,0,1,1,0,1,0,0,0,1,1,1,0,0,200,0.512,333809
1,0,1,1,0,1,0,0,0,1,1,1,0,0,500,0.512,334245.4
1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1.024,336727.2
1,0,1,1,0,1,0,0,0,1,1,1,0,0,10,1.024,332183.6
1,0,1,1,0,1,0,0,0,1,1,1,0,0,50,1.024,331854.6
1,0,1,1,0,1,0,0,0,1,1,1,0,0,100,1.024,337389.4
1,0,1,1,0,1,0,0,0,1,1,1,0,0,200,1.024,333269.4
1,0,1,1,0,1,0,0,0,1,1,1,0,0,500,1.024,339066.6
1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,2.048,335132.8
1,0,1,1,0,1,0,0,0,1,1,1,0,0,10,2.048,333291.8
1,0,1,1,0,1,0,0,0,1,1,1,0,0,50,2.048,337753.4
1,0,1,1,0,1,0,0,0,1,1,1,0,0,100,2.048,341185.8
1,0,1,1,0,1,0,0,0,1,1,1,0,0,200,2.048,328503.4
1,0,1,1,0,1,0,0,0,1,1,1,0,0,500,2.048,333503.6
1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,4.096,337259.2
1,0,1,1,0,1,0,0,0,1,1,1,0,0,10,4.096,336145.8
1,0,1,1,0,1,0,0,0,1,1,1,0,0,50,4.096,338393.4
1,0,1,1,0,1,0,0,0,1,1,1,0,0,100,4.096,339197.2
1,0,1,1,0,1,0,0,0,1,1,1,0,0,200,4.096,334760.6
1,0,1,1,0,1,0,0,0,1,1,1,0,0,500,4.096,337541.2
1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0.256,331964.8
1,0,1,1,0,1,0,0,0,0,1,1,0,1,10,0.256,332616.2
1,0,1,1,0,1,0,0,0,0,1,1,0,1,50,0.256,341377.2
1,0,1,1,0,1,0,0,0,0,1,1,0,1,100,0.256,332364
1,0,1,1,0,1,0,0,0,0,1,1,0,1,200,0.256,335832.4
1,0,1,1,0,1,0,0,0,0,1,1,0,1,500,0.256,333806.2
1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0.512,332383.8
1,0,1,1,0,1,0,0,0,0,1,1,0,1,10,0.512,333973
1,0,1,1,0,1,0,0,0,0,1,1,0,1,50,0.512,334876
1,0,1,1,0,1,0,0,0,0,1,1,0,1,100,0.512,324331
1,0,1,1,0,1,0,0,0,0,1,1,0,1,200,0.512,326624.2
1,0,1,1,0,1,0,0,0,0,1,1,0,1,500,0.512,322165
1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1.024,331831.8
1,0,1,1,0,1,0,0,0,0,1,1,0,1,10,1.024,329249.6
1,0,1,1,0,1,0,0,0,0,1,1,0,1,50,1.024,321815.8
1,0,1,1,0,1,0,0,0,0,1,1,0,1,100,1.024,327441.4
1,0,1,1,0,1,0,0,0,0,1,1,0,1,200,1.024,329728.8
1,0,1,1,0,1,0,0,0,0,1,1,0,1,500,1.024,329796.6
1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,2.048,327135.2
1,0,1,1,0,1,0,0,0,0,1,1,0,1,10,2.048,330421.6
1,0,1,1,0,1,0,0,0,0,1,1,0,1,50,2.048,321364.4
1,0,1,1,0,1,0,0,0,0,1,1,0,1,100,2.048,323725.8
1,0,1,1,0,1,0,0,0,0,1,1,0,1,200,2.048,328860.4
1,0,1,1,0,1,0,0,0,0,1,1,0,1,500,2.048,326060
1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,4.096,328471.2
1,0,1,1,0,1,0,0,0,0,1,1,0,1,10,4.096,325761
1,0,1,1,0,1,0,0,0,0,1,1,0,1,50,4.096,325237
1,0,1,1,0,1,0,0,0,0,1,1,0,1,100,4.096,332448.2
1,0,1,1,0,1,0,0,0,0,1,1,0,1,200,4.096,332483.4
1,0,1,1,0,1,0,0,0,0,1,1,0,1,500,4.096,326341
1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0.256,333882.2
1,0,1,1,0,1,0,0,0,1,1,1,0,1,10,0.256,337509.2
1,0,1,1,0,1,0,0,0,1,1,1,0,1,50,0.256,332273.8
1,0,1,1,0,1,0,0,0,1,1,1,0,1,100,0.256,330562.6
1,0,1,1,0,1,0,0,0,1,1,1,0,1,200,0.256,339744.2
1,0,1,1,0,1,0,0,0,1,1,1,0,1,500,0.256,329552.2
1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0.512,334513.4
1,0,1,1,0,1,0,0,0,1,1,1,0,1,10,0.512,327797.2
1,0,1,1,0,1,0,0,0,1,1,1,0,1,50,0.512,332234.6
1,0,1,1,0,1,0,0,0,1,1,1,0,1,100,0.512,329881
1,0,1,1,0,1,0,0,0,1,1,1,0,1,200,0.512,331380
1,0,1,1,0,1,0,0,0,1,1,1,0,1,500,0.512,325324.2
1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1.024,329302.6
1,0,1,1,0,1,0,0,0,1,1,1,0,1,10,1.024,332440.8
1,0,1,1,0,1,0,0,0,1,1,1,0,1,50,1.024,331265.8
1,0,1,1,0,1,0,0,0,1,1,1,0,1,100,1.024,337751.4
1,0,1,1,0,1,0,0,0,1,1,1,0,1,200,1.024,335023.4
1,0,1,1,0,1,0,0,0,1,1,1,0,1,500,1.024,332646.2
1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,2.048,328332.6
1,0,1,1,0,1,0,0,0,1,1,1,0,1,10,2.048,329764.8
1,0,1,1,0,1,0,0,0,1,1,1,0,1,50,2.048,336041.8
1,0,1,1,0,1,0,0,0,1,1,1,0,1,100,2.048,333311.4
1,0,1,1,0,1,0,0,0,1,1,1,0,1,200,2.048,334737.2
1,0,1,1,0,1,0,0,0,1,1,1,0,1,500,2.048,335856.4
1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,4.096,331640.4
1,0,1,1,0,1,0,0,0,1,1,1,0,1,10,4.096,333177.2
1,0,1,1,0,1,0,0,0,1,1,1,0,1,50,4.096,327600.4
1,0,1,1,0,1,0,0,0,1,1,1,0,1,100,4.096,333097.4
1,0,1,1,0,1,0,0,0,1,1,1,0,1,200,4.096,331079.6
1,0,1,1,0,1,0,0,0,1,1,1,0,1,500,4.096,332712
1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0.256,256789
1,0,1,1,0,0,0,0,0,0,1,0,1,0,10,0.256,257388.4
1,0,1,1,0,0,0,0,0,0,1,0,1,0,50,0.256,257043
1,0,1,1,0,0,0,0,0,0,1,0,1,0,100,0.256,260363.4
1,0,1,1,0,0,0,0,0,0,1,0,1,0,200,0.256,259320.2
1,0,1,1,0,0,0,0,0,0,1,0,1,0,500,0.256,258958.6
1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0.512,258636.8
1,0,1,1,0,0,0,0,0,0,1,0,1,0,10,0.512,257567
1,0,1,1,0,0,0,0,0,0,1,0,1,0,50,0.512,266750.2
1,0,1,1,0,0,0,0,0,0,1,0,1,0,100,0.512,259816.8
1,0,1,1,0,0,0,0,0,0,1,0,1,0,200,0.512,259486.4
1,0,1,1,0,0,0,0,0,0,1,0,1,0,500,0.512,261826.4
1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1.024,250585.8
1,0,1,1,0,0,0,0,0,0,1,0,1,0,10,1.024,262070.8
1,0,1,1,0,0,0,0,0,0,1,0,1,0,50,1.024,259455
1,0,1,1,0,0,0,0,0,0,1,0,1,0,100,1.024,260271.4
1,0,1,1,0,0,0,0,0,0,1,0,1,0,200,1.024,257680.2
1,0,1,1,0,0,0,0,0,0,1,0,1,0,500,1.024,258024.6
1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,2.048,260537
1,0,1,1,0,0,0,0,0,0,1,0,1,0,10,2.048,259041.8
1,0,1,1,0,0,0,0,0,0,1,0,1,0,50,2.048,264565.4
1,0,1,1,0,0,0,0,0,0,1,0,1,0,100,2.048,257563.2
1,0,1,1,0,0,0,0,0,0,1,0,1,0,200,2.048,261061
1,0,1,1,0,0,0,0,0,0,1,0,1,0,500,2.048,258553.8
1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,4.096,258021.4
1,0,1,1,0,0,0,0,0,0,1,0,1,0,10,4.096,256753.4
1,0,1,1,0,0,0,0,0,0,1,0,1,0,50,4.096,258797
1,0,1,1,0,0,0,0,0,0,1,0,1,0,100,4.096,257059
1,0,1,1,0,0,0,0,0,0,1,0,1,0,200,4.096,256778.2
1,0,1,1,0,0,0,0,0,0,1,0,1,0,500,4.096,258904.4
1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0.256,258591.4
1,0,1,1,0,0,0,0,0,0,1,0,1,1,10,0.256,259557.4
1,0,1,1,0,0,0,0,0,0,1,0,1,1,50,0.256,259427.8
1,0,1,1,0,0,0,0,0,0,1,0,1,1,100,0.256,257222
1,0,1,1,0,0,0,0,0,0,1,0,1,1,200,0.256,255839.6
1,0,1,1,0,0,0,0,0,0,1,0,1,1,500,0.256,262631.4
1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0.512,257903.4
1,0,1,1,0,0,0,0,0,0,1,0,1,1,10,0.512,259906.8
1,0,1,1,0,0,0,0,0,0,1,0,1,1,50,0.512,260610.6
1,0,1,1,0,0,0,0,0,0,1,0,1,1,100,0.512,251768.2
1,0,1,1,0,0,0,0,0,0,1,0,1,1,200,0.512,255964
1,0,1,1,0,0,0,0,0,0,1,0,1,1,500,0.512,260610.6
1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1.024,250512
1,0,1,1,0,0,0,0,0,0,1,0,1,1,10,1.024,260631.2
1,0,1,1,0,0,0,0,0,0,1,0,1,1,50,1.024,254770.8
1,0,1,1,0,0,0,0,0,0,1,0,1,1,100,1.024,248613.8
1,0,1,1,0,0,0,0,0,0,1,0,1,1,200,1.024,254925.8
1,0,1,1,0,0,0,0,0,0,1,0,1,1,500,1.024,259433
1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,2.048,257104
1,0,1,1,0,0,0,0,0,0,1,0,1,1,10,2.048,257151.4
1,0,1,1,0,0,0,0,0,0,1,0,1,1,50,2.048,257226.8
1,0,1,1,0,0,0,0,0,0,1,0,1,1,100,2.048,256871
1,0,1,1,0,0,0,0,0,0,1,0,1,1,200,2.048,259021.8
1,0,1,1,0,0,0,0,0,0,1,0,1,1,500,2.048,259251.2
1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,4.096,260420.8
1,0,1,1,0,0,0,0,0,0,1,0,1,1,10,4.096,255965.4
1,0,1,1,0,0,0,0,0,0,1,0,1,1,50,4.096,253794.8
1,0,1,1,0,0,0,0,0,0,1,0,1,1,100,4.096,258588.8
1,0,1,1,0,0,0,0,0,0,1,0,1,1,200,4.096,260204.6
1,0,1,1,0,0,0,0,0,0,1,0,1,1,500,4.096,255610.2
1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.256,330146.4
1,0,1,1,0,1,0,0,0,0,1,0,1,0,10,0.256,333256.2
1,0,1,1,0,1,0,0,0,0,1,0,1,0,50,0.256,332252.8
1,0,1,1,0,1,0,0,0,0,1,0,1,0,100,0.256,330574
1,0,1,1,0,1,0,0,0,0,1,0,1,0,200,0.256,325978.6
1,0,1,1,0,1,0,0,0,0,1,0,1,0,500,0.256,326050.8
1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.512,328413.2
1,0,1,1,0,1,0,0,0,0,1,0,1,0,10,0.512,328373.8
1,0,1,1,0,1,0,0,0,0,1,0,1,0,50,0.512,328079.2
1,0,1,1,0,1,0,0,0,0,1,0,1,0,100,0.512,330978.2
1,0,1,1,0,1,0,0,0,0,1,0,1,0,200,0.512,332802.8
1,0,1,1,0,1,0,0,0,0,1,0,1,0,500,0.512,331610
1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1.024,333695.4
1,0,1,1,0,1,0,0,0,0,1,0,1,0,10,1.024,335174.6
1,0,1,1,0,1,0,0,0,0,1,0,1,0,50,1.024,332480.2
1,0,1,1,0,1,0,0,0,0,1,0,1,0,100,1.024,329040
1,0,1,1,0,1,0,0,0,0,1,0,1,0,200,1.024,328503
1,0,1,1,0,1,0,0,0,0,1,0,1,0,500,1.024,329563.8
1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,2.048,334460.4
1,0,1,1,0,1,0,0,0,0,1,0,1,0,10,2.048,328255.6
1,0,1,1,0,1,0,0,0,0,1,0,1,0,50,2.048,330090.6
1,0,1,1,0,1,0,0,0,0,1,0,1,0,100,2.048,329136
1,0,1,1,0,1,0,0,0,0,1,0,1,0,200,2.048,329924.2
1,0,1,1,0,1,0,0,0,0,1,0,1,0,500,2.048,335841.8
1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,4.096,331823.4
1,0,1,1,0,1,0,0,0,0,1,0,1,0,10,4.096,337420.4
1,0,1,1,0,1,0,0,0,0,1,0,1,0,50,4.096,330174
1,0,1,1,0,1,0,0,0,0,1,0,1,0,100,4.096,326921.4
1,0,1,1,0,1,0,0,0,0,1,0,1,0,200,4.096,329379.2
1,0,1,1,0,1,0,0,0,0,1,0,1,0,500,4.096,330901.2
1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0.256,329875.4
1,0,1,1,0,1,0,0,0,0,1,0,1,1,10,0.256,325242.2
1,0,1,1,0,1,0,0,0,0,1,0,1,1,50,0.256,328786.2
1,0,1,1,0,1,0,0,0,0,1,0,1,1,100,0.256,332024.2
1,0,1,1,0,1,0,0,0,0,1,0,1,1,200,0.256,330113.2
1,0,1,1,0,1,0,0,0,0,1,0,1,1,500,0.256,331502.2
1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0.512,332558.4
1,0,1,1,0,1,0,0,0,0,1,0,1,1,10,0.512,332766.2
1,0,1,1,0,1,0,0,0,0,1,0,1,1,50,0.512,326228.8
1,0,1,1,0,1,0,0,0,0,1,0,1,1,100,0.512,326862.4
1,0,1,1,0,1,0,0,0,0,1,0,1,1,200,0.512,331050
1,0,1,1,0,1,0,0,0,0,1,0,1,1,500,0.512,324039.2
1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1.024,330017.4
1,0,1,1,0,1,0,0,0,0,1,0,1,1,10,1.024,330525.2
1,0,1,1,0,1,0,0,0,0,1,0,1,1,50,1.024,332238
1,0,1,1,0,1,0,0,0,0,1,0,1,1,100,1.024,331727.8
1,0,1,1,0,1,0,0,0,0,1,0,1,1,200,1.024,328094.4
1,0,1,1,0,1,0,0,0,0,1,0,1,1,500,1.024,333810
1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,2.048,336419.6
1,0,1,1,0,1,0,0,0,0,1,0,1,1,10,2.048,330540.8
1,0,1,1,0,1,0,0,0,0,1,0,1,1,50,2.048,332519.2
1,0,1,1,0,1,0,0,0,0,1,0,1,1,100,2.048,333002.8
1,0,1,1,0,1,0,0,0,0,1,0,1,1,200,2.048,330489.6
1,0,1,1,0,1,0,0,0,0,1,0,1,1,500,2.048,330649
1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,4.096,326004.6
1,0,1,1,0,1,0,0,0,0,1,0,1,1,10,4.096,328493
1,0,1,1,0,1,0,0,0,0,1,0,1,1,50,4.096,326404.6
1,0,1,1,0,1,0,0,0,0,1,0,1,1,100,4.096,329825.4
1,0,1,1,0,1,0,0,0,0,1,0,1,1,200,4.096,327782.6
1,0,1,1,0,1,0,0,0,0,1,0,1,1,500,4.096,333738.4
1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0.256,260802
1,0,1,1,0,0,0,0,0,1,1,0,1,0,10,0.256,261459
1,0,1,1,0,0,0,0,0,1,1,0,1,0,50,0.256,263859.6
1,0,1,1,0,0,0,0,0,1,1,0,1,0,100,0.256,261807.2
1,0,1,1,0,0,0,0,0,1,1,0,1,0,200,0.256,260128.4
1,0,1,1,0,0,0,0,0,1,1,0,1,0,500,0.256,263342.8
1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0.512,256420.2
1,0,1,1,0,0,0,0,0,1,1,0,1,0,10,0.512,265512
1,0,1,1,0,0,0,0,0,1,1,0,1,0,50,0.512,263983.4
1,0,1,1,0,0,0,0,0,1,1,0,1,0,100,0.512,259307.4
1,0,1,1,0,0,0,0,0,1,1,0,1,0,200,0.512,261228
1,0,1,1,0,0,0,0,0,1,1,0,1,0,500,0.512,261750.6
1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1.024,259895.2
1,0,1,1,0,0,0,0,0,1,1,0,1,0,10,1.024,262531.6
1,0,1,1,0,0,0,0,0,1,1,0,1,0,50,1.024,260091.6
1,0,1,1,0,0,0,0,0,1,1,0,1,0,100,1.024,265402.4
1,0,1,1,0,0,0,0,0,1,1,0,1,0,200,1.024,257149
1,0,1,1,0,0,0,0,0,1,1,0,1,0,500,1.024,262173.6
1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,2.048,264716.4
1,0,1,1,0,0,0,0,0,1,1,0,1,0,10,2.048,260480
1,0,1,1,0,0,0,0,0,1,1,0,1,0,50,2.048,258355
1,0,1,1,0,0,0,0,0,1,1,0,1,0,100,2.048,257885.4
1,0,1,1,0,0,0,0,0,1,1,0,1,0,200,2.048,261391.4
1,0,1,1,0,0,0,0,0,1,1,0,1,0,500,2.048,263233.4
1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,4.096,267736.8
1,0,1,1,0,0,0,0,0,1,1,0,1,0,10,4.096,258248.2
1,0,1,1,0,0,0,0,0,1,1,0,1,0,50,4.096,257967.2
1,0,1,1,0,0,0,0,0,1,1,0,1,0,100,4.096,262102
1,0,1,1,0,0,0,0,0,1,1,0,1,0,200,4.096,259917.4
1,0,1,1,0,0,0,0,0,1,1,0,1,0,500,4.096,259069
1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0.256,336283
1,0,1,1,0,1,0,0,0,1,1,0,1,0,10,0.256,327127.8
1,0,1,1,0,1,0,0,0,1,1,0,1,0,50,0.256,335488.8
1,0,1,1,0,1,0,0,0,1,1,0,1,0,100,0.256,333481.8
1,0,1,1,0,1,0,0,0,1,1,0,1,0,200,0.256,326835.8
1,0,1,1,0,1,0,0,0,1,1,0,1,0,500,0.256,332961.8
1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0.512,334972.4
1,0,1,1,0,1,0,0,0,1,1,0,1,0,10,0.512,334553.6
1,0,1,1,0,1,0,0,0,1,1,0,1,0,50,0.512,333538.8
1,0,1,1,0,1,0,0,0,1,1,0,1,0,100,0.512,337074
1,0,1,1,0,1,0,0,0,1,1,0,1,0,200,0.512,331607.4
1,0,1,1,0,1,0,0,0,1,1,0,1,0,500,0.512,336714.2
1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1.024,330988.8
1,0,1,1,0,1,0,0,0,1,1,0,1,0,10,1.024,333613.8
1,0,1,1,0,1,0,0,0,1,1,0,1,0,50,1.024,333829.8
1,0,1,1,0,1,0,0,0,1,1,0,1,0,100,1.024,328740
1,0,1,1,0,1,0,0,0,1,1,0,1,0,200,1.024,330654.4
1,0,1,1,0,1,0,0,0,1,1,0,1,0,500,1.024,337177.4
1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,2.048,337629.4
1,0,1,1,0,1,0,0,0,1,1,0,1,0,10,2.048,331143.4
1,0,1,1,0,1,0,0,0,1,1,0,1,0,50,2.048,329691
1,0,1,1,0,1,0,0,0,1,1,0,1,0,100,2.048,331962.4
1,0,1,1,0,1,0,0,0,1,1,0,1,0,200,2.048,330589
1,0,1,1,0,1,0,0,0,1,1,0,1,0,500,2.048,330097.8
1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,4.096,340992.6
1,0,1,1,0,1,0,0,0,1,1,0,1,0,10,4.096,335316.4
1,0,1,1,0,1,0,0,0,1,1,0,1,0,50,4.096,335505.6
1,0,1,1,0,1,0,0,0,1,1,0,1,0,100,4.096,334445
1,0,1,1,0,1,0,0,0,1,1,0,1,0,200,4.096,331254
1,0,1,1,0,1,0,0,0,1,1,0,1,0,500,4.096,338161
1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0.256,262144
1,0,1,1,0,0,0,0,0,1,1,0,1,1,10,0.256,261238.2
1,0,1,1,0,0,0,0,0,1,1,0,1,1,50,0.256,259636.8
1,0,1,1,0,0,0,0,0,1,1,0,1,1,100,0.256,262648
1,0,1,1,0,0,0,0,0,1,1,0,1,1,200,0.256,263008.8
1,0,1,1,0,0,0,0,0,1,1,0,1,1,500,0.256,259074
1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0.512,262741
1,0,1,1,0,0,0,0,0,1,1,0,1,1,10,0.512,262191.8
1,0,1,1,0,0,0,0,0,1,1,0,1,1,50,0.512,259652.2
1,0,1,1,0,0,0,0,0,1,1,0,1,1,100,0.512,260541.8
1,0,1,1,0,0,0,0,0,1,1,0,1,1,200,0.512,263470.2
1,0,1,1,0,0,0,0,0,1,1,0,1,1,500,0.512,255645.8
1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1.024,258267
1,0,1,1,0,0,0,0,0,1,1,0,1,1,10,1.024,260402.6
1,0,1,1,0,0,0,0,0,1,1,0,1,1,50,1.024,259226.6
1,0,1,1,0,0,0,0,0,1,1,0,1,1,100,1.024,261601
1,0,1,1,0,0,0,0,0,1,1,0,1,1,200,1.024,260816.6
1,0,1,1,0,0,0,0,0,1,1,0,1,1,500,1.024,256902.8
1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,2.048,261993.4
1,0,1,1,0,0,0,0,0,1,1,0,1,1,10,2.048,261883.8
1,0,1,1,0,0,0,0,0,1,1,0,1,1,50,2.048,258664.8
1,0,1,1,0,0,0,0,0,1,1,0,1,1,100,2.048,261868.6
1,0,1,1,0,0,0,0,0,1,1,0,1,1,200,2.048,262262.6
1,0,1,1,0,0,0,0,0,1,1,0,1,1,500,2.048,256795.8
1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,4.096,262220
1,0,1,1,0,0,0,0,0,1,1,0,1,1,10,4.096,258720.2
1,0,1,1,0,0,0,0,0,1,1,0,1,1,50,4.096,254500.2
1,0,1,1,0,0,0,0,0,1,1,0,1,1,100,4.096,261205.6
1,0,1,1,0,0,0,0,0,1,1,0,1,1,200,4.096,260802.4
1,0,1,1,0,0,0,0,0,1,1,0,1,1,500,4.096,259918.6
1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0.256,331303.8
1,0,1,1,0,1,0,0,0,1,1,0,1,1,10,0.256,332992.4
1,0,1,1,0,1,0,0,0,1,1,0,1,1,50,0.256,329369.6
1,0,1,1,0,1,0,0,0,1,1,0,1,1,100,0.256,322576.6
1,0,1,1,0,1,0,0,0,1,1,0,1,1,200,0.256,332219.8
1,0,1,1,0,1,0,0,0,1,1,0,1,1,500,0.256,333676.2
1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0.512,336413.6
1,0,1,1,0,1,0,0,0,1,1,0,1,1,10,0.512,336693.8
1,0,1,1,0,1,0,0,0,1,1,0,1,1,50,0.512,331589.2
1,0,1,1,0,1,0,0,0,1,1,0,1,1,100,0.512,332290.8
1,0,1,1,0,1,0,0,0,1,1,0,1,1,200,0.512,336857.8
1,0,1,1,0,1,0,0,0,1,1,0,1,1,500,0.512,332728.6
1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1.024,335768.8
1,0,1,1,0,1,0,0,0,1,1,0,1,1,10,1.024,334924.8
1,0,1,1,0,1,0,0,0,1,1,0,1,1,50,1.024,332696.8
1,0,1,1,0,1,0,0,0,1,1,0,1,1,100,1.024,333361.2
1,0,1,1,0,1,0,0,0,1,1,0,1,1,200,1.024,332678.8
1,0,1,1,0,1,0,0,0,1,1,0,1,1,500,1.024,334260.4
1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,2.048,337733.4
1,0,1,1,0,1,0,0,0,1,1,0,1,1,10,2.048,335260.2
1,0,1,1,0,1,0,0,0,1,1,0,1,1,50,2.048,336996.6
1,0,1,1,0,1,0,0,0,1,1,0,1,1,100,2.048,332791.2
1,0,1,1,0,1,0,0,0,1,1,0,1,1,200,2.048,335987.2
1,0,1,1,0,1,0,0,0,1,1,0,1,1,500,2.048,328111.6
1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,4.096,330340.4
1,0,1,1,0,1,0,0,0,1,1,0,1,1,10,4.096,334363.6
1,0,1,1,0,1,0,0,0,1,1,0,1,1,50,4.096,331719.8
1,0,1,1,0,1,0,0,0,1,1,0,1,1,100,4.096,331113
1,0,1,1,0,1,0,0,0,1,1,0,1,1,200,4.096,334651.4
1,0,1,1,0,1,0,0,0,1,1,0,1,1,500,4.096,328530.8
1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.256,256938
1,0,1,0,1,0,0,0,0,0,1,0,1,0,10,0.256,256977.6
1,0,1,0,1,0,0,0,0,0,1,0,1,0,50,0.256,257820.4
1,0,1,0,1,0,0,0,0,0,1,0,1,0,100,0.256,259077.8
1,0,1,0,1,0,0,0,0,0,1,0,1,0,200,0.256,256495.8
1,0,1,0,1,0,0,0,0,0,1,0,1,0,500,0.256,257589.4
1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.512,259189
1,0,1,0,1,0,0,0,0,0,1,0,1,0,10,0.512,255534.2
1,0,1,0,1,0,0,0,0,0,1,0,1,0,50,0.512,258583.6
1,0,1,0,1,0,0,0,0,0,1,0,1,0,100,0.512,258601.4
1,0,1,0,1,0,0,0,0,0,1,0,1,0,200,0.512,255103.6
1,0,1,0,1,0,0,0,0,0,1,0,1,0,500,0.512,258833.2
1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1.024,259848.6
1,0,1,0,1,0,0,0,0,0,1,0,1,0,10,1.024,255579.4
1,0,1,0,1,0,0,0,0,0,1,0,1,0,50,1.024,253910.2
1,0,1,0,1,0,0,0,0,0,1,0,1,0,100,1.024,256869.8
1,0,1,0,1,0,0,0,0,0,1,0,1,0,200,1.024,256448.8
1,0,1,0,1,0,0,0,0,0,1,0,1,0,500,1.024,257506.2
1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,2.048,254915.8
1,0,1,0,1,0,0,0,0,0,1,0,1,0,10,2.048,261764.8
1,0,1,0,1,0,0,0,0,0,1,0,1,0,50,2.048,257315.8
1,0,1,0,1,0,0,0,0,0,1,0,1,0,100,2.048,259581
1,0,1,0,1,0,0,0,0,0,1,0,1,0,200,2.048,258573.8
1,0,1,0,1,0,0,0,0,0,1,0,1,0,500,2.048,259653.2
1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,4.096,262115.4
1,0,1,0,1,0,0,0,0,0,1,0,1,0,10,4.096,258294.6
1,0,1,0,1,0,0,0,0,0,1,0,1,0,50,4.096,260094.2
1,0,1,0,1,0,0,0,0,0,1,0,1,0,100,4.096,257098.4
1,0,1,0,1,0,0,0,0,0,1,0,1,0,200,4.096,259912.6
