root,opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,opt_unroll,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,$<performance
1,1,1,0,0,1,2,0,2,32,64,0,5651.6
1,1,1,0,0,1,3,0,2,32,64,0,5979.4
1,1,1,0,0,1,4,0,2,32,64,0,5484
1,1,1,0,0,1,2,0,3,32,64,0,5769.2
1,1,1,0,0,1,3,0,3,32,64,0,6018.4
1,1,1,0,0,1,4,0,3,32,64,0,5491
1,1,1,0,0,1,2,0,4,32,64,0,5627.4
1,1,1,0,0,1,3,0,4,32,64,0,5967
1,1,1,0,0,1,4,0,4,32,64,0,5425.8
1,1,1,0,0,1,2,0,1,64,64,0,5471.2
1,1,1,0,0,1,3,0,1,64,64,0,5601.2
1,1,1,0,0,1,4,0,1,64,64,0,5416.6
1,1,1,0,0,1,2,0,2,64,64,0,5396.6
1,1,1,0,0,1,3,0,2,64,64,0,5529.4
1,1,1,0,0,1,4,0,2,64,64,0,5342.4
1,1,1,0,0,1,2,0,3,64,64,0,5431
1,1,1,0,0,1,3,0,3,64,64,0,5527.2
1,1,1,0,0,1,4,0,3,64,64,0,5320.4
1,1,1,0,0,1,2,0,4,64,64,0,5310.4
1,1,1,0,0,1,3,0,4,64,64,0,5459.2
1,1,1,0,0,1,4,0,4,64,64,0,5252
1,1,1,0,0,1,2,0,1,128,64,0,5375.2
1,1,1,0,0,1,3,0,1,128,64,0,5486
1,1,1,0,0,1,4,0,1,128,64,0,5438.8
1,1,1,0,0,1,2,0,2,128,64,0,5334.4
1,1,1,0,0,1,3,0,2,128,64,0,5445.6
1,1,1,0,0,1,4,0,2,128,64,0,5388.6
1,1,1,0,0,1,2,0,3,128,64,0,5370.8
1,1,1,0,0,1,3,0,3,128,64,0,5471.8
1,1,1,0,0,1,4,0,3,128,64,0,5426.4
1,1,1,0,0,1,2,0,4,128,64,0,5327
1,1,1,0,0,1,3,0,4,128,64,0,5424.6
1,1,1,0,0,1,4,0,4,128,64,0,5372.6
1,1,1,0,0,1,2,0,1,0,128,0,6953.2
1,1,1,0,0,1,3,0,1,0,128,0,6935.8
1,1,1,0,0,1,4,0,1,0,128,0,6879.6
1,1,1,0,0,1,2,0,2,0,128,0,6990.4
1,1,1,0,0,1,3,0,2,0,128,0,6974.6
1,1,1,0,0,1,4,0,2,0,128,0,6913
1,1,1,0,0,1,2,0,3,0,128,0,6842.2
1,1,1,0,0,1,3,0,3,0,128,0,6794.2
1,1,1,0,0,1,4,0,3,0,128,0,6758.8
1,1,1,0,0,1,2,0,4,0,128,0,6839.8
1,1,1,0,0,1,3,0,4,0,128,0,6789.2
1,1,1,0,0,1,4,0,4,0,128,0,6771
1,1,1,0,0,1,2,0,1,8,128,0,7478
1,1,1,0,0,1,3,0,1,8,128,0,8920.8
1,1,1,0,0,1,4,0,1,8,128,0,8887.2
1,1,1,0,0,1,2,0,2,8,128,0,7330.4
1,1,1,0,0,1,3,0,2,8,128,0,8645
1,1,1,0,0,1,4,0,2,8,128,0,8653.8
1,1,1,0,0,1,2,0,3,8,128,0,7331.2
1,1,1,0,0,1,3,0,3,8,128,0,8981.4
1,1,1,0,0,1,4,0,3,8,128,0,9017.2
1,1,1,0,0,1,2,0,4,8,128,0,7238.8
1,1,1,0,0,1,3,0,4,8,128,0,8841
1,1,1,0,0,1,4,0,4,8,128,0,8820.6
1,1,1,0,0,1,2,0,1,10,128,0,7162
1,1,1,0,0,1,3,0,1,10,128,0,8226.4
1,1,1,0,0,1,4,0,1,10,128,0,8256
1,1,1,0,0,1,2,0,2,10,128,0,7040.2
1,1,1,0,0,1,3,0,2,10,128,0,8103.8
1,1,1,0,0,1,4,0,2,10,128,0,8081.4
1,1,1,0,0,1,2,0,3,10,128,0,6985.2
1,1,1,0,0,1,3,0,3,10,128,0,8427.2
1,1,1,0,0,1,4,0,3,10,128,0,8435
1,1,1,0,0,1,2,0,4,10,128,0,6937.2
1,1,1,0,0,1,3,0,4,10,128,0,8308.6
1,1,1,0,0,1,4,0,4,10,128,0,8285.6
1,1,1,0,0,1,2,0,1,16,128,0,6117
1,1,1,0,0,1,3,0,1,16,128,0,6840.8
1,1,1,0,0,1,4,0,1,16,128,0,6167.4
1,1,1,0,0,1,2,0,2,16,128,0,6101
1,1,1,0,0,1,3,0,2,16,128,0,6754.6
1,1,1,0,0,1,4,0,2,16,128,0,6093
1,1,1,0,0,1,2,0,3,16,128,0,6124.4
1,1,1,0,0,1,3,0,3,16,128,0,6574.2
1,1,1,0,0,1,4,0,3,16,128,0,5950.4
1,1,1,0,0,1,2,0,4,16,128,0,6067.4
1,1,1,0,0,1,3,0,4,16,128,0,6509.6
1,1,1,0,0,1,4,0,4,16,128,0,5942.6
1,1,1,0,0,1,2,0,1,20,128,0,6421
1,1,1,0,0,1,3,0,1,20,128,0,6633.4
1,1,1,0,0,1,4,0,1,20,128,0,6465.2
1,1,1,0,0,1,2,0,2,20,128,0,6346.4
1,1,1,0,0,1,3,0,2,20,128,0,6581.4
1,1,1,0,0,1,4,0,2,20,128,0,6384.4
1,1,1,0,0,1,2,0,3,20,128,0,6415.4
1,1,1,0,0,1,3,0,3,20,128,0,6506.2
1,1,1,0,0,1,4,0,3,20,128,0,6179.4
1,1,1,0,0,1,2,0,4,20,128,0,6287.8
1,1,1,0,0,1,3,0,4,20,128,0,6400.6
1,1,1,0,0,1,4,0,4,20,128,0,6124.2
1,1,1,0,0,1,2,0,1,32,128,0,5574
1,1,1,0,0,1,3,0,1,32,128,0,5947.4
1,1,1,0,0,1,4,0,1,32,128,0,5368
1,1,1,0,0,1,2,0,2,32,128,0,5496.4
1,1,1,0,0,1,3,0,2,32,128,0,5826.2
1,1,1,0,0,1,4,0,2,32,128,0,5319.6
1,1,1,0,0,1,2,0,3,32,128,0,5638.4
1,1,1,0,0,1,3,0,3,32,128,0,5887.6
1,1,1,0,0,1,4,0,3,32,128,0,5325.8
1,1,1,0,0,1,2,0,4,32,128,0,5489.2
1,1,1,0,0,1,3,0,4,32,128,0,5833
1,1,1,0,0,1,4,0,4,32,128,0,5270.2
1,1,1,0,0,1,2,0,1,64,128,0,5441.4
1,1,1,0,0,1,3,0,1,64,128,0,5639
1,1,1,0,0,1,4,0,1,64,128,0,5425.8
1,1,1,0,0,1,2,0,2,64,128,0,5328
1,1,1,0,0,1,3,0,2,64,128,0,5532.8
1,1,1,0,0,1,4,0,2,64,128,0,5314.2
1,1,1,0,0,1,2,0,3,64,128,0,5402.6
1,1,1,0,0,1,3,0,3,64,128,0,5537.6
1,1,1,0,0,1,4,0,3,64,128,0,5308.4
1,1,1,0,0,1,2,0,4,64,128,0,5263.4
1,1,1,0,0,1,3,0,4,64,128,0,5431.6
1,1,1,0,0,1,4,0,4,64,128,0,5222.6
1,1,1,0,0,1,2,0,1,128,128,0,5494.8
1,1,1,0,0,1,3,0,1,128,128,0,5675
1,1,1,0,0,1,4,0,1,128,128,0,5578
1,1,1,0,0,1,2,0,2,128,128,0,5394
1,1,1,0,0,1,3,0,2,128,128,0,5570.2
1,1,1,0,0,1,4,0,2,128,128,0,5464.2
1,1,1,0,0,1,2,0,3,128,128,0,5391.4
1,1,1,0,0,1,3,0,3,128,128,0,5542.8
1,1,1,0,0,1,4,0,3,128,128,0,5480.8
1,1,1,0,0,1,2,0,4,128,128,0,5352
1,1,1,0,0,1,3,0,4,128,128,0,5510.4
1,1,1,0,0,1,4,0,4,128,128,0,5474
1,1,1,0,0,1,2,0,1,0,0,8,7908.2
1,1,1,0,0,1,3,0,1,0,0,8,7865.6
1,1,1,0,0,1,4,0,1,0,0,8,7820.2
1,1,1,0,0,1,2,0,2,0,0,8,7908
1,1,1,0,0,1,3,0,2,0,0,8,7868.8
1,1,1,0,0,1,4,0,2,0,0,8,7826.4
1,1,1,0,0,1,2,0,3,0,0,8,7848.4
1,1,1,0,0,1,3,0,3,0,0,8,7784.8
1,1,1,0,0,1,4,0,3,0,0,8,7785.4
1,1,1,0,0,1,2,0,4,0,0,8,7847.2
1,1,1,0,0,1,3,0,4,0,0,8,7789.6
1,1,1,0,0,1,4,0,4,0,0,8,7731.4
1,1,1,0,0,1,2,0,1,8,0,8,6422
1,1,1,0,0,1,3,0,1,8,0,8,6559.4
1,1,1,0,0,1,4,0,1,8,0,8,6509.6
1,1,1,0,0,1,2,0,2,8,0,8,6358
1,1,1,0,0,1,3,0,2,8,0,8,6943.8
1,1,1,0,0,1,4,0,2,8,0,8,6901
1,1,1,0,0,1,2,0,3,8,0,8,5950.2
1,1,1,0,0,1,3,0,3,8,0,8,6538.8
1,1,1,0,0,1,4,0,3,8,0,8,6491.4
1,1,1,0,0,1,2,0,4,8,0,8,5961.4
1,1,1,0,0,1,3,0,4,8,0,8,6930.6
1,1,1,0,0,1,4,0,4,8,0,8,6932.2
1,1,1,0,0,1,2,0,1,10,0,8,6456.4
1,1,1,0,0,1,3,0,1,10,0,8,6452.6
1,1,1,0,0,1,4,0,1,10,0,8,6437.8
1,1,1,0,0,1,2,0,2,10,0,8,6538.8
1,1,1,0,0,1,3,0,2,10,0,8,6907.6
1,1,1,0,0,1,4,0,2,10,0,8,6911.8
1,1,1,0,0,1,2,0,3,10,0,8,6090.4
1,1,1,0,0,1,3,0,3,10,0,8,6496.2
1,1,1,0,0,1,4,0,3,10,0,8,6469.4
1,1,1,0,0,1,2,0,4,10,0,8,6165.8
1,1,1,0,0,1,3,0,4,10,0,8,7064.2
1,1,1,0,0,1,4,0,4,10,0,8,7037.8
1,1,1,0,0,1,2,0,1,16,0,8,6002.2
1,1,1,0,0,1,3,0,1,16,0,8,6225.8
1,1,1,0,0,1,4,0,1,16,0,8,5966.6
1,1,1,0,0,1,2,0,2,16,0,8,6037.8
1,1,1,0,0,1,3,0,2,16,0,8,6691.4
1,1,1,0,0,1,4,0,2,16,0,8,6046.2
1,1,1,0,0,1,2,0,3,16,0,8,5971.6
1,1,1,0,0,1,3,0,3,16,0,8,5916.6
1,1,1,0,0,1,4,0,3,16,0,8,5714
1,1,1,0,0,1,2,0,4,16,0,8,5999.6
1,1,1,0,0,1,3,0,4,16,0,8,6300.6
1,1,1,0,0,1,4,0,4,16,0,8,5748
1,1,1,0,0,1,2,0,1,20,0,8,6139.8
1,1,1,0,0,1,3,0,1,20,0,8,6399.2
1,1,1,0,0,1,4,0,1,20,0,8,6256.6
1,1,1,0,0,1,2,0,2,20,0,8,6453
1,1,1,0,0,1,3,0,2,20,0,8,6876.4
1,1,1,0,0,1,4,0,2,20,0,8,6648.4
1,1,1,0,0,1,2,0,3,20,0,8,6094.2
1,1,1,0,0,1,3,0,3,20,0,8,6156.8
1,1,1,0,0,1,4,0,3,20,0,8,5983
1,1,1,0,0,1,2,0,4,20,0,8,6440.8
1,1,1,0,0,1,3,0,4,20,0,8,6614
1,1,1,0,0,1,4,0,4,20,0,8,6298
1,1,1,0,0,1,2,0,1,32,0,8,5826.6
1,1,1,0,0,1,3,0,1,32,0,8,6232.4
1,1,1,0,0,1,4,0,1,32,0,8,5695.4
1,1,1,0,0,1,2,0,2,32,0,8,5963.4
1,1,1,0,0,1,3,0,2,32,0,8,6538.6
1,1,1,0,0,1,4,0,2,32,0,8,5788.8
1,1,1,0,0,1,2,0,3,32,0,8,5864.2
1,1,1,0,0,1,3,0,3,32,0,8,6228.4
1,1,1,0,0,1,4,0,3,32,0,8,5669.6
1,1,1,0,0,1,2,0,4,32,0,8,5975.4
1,1,1,0,0,1,3,0,4,32,0,8,6497.4
1,1,1,0,0,1,4,0,4,32,0,8,5776.6
1,1,1,0,0,1,2,0,1,64,0,8,6259.2
1,1,1,0,0,1,3,0,1,64,0,8,6639
1,1,1,0,0,1,4,0,1,64,0,8,6324
1,1,1,0,0,1,2,0,2,64,0,8,6718
1,1,1,0,0,1,3,0,2,64,0,8,7636.2
1,1,1,0,0,1,4,0,2,64,0,8,7081.2
1,1,1,0,0,1,2,0,3,64,0,8,6160
1,1,1,0,0,1,3,0,3,64,0,8,6464.2
1,1,1,0,0,1,4,0,3,64,0,8,6103.6
1,1,1,0,0,1,2,0,4,64,0,8,6505.6
1,1,1,0,0,1,3,0,4,64,0,8,7002.8
1,1,1,0,0,1,4,0,4,64,0,8,6621.4
1,1,1,0,0,1,2,0,1,128,0,8,7737.4
1,1,1,0,0,1,3,0,1,128,0,8,8070.6
1,1,1,0,0,1,4,0,1,128,0,8,7846.2
1,1,1,0,0,1,2,0,2,128,0,8,8102.6
1,1,1,0,0,1,3,0,2,128,0,8,8432.8
1,1,1,0,0,1,4,0,2,128,0,8,8217.2
1,1,1,0,0,1,2,0,3,128,0,8,7919
1,1,1,0,0,1,3,0,3,128,0,8,8178.6
1,1,1,0,0,1,4,0,3,128,0,8,7915.2
1,1,1,0,0,1,2,0,4,128,0,8,8348.8
1,1,1,0,0,1,3,0,4,128,0,8,8604.8
1,1,1,0,0,1,4,0,4,128,0,8,8275
1,1,1,0,0,1,2,0,1,0,8,8,5134
1,1,1,0,0,1,3,0,1,0,8,8,5123.6
1,1,1,0,0,1,4,0,1,0,8,8,5080.8
1,1,1,0,0,1,2,0,2,0,8,8,5134.6
1,1,1,0,0,1,3,0,2,0,8,8,5123
1,1,1,0,0,1,4,0,2,0,8,8,5081
1,1,1,0,0,1,2,0,3,0,8,8,5106
1,1,1,0,0,1,3,0,3,0,8,8,5075.8
1,1,1,0,0,1,4,0,3,0,8,8,5039.6
1,1,1,0,0,1,2,0,4,0,8,8,5101.8
1,1,1,0,0,1,3,0,4,0,8,8,5077.2
1,1,1,0,0,1,4,0,4,0,8,8,5037.6
1,1,1,0,0,1,2,0,1,8,8,8,13911
1,1,1,0,0,1,3,0,1,8,8,8,14547.2
1,1,1,0,0,1,4,0,1,8,8,8,14345.4
1,1,1,0,0,1,2,0,2,8,8,8,13874.8
1,1,1,0,0,1,3,0,2,8,8,8,14338.6
1,1,1,0,0,1,4,0,2,8,8,8,14326.6
1,1,1,0,0,1,2,0,3,8,8,8,13841.8
1,1,1,0,0,1,3,0,3,8,8,8,14162.2
1,1,1,0,0,1,4,0,3,8,8,8,14084.8
1,1,1,0,0,1,2,0,4,8,8,8,13778.8
1,1,1,0,0,1,3,0,4,8,8,8,14150.4
1,1,1,0,0,1,4,0,4,8,8,8,14067.2
1,1,1,0,0,1,2,0,1,10,8,8,12420.2
1,1,1,0,0,1,3,0,1,10,8,8,12596
1,1,1,0,0,1,4,0,1,10,8,8,12696.4
1,1,1,0,0,1,2,0,2,10,8,8,12309
1,1,1,0,0,1,3,0,2,10,8,8,12676.6
1,1,1,0,0,1,4,0,2,10,8,8,12561.2
1,1,1,0,0,1,2,0,3,10,8,8,12375.6
1,1,1,0,0,1,3,0,3,10,8,8,12591.4
1,1,1,0,0,1,4,0,3,10,8,8,12551.2
1,1,1,0,0,1,2,0,4,10,8,8,12264.2
1,1,1,0,0,1,3,0,4,10,8,8,12534.4
1,1,1,0,0,1,4,0,4,10,8,8,12336.6
1,1,1,0,0,1,2,0,1,16,8,8,9747.2
1,1,1,0,0,1,3,0,1,16,8,8,9419.4
1,1,1,0,0,1,4,0,1,16,8,8,9416
1,1,1,0,0,1,2,0,2,16,8,8,9765.8
1,1,1,0,0,1,3,0,2,16,8,8,9420
1,1,1,0,0,1,4,0,2,16,8,8,9386.2
1,1,1,0,0,1,2,0,3,16,8,8,9722
1,1,1,0,0,1,3,0,3,16,8,8,9434.6
1,1,1,0,0,1,4,0,3,16,8,8,9402.4
1,1,1,0,0,1,2,0,4,16,8,8,9669.6
1,1,1,0,0,1,3,0,4,16,8,8,9386.6
1,1,1,0,0,1,4,0,4,16,8,8,9309.8
1,1,1,0,0,1,2,0,1,20,8,8,8829.6
1,1,1,0,0,1,3,0,1,20,8,8,8794.4
1,1,1,0,0,1,4,0,1,20,8,8,8794.2
1,1,1,0,0,1,2,0,2,20,8,8,8717.4
1,1,1,0,0,1,3,0,2,20,8,8,8802.2
1,1,1,0,0,1,4,0,2,20,8,8,8674.4
1,1,1,0,0,1,2,0,3,20,8,8,8797.4
1,1,1,0,0,1,3,0,3,20,8,8,8839.2
1,1,1,0,0,1,4,0,3,20,8,8,8720.8
1,1,1,0,0,1,2,0,4,20,8,8,8639.6
1,1,1,0,0,1,3,0,4,20,8,8,8780
1,1,1,0,0,1,4,0,4,20,8,8,8591.6
1,1,1,0,0,1,2,0,1,32,8,8,7594
1,1,1,0,0,1,3,0,1,32,8,8,7591.2
1,1,1,0,0,1,4,0,1,32,8,8,7420.8
1,1,1,0,0,1,2,0,2,32,8,8,7584.4
1,1,1,0,0,1,3,0,2,32,8,8,7574.4
1,1,1,0,0,1,4,0,2,32,8,8,7395
1,1,1,0,0,1,2,0,3,32,8,8,7617.2
1,1,1,0,0,1,3,0,3,32,8,8,7594.6
1,1,1,0,0,1,4,0,3,32,8,8,7375.2
1,1,1,0,0,1,2,0,4,32,8,8,7539.6
1,1,1,0,0,1,3,0,4,32,8,8,7591
1,1,1,0,0,1,4,0,4,32,8,8,7329.2
1,1,1,0,0,1,2,0,1,64,8,8,6533.4
1,1,1,0,0,1,3,0,1,64,8,8,6429.8
1,1,1,0,0,1,4,0,1,64,8,8,6342
1,1,1,0,0,1,2,0,2,64,8,8,6538.4
1,1,1,0,0,1,3,0,2,64,8,8,6548.8
1,1,1,0,0,1,4,0,2,64,8,8,6322.2
1,1,1,0,0,1,2,0,3,64,8,8,6627.8
1,1,1,0,0,1,3,0,3,64,8,8,6404.4
1,1,1,0,0,1,4,0,3,64,8,8,6334.8
1,1,1,0,0,1,2,0,4,64,8,8,6559.8
1,1,1,0,0,1,3,0,4,64,8,8,6381.6
1,1,1,0,0,1,4,0,4,64,8,8,6307.6
1,1,1,0,0,1,2,0,1,128,8,8,5817
1,1,1,0,0,1,3,0,1,128,8,8,5760.8
1,1,1,0,0,1,4,0,1,128,8,8,5687.6
1,1,1,0,0,1,2,0,2,128,8,8,5804
1,1,1,0,0,1,3,0,2,128,8,8,5761.8
1,1,1,0,0,1,4,0,2,128,8,8,5687.4
1,1,1,0,0,1,2,0,3,128,8,8,5800.6
1,1,1,0,0,1,3,0,3,128,8,8,5728.2
1,1,1,0,0,1,4,0,3,128,8,8,5659.2
1,1,1,0,0,1,2,0,4,128,8,8,5758
1,1,1,0,0,1,3,0,4,128,8,8,5725.4
1,1,1,0,0,1,4,0,4,128,8,8,5644.2
1,1,1,0,0,1,2,0,1,0,10,8,5201
1,1,1,0,0,1,3,0,1,0,10,8,5197.4
1,1,1,0,0,1,4,0,1,0,10,8,5156.4
1,1,1,0,0,1,2,0,2,0,10,8,5196.8
1,1,1,0,0,1,3,0,2,0,10,8,5197.4
1,1,1,0,0,1,4,0,2,0,10,8,5159
1,1,1,0,0,1,2,0,3,0,10,8,5169
1,1,1,0,0,1,3,0,3,0,10,8,5153.2
1,1,1,0,0,1,4,0,3,0,10,8,5112
1,1,1,0,0,1,2,0,4,0,10,8,5165.2
1,1,1,0,0,1,3,0,4,0,10,8,5152.8
1,1,1,0,0,1,4,0,4,0,10,8,5123.4
1,1,1,0,0,1,2,0,1,8,10,8,12606.4
1,1,1,0,0,1,3,0,1,8,10,8,13152.4
1,1,1,0,0,1,4,0,1,8,10,8,13128
1,1,1,0,0,1,2,0,2,8,10,8,12478.4
1,1,1,0,0,1,3,0,2,8,10,8,12935.8
1,1,1,0,0,1,4,0,2,8,10,8,12970
1,1,1,0,0,1,2,0,3,8,10,8,12480.8
1,1,1,0,0,1,3,0,3,8,10,8,13136.4
1,1,1,0,0,1,4,0,3,8,10,8,12982.8
1,1,1,0,0,1,2,0,4,8,10,8,12195.4
1,1,1,0,0,1,3,0,4,8,10,8,12970.4
1,1,1,0,0,1,4,0,4,8,10,8,12878.2
1,1,1,0,0,1,2,0,1,10,10,8,11431.2
1,1,1,0,0,1,3,0,1,10,10,8,11610.8
1,1,1,0,0,1,4,0,1,10,10,8,11697
1,1,1,0,0,1,2,0,2,10,10,8,11341
1,1,1,0,0,1,3,0,2,10,10,8,11568.2
1,1,1,0,0,1,4,0,2,10,10,8,11517.6
1,1,1,0,0,1,2,0,3,10,10,8,11385.2
1,1,1,0,0,1,3,0,3,10,10,8,11694.6
1,1,1,0,0,1,4,0,3,10,10,8,11779.6
1,1,1,0,0,1,2,0,4,10,10,8,11208.4
1,1,1,0,0,1,3,0,4,10,10,8,11686.6
1,1,1,0,0,1,4,0,4,10,10,8,11557.4
1,1,1,0,0,1,2,0,1,16,10,8,9218.2
1,1,1,0,0,1,3,0,1,16,10,8,8852.8
1,1,1,0,0,1,4,0,1,16,10,8,8864.4
1,1,1,0,0,1,2,0,2,16,10,8,9164.6
1,1,1,0,0,1,3,0,2,16,10,8,8755.8
1,1,1,0,0,1,4,0,2,16,10,8,8773.2
1,1,1,0,0,1,2,0,3,16,10,8,9203
1,1,1,0,0,1,3,0,3,16,10,8,8823.2
1,1,1,0,0,1,4,0,3,16,10,8,8817.4
1,1,1,0,0,1,2,0,4,16,10,8,9101
1,1,1,0,0,1,3,0,4,16,10,8,8881
1,1,1,0,0,1,4,0,4,16,10,8,8697.6
1,1,1,0,0,1,2,0,1,20,10,8,8413.6
1,1,1,0,0,1,3,0,1,20,10,8,8349.4
1,1,1,0,0,1,4,0,1,20,10,8,8404
1,1,1,0,0,1,2,0,2,20,10,8,8275.8
1,1,1,0,0,1,3,0,2,20,10,8,8377.8
1,1,1,0,0,1,4,0,2,20,10,8,8283.8
1,1,1,0,0,1,2,0,3,20,10,8,8390.2
1,1,1,0,0,1,3,0,3,20,10,8,8419.4
1,1,1,0,0,1,4,0,3,20,10,8,8409.2
1,1,1,0,0,1,2,0,4,20,10,8,8246.8
1,1,1,0,0,1,3,0,4,20,10,8,8447.2
1,1,1,0,0,1,4,0,4,20,10,8,8279.8
1,1,1,0,0,1,2,0,1,32,10,8,7327
1,1,1,0,0,1,3,0,1,32,10,8,7460.8
1,1,1,0,0,1,4,0,1,32,10,8,7210.4
1,1,1,0,0,1,2,0,2,32,10,8,7310.8
1,1,1,0,0,1,3,0,2,32,10,8,7376.6
1,1,1,0,0,1,4,0,2,32,10,8,7169
1,1,1,0,0,1,2,0,3,32,10,8,7336.4
1,1,1,0,0,1,3,0,3,32,10,8,7409
1,1,1,0,0,1,4,0,3,32,10,8,7166.4
1,1,1,0,0,1,2,0,4,32,10,8,7224.2
1,1,1,0,0,1,3,0,4,32,10,8,7481.2
1,1,1,0,0,1,4,0,4,32,10,8,7119.8
1,1,1,0,0,1,2,0,1,64,10,8,6429.8
1,1,1,0,0,1,3,0,1,64,10,8,6369.8
1,1,1,0,0,1,4,0,1,64,10,8,6282.2
1,1,1,0,0,1,2,0,2,64,10,8,6422.2
1,1,1,0,0,1,3,0,2,64,10,8,6356.8
1,1,1,0,0,1,4,0,2,64,10,8,6269.6
1,1,1,0,0,1,2,0,3,64,10,8,6444.6
1,1,1,0,0,1,3,0,3,64,10,8,6351.8
1,1,1,0,0,1,4,0,3,64,10,8,6254.6
1,1,1,0,0,1,2,0,4,64,10,8,6368
1,1,1,0,0,1,3,0,4,64,10,8,6357
1,1,1,0,0,1,4,0,4,64,10,8,6233.8
1,1,1,0,0,1,2,0,1,128,10,8,5716
1,1,1,0,0,1,3,0,1,128,10,8,5676.8
1,1,1,0,0,1,4,0,1,128,10,8,5613.8
1,1,1,0,0,1,2,0,2,128,10,8,5693
1,1,1,0,0,1,3,0,2,128,10,8,5660.8
1,1,1,0,0,1,4,0,2,128,10,8,5603.2
1,1,1,0,0,1,2,0,3,128,10,8,5686.6
1,1,1,0,0,1,3,0,3,128,10,8,5654.4
1,1,1,0,0,1,4,0,3,128,10,8,5589.8
1,1,1,0,0,1,2,0,4,128,10,8,5662.2
1,1,1,0,0,1,3,0,4,128,10,8,5651
1,1,1,0,0,1,4,0,4,128,10,8,5588
1,1,1,0,0,1,2,0,1,0,16,8,5082.2
1,1,1,0,0,1,3,0,1,0,16,8,5073.6
1,1,1,0,0,1,4,0,1,0,16,8,5041.2
1,1,1,0,0,1,2,0,2,0,16,8,5085.2
1,1,1,0,0,1,3,0,2,0,16,8,5072.6
1,1,1,0,0,1,4,0,2,0,16,8,5042.2
1,1,1,0,0,1,2,0,3,0,16,8,5066.8
1,1,1,0,0,1,3,0,3,0,16,8,5042.6
1,1,1,0,0,1,4,0,3,0,16,8,5007.2
1,1,1,0,0,1,2,0,4,0,16,8,5067
1,1,1,0,0,1,3,0,4,0,16,8,5045
1,1,1,0,0,1,4,0,4,0,16,8,5010.2
1,1,1,0,0,1,2,0,1,8,16,8,9844
1,1,1,0,0,1,3,0,1,8,16,8,10021.2
1,1,1,0,0,1,4,0,1,8,16,8,9944.4
1,1,1,0,0,1,2,0,2,8,16,8,9770
1,1,1,0,0,1,3,0,2,8,16,8,9915.2
1,1,1,0,0,1,4,0,2,8,16,8,9881.4
1,1,1,0,0,1,2,0,3,8,16,8,9615.2
1,1,1,0,0,1,3,0,3,8,16,8,10008.6
1,1,1,0,0,1,4,0,3,8,16,8,9924.6
1,1,1,0,0,1,2,0,4,8,16,8,9520.4
1,1,1,0,0,1,3,0,4,8,16,8,9983.2
1,1,1,0,0,1,4,0,4,8,16,8,9874.8
1,1,1,0,0,1,2,0,1,10,16,8,9145
1,1,1,0,0,1,3,0,1,10,16,8,9105.6
1,1,1,0,0,1,4,0,1,10,16,8,9157
1,1,1,0,0,1,2,0,2,10,16,8,8994.2
1,1,1,0,0,1,3,0,2,10,16,8,9077.4
1,1,1,0,0,1,4,0,2,10,16,8,9034
1,1,1,0,0,1,2,0,3,10,16,8,9087.6
1,1,1,0,0,1,3,0,3,10,16,8,9198.4
1,1,1,0,0,1,4,0,3,10,16,8,9255.8
1,1,1,0,0,1,2,0,4,10,16,8,8905
1,1,1,0,0,1,3,0,4,10,16,8,9145.6
1,1,1,0,0,1,4,0,4,10,16,8,9033.2
1,1,1,0,0,1,2,0,1,16,16,8,7689
1,1,1,0,0,1,3,0,1,16,16,8,7295.4
1,1,1,0,0,1,4,0,1,16,16,8,7349
1,1,1,0,0,1,2,0,2,16,16,8,7685.8
1,1,1,0,0,1,3,0,2,16,16,8,7293
1,1,1,0,0,1,4,0,2,16,16,8,7327
1,1,1,0,0,1,2,0,3,16,16,8,7684.2
1,1,1,0,0,1,3,0,3,16,16,8,7314.2
1,1,1,0,0,1,4,0,3,16,16,8,7345.4
1,1,1,0,0,1,2,0,4,16,16,8,7675.8
1,1,1,0,0,1,3,0,4,16,16,8,7335.2
1,1,1,0,0,1,4,0,4,16,16,8,7317
1,1,1,0,0,1,2,0,1,20,16,8,7111.4
1,1,1,0,0,1,3,0,1,20,16,8,7058.2
1,1,1,0,0,1,4,0,1,20,16,8,7083.4
1,1,1,0,0,1,2,0,2,20,16,8,7047.6
1,1,1,0,0,1,3,0,2,20,16,8,7081.2
1,1,1,0,0,1,4,0,2,20,16,8,7019
1,1,1,0,0,1,2,0,3,20,16,8,7118.6
1,1,1,0,0,1,3,0,3,20,16,8,7154.2
1,1,1,0,0,1,4,0,3,20,16,8,7102.2
1,1,1,0,0,1,2,0,4,20,16,8,7004.8
1,1,1,0,0,1,3,0,4,20,16,8,7095.4
1,1,1,0,0,1,4,0,4,20,16,8,7001.8
1,1,1,0,0,1,2,0,1,32,16,8,6466.2
1,1,1,0,0,1,3,0,1,32,16,8,6537.2
1,1,1,0,0,1,4,0,1,32,16,8,6380.4
1,1,1,0,0,1,2,0,2,32,16,8,6449.6
1,1,1,0,0,1,3,0,2,32,16,8,6516.6
1,1,1,0,0,1,4,0,2,32,16,8,6353.2
1,1,1,0,0,1,2,0,3,32,16,8,6513.2
1,1,1,0,0,1,3,0,3,32,16,8,6554
